"id","quest_map_id","name","caption","ap","kind","difficulty","rarity","story_no","quest_land_id_0_0","next_0_0","quest_land_id_0_1","next_0_1","quest_land_id_0_2","next_0_2","quest_land_id_1_0","next_1_0","quest_land_id_1_1","next_1_1","quest_land_id_1_2","next_1_2","quest_land_id_2_0","next_2_0","quest_land_id_2_1","next_2_1","quest_land_id_2_2","next_2_2","quest_land_id_3_0","next_3_0","quest_land_id_3_1","next_3_1","quest_land_id_3_2","next_3_2","quest_land_id_4_0","next_4_0","quest_land_id_4_1","next_4_1","quest_land_id_4_2","next_4_2","name_en","name_fr","name_kr","name_scn","name_tcn","name_ina","name_thai","caption_en","caption_fr","caption_kr","caption_scn","caption_tcn","caption_ina","caption_thai"
1013,18,"忘却の搭5","島の中央にそびえ立つ搭からは幻影城が一望できる",5,0,9,6,0,0,0,2105,2,0,0,0,0,2402,6,0,0,2405,0,10117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tower of Oblivion 5","Tour de l'Oubli 5",,"忘却塔5","忘卻之塔5",,,"The tower of the Phantom Castle looms from the center of the island.","Au centre de l'île, elle offre une vue imprenable sur le Château Fantôme.",,"耸立在岛屿中央的塔上观望，幻影城一览无遗","從聳立於島中央的塔上可以一眼就看見幻影城",,
1014,18,"忘却の搭6","島の中央にそびえ立つ搭からは幻影城が一望できる",5,0,9,5,0,0,0,2105,2,0,0,0,0,2106,3,0,0,0,0,2107,0,10126,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tower of Oblivion 6","Tour de l'Oubli 6",,"忘却塔6","忘卻之塔6",,,"The tower of the Phantom Castle looms from the center of the island.","Au centre de l'île, elle offre une vue imprenable sur le Château Fantôme.",,"耸立在岛屿中央的塔上观望，幻影城一览无遗","從聳立於島中央的塔上可以一眼就看見幻影城",,
1015,19,"夜鬼の園4","夜になると夜鬼が蔓延るという幻影城の中庭",5,0,10,7,0,2201,6,0,0,0,0,2307,2,2307,2,0,0,0,0,10118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Garden of the Night Ogre 4","Jardin des Ogres 4",,"夜鬼的花园4","夜鬼花園4",,,"This garden in the Phantom Castle is said to play host to a rampaging ogre when night falls.","Les Ogres Nocturnes se rassemblent ici chaque soir.",,"据说到了夜晚，夜鬼将会陆续出现的幻影城中庭","據說到了夜晚就充滿夜鬼的幻影城中庭",,
1016,19,"夜鬼の園5","夜になると夜鬼が蔓延るという幻影城の中庭",5,0,10,6,0,0,0,0,0,2202,3,0,0,2308,2,2308,2,0,0,10127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Garden of the Night Ogre 5","Jardin des Ogres 5",,"夜鬼的花园5","夜鬼花園5",,,"This garden in the Phantom Castle is said to play host to a rampaging ogre when night falls.","Les Ogres Nocturnes se rassemblent ici chaque soir.",,"据说到了夜晚，夜鬼将会陆续出现的幻影城中庭","據說到了夜晚就充滿夜鬼的幻影城中庭",,
1017,19,"夜鬼の園6","夜になると夜鬼が蔓延るという幻影城の中庭",5,0,10,5,0,0,0,2205,7,0,0,2006,2,2106,2,2106,2,0,0,2309,4,0,0,10136,0,0,0,0,0,0,0,0,0,0,0,"Garden of the Night Ogre 6","Jardin des Ogres 6",,"夜鬼的花园6","夜鬼花園6",,,"This garden in the Phantom Castle is said to play host to a rampaging ogre when night falls.","Les Ogres Nocturnes se rassemblent ici chaque soir.",,"据说到了夜晚，夜鬼将会陆续出现的幻影城中庭","據說到了夜晚就充滿夜鬼的幻影城中庭",,
1018,20,"蛇牙の祭壇4","不気味な骨で形取られた蛇頭の祭壇",3,0,8,7,0,1506,6,0,0,0,0,2510,5,10053,5,0,0,2501,0,0,0,10128,0,0,0,0,0,0,0,0,0,0,0,0,0,"Serpentine Altar 4","Autel au Serpent 4",,"蛇牙的祭坛4","蛇牙的祭壇4",,,"This ghastly altar to a giant snake appears to be made from human bones.","Sinistre autel faite d'ossements.",,"用诡异的骨头堆砌而成的蛇头祭坛","以詭異的骨頭為型的蛇頭祭壇",,
1019,20,"蛇牙の祭壇5","不気味な骨で形取られた蛇頭の祭壇",3,0,8,6,0,0,0,1506,5,0,0,2302,4,0,0,2301,1,2502,2,0,0,1502,2,0,0,10137,0,0,0,0,0,0,0,0,0,"Serpentine Altar 5","Autel au Serpent 5",,"蛇牙的祭坛5","蛇牙的祭壇5",,,"This ghastly altar to a giant snake appears to be made from human bones.","Sinistre autel faite d'ossements.",,"用诡异的骨头堆砌而成的蛇头祭坛","以詭異的骨頭為型的蛇頭祭壇",,
1020,20,"蛇牙の祭壇6","不気味な骨で形取られた蛇頭の祭壇",3,0,8,5,0,0,0,0,0,2203,3,0,0,1505,3,1505,3,0,0,2204,0,10146,0,0,0,0,0,0,0,0,0,0,0,0,0,"Serpentine Altar 6","Autel au Serpent 6",,"蛇牙的祭坛6","蛇牙的祭壇6",,,"This ghastly altar to a giant snake appears to be made from human bones.","Sinistre autel faite d'ossements.",,"用诡异的骨头堆砌而成的蛇头祭坛","以詭異的骨頭為型的蛇頭祭壇",,
1021,21,"人智を司るもの4","知恵を持った妖魔を従える人間",4,0,8,7,0,2608,3,0,0,0,0,0,0,2604,1,801,1,0,0,0,0,10138,0,0,0,0,0,0,0,0,0,0,0,0,0,"Governor of Knowledge 4","Maître du Savoir 4",,"智慧的掌管者4","管理人智者4",,,"This man has enslaved some unusually intelligent monsters.","A à son service une horde de démons.",,"征服拥有智慧的妖魔的人类","聽從擁有智慧之妖魔指示的人類。",,
1022,21,"人智を司るもの5","知恵を持った妖魔を従える人間",4,0,8,6,0,0,0,401,2,0,0,0,0,2301,6,0,0,2304,0,10147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Governor of Knowledge 5","Maître du Savoir 5",,"智慧的掌管者5","管理人智者5",,,"This man has enslaved some unusually intelligent monsters.","A à son service une horde de démons.",,"征服拥有智慧的妖魔的人类","聽從擁有智慧之妖魔指示的人類。",,
1023,21,"人智を司るもの6","知恵を持った妖魔を従える人間",4,0,8,5,0,0,0,401,2,0,0,0,0,2605,3,0,0,0,0,2605,0,10216,0,0,0,0,0,0,0,0,0,0,0,0,0,"Governor of Knowledge 6","Maître du Savoir 6",,"智慧的掌管者6","管理人智者6",,,"This man has enslaved some unusually intelligent monsters.","A à son service une horde de démons.",,"征服拥有智慧的妖魔的人类","聽從擁有智慧之妖魔指示的人類。",,
1024,22,"鉄夢の真実4","心を持たない機械たちの要塞とは",4,0,9,7,0,2703,6,0,0,0,0,2706,2,2704,2,0,0,0,0,10148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The Truth of the Iron Dreams 4","Réalité des Rêves d'Acier 4",,"铁梦的真相4","鐵夢的真相4",,,"What is the secret of the fortress in these heartless machines' dreams?","Que représente la Forteresse dont les machines rêvaient ?",,"何谓无心机械的要塞","所謂無心機械們所夢想的要塞。",,
1025,22,"鉄夢の真実5","心を持たない機械たちの要塞とは",4,0,9,6,0,0,0,0,0,2702,3,0,0,2701,2,2703,2,0,0,10217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The Truth of the Iron Dreams 5","Réalité des Rêves d'Acier 5",,"铁梦的真相5","鐵夢的真相5",,,"What is the secret of the fortress in these heartless machines' dreams?","Que représente la Forteresse dont les machines rêvaient ?",,"何谓无心机械的要塞","所謂無心機械們所夢想的要塞。",,
1026,22,"鉄夢の真実6","心を持たない機械たちの要塞とは",4,0,9,5,0,0,0,1110,7,0,0,1106,2,2708,2,10034,2,0,0,2902,4,0,0,10226,0,0,0,0,0,0,0,0,0,0,0,"The Truth of the Iron Dreams 6","Réalité des Rêves d'Acier 6",,"铁梦的真相6","鐵夢的真相6",,,"What is the secret of the fortress in these heartless machines' dreams?","Que représente la Forteresse dont les machines rêvaient ?",,"何谓无心机械的要塞","所謂無心機械們所夢想的要塞。",,
1027,23,"黒の奔流4","地表を染め上げる黒色の妖魔",5,0,10,10,0,2405,6,0,0,0,0,2805,5,2105,5,0,0,2406,0,0,0,10218,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rapid Darkness 4","Ruisseau d'Obscurité 4",,"黑之湍流4","黑色奔流4",,,"Monsters have stained the earth black in this area.","Un sombre démon a teint la terre en noir.",,"将地表染色的黑色妖魔","侵染地表的黑色妖魔。",,
1028,23,"黒の奔流5","地表を染め上げる黒色の妖魔",5,0,10,9,0,0,0,2805,5,0,0,2406,4,0,0,2804,1,2804,2,0,0,2409,2,0,0,10227,0,0,0,0,0,0,0,0,0,"Rapid Darkness 5","Ruisseau d'Obscurité 5",,"黑之湍流5","黑色奔流5",,,"Monsters have stained the earth black in this area.","Un sombre démon a teint la terre en noir.",,"将地表染色的黑色妖魔","侵染地表的黑色妖魔。",,
1029,23,"黒の奔流6","地表を染め上げる黒色の妖魔",5,0,10,8,0,0,0,0,0,2106,3,0,0,2805,3,2106,3,0,0,2105,0,10236,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rapid Darkness 6","Ruisseau d'Obscurité 6",,"黑之湍流6","黑色奔流6",,,"Monsters have stained the earth black in this area.","Un sombre démon a teint la terre en noir.",,"将地表染色的黑色妖魔","侵染地表的黑色妖魔。",,
1030,24,"蔦の螺旋4","頂上へ向かって螺旋を描く妖花の蔦",5,0,11,10,0,3005,3,0,0,0,0,0,0,3005,1,3001,1,0,0,0,0,10228,0,0,0,0,0,0,0,0,0,0,0,0,0,"Spiral of Ivy 4","Spirale de Lierre 4",,"常春藤的螺旋4","花藤的螺旋4",,,"This ivy sprouts bewitching flowers as it traces a spiral to the top of the tower.","Lierre maléfique poussant au sommet de la Tour.",,"成螺旋状不断向顶上延伸的妖花——常春藤","朝向塔頂螺旋而上的妖花藤蔓。",,
1031,24,"蔦の螺旋5","頂上へ向かって螺旋を描く妖花の蔦",5,0,11,9,0,0,0,3102,2,0,0,0,0,3004,6,0,0,3104,0,10237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Spiral of Ivy 5","Spirale de Lierre 5",,"常春藤的螺旋5","花藤的螺旋5",,,"This ivy sprouts bewitching flowers as it traces a spiral to the top of the tower.","Lierre maléfique poussant au sommet de la Tour.",,"成螺旋状不断向顶上延伸的妖花——常春藤","朝向塔頂螺旋而上的妖花藤蔓。",,
1032,24,"蔦の螺旋6","頂上へ向かって螺旋を描く妖花の蔦",5,0,11,8,0,0,0,3005,2,0,0,0,0,3102,3,0,0,0,0,3106,0,10256,0,0,0,0,0,0,0,0,0,0,0,0,0,"Spiral of Ivy 6","Spirale de Lierre 6",,"常春藤的螺旋6","花藤的螺旋6",,,"This ivy sprouts bewitching flowers as it traces a spiral to the top of the tower.","Lierre maléfique poussant au sommet de la Tour.",,"成螺旋状不断向顶上延伸的妖花——常春藤","朝向塔頂螺旋而上的妖花藤蔓。",,
1033,25,"降り注ぐ星4","機を熟した円環列石には星が降り注ぐ",5,0,13,10,0,3104,6,0,0,0,0,3105,2,3102,2,0,0,0,0,10238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rain of Stars 4","Étoile déchue 4",,"不断降落的星星4","傾注之星4",,,"When the time is right, the stars themselves will rain down on the stone circle.","Une étoile tombera dans ce Cercle de Pierre lorsque le Temps sera venu.",,"时机成熟之时，星星将会降落到环状石阵之中","當時機成熟時星星就會傾注到圓環列石之中。",,
1034,25,"降り注ぐ星5","機を熟した円環列石には星が降り注ぐ",5,0,13,9,0,0,0,0,0,3105,3,0,0,3106,2,2605,2,0,0,10257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rain of Stars 5","Étoile déchue 5",,"不断降落的星星5","傾注之星5",,,"When the time is right, the stars themselves will rain down on the stone circle.","Une étoile tombera dans ce Cercle de Pierre lorsque le Temps sera venu.",,"时机成熟之时，星星将会降落到环状石阵之中","當時機成熟時星星就會傾注到圓環列石之中。",,
1035,25,"降り注ぐ星6","機を熟した円環列石には星が降り注ぐ",5,0,13,8,0,0,0,3104,7,0,0,1903,2,3105,2,1901,2,0,0,3205,4,0,0,10266,0,0,0,0,0,0,0,0,0,0,0,"Rain of Stars 6","Étoile déchue 6",,"不断降落的星星6","傾注之星6",,,"When the time is right, the stars themselves will rain down on the stone circle.","Une étoile tombera dans ce Cercle de Pierre lorsque le Temps sera venu.",,"时机成熟之时，星星将会降落到环状石阵之中","當時機成熟時星星就會傾注到圓環列石之中。",,
1036,26,"古の竜人4","死都ヘルドンに古くから住む竜に近き人々",6,0,14,10,0,3305,3,0,0,0,0,0,0,3302,1,3302,1,0,0,0,0,10258,0,0,0,0,0,0,0,0,0,0,0,0,0,"Dragon People 4","Le Peuple de dragon 4",,"古代龙人4","古代龍人4",,,"The dragon people have lived in Heldon since long ago.","Résidait en Helldon il y a fort longtemps.",,"自古以来就居住在死都黑尔顿的类龙人","自古以來就住在死都黑爾頓的類龍人們。",,
1037,26,"古の竜人5","死都ヘルドンに古くから住む竜に近き人々",6,0,14,9,0,0,0,3305,2,0,0,0,0,2406,6,0,0,2407,0,10267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Dragon People 5","Le Peuple de dragon 5",,"古代龙人5","古代龍人5",,,"The dragon people have lived in Heldon since long ago.","Résidait en Helldon il y a fort longtemps.",,"自古以来就居住在死都黑尔顿的类龙人","自古以來就住在死都黑爾頓的類龍人們。",,
1038,26,"古の竜人6","死都ヘルドンに古くから住む竜に近き人々",6,0,14,8,0,0,0,1202,2,0,0,0,0,3305,3,0,0,0,0,10019,0,10276,0,0,0,0,0,0,0,0,0,0,0,0,0,"Dragon People 6","Le Peuple de dragon 6",,"古代龙人6","古代龍人6",,,"The dragon people have lived in Heldon since long ago.","Résidait en Helldon il y a fort longtemps.",,"自古以来就居住在死都黑尔顿的类龙人","自古以來就住在死都黑爾頓的類龍人們。",,
1039,27,"飛竜王の寝所4","飛竜の王が住まうといわれる嵐の吹く寝所",6,0,20,10,0,1301,6,0,0,0,0,3002,2,3302,2,0,0,0,0,10268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nest of the Wyvern King 4","Territoires du Seigneur de Wyvern 4",,"飞龙王的卧室4","飛龍王的休息地4",,,"A windy place where the Wyvern King is said to sleep.","Lieu venteux où vit le Seigneur des Dragons.",,"据说是飞龙王居住的暴风之地","據說是飛龍王居所的暴風不斷之休息地。",,
1040,27,"飛竜王の寝所5","飛竜の王が住まうといわれる嵐の吹く寝所",6,0,20,9,0,0,0,0,0,1304,3,0,0,3302,2,10049,2,0,0,10277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nest of the Wyvern King 5","Territoires du Seigneur de Wyvern 5",,"飞龙王的卧室5","飛龍王的休息地5",,,"A windy place where the Wyvern King is said to sleep.","Lieu venteux où vit le Seigneur des Dragons.",,"据说是飞龙王居住的暴风之地","據說是飛龍王居所的暴風不斷之休息地。",,
1041,27,"飛竜王の寝所6","飛竜の王が住まうといわれる嵐の吹く寝所",6,0,20,8,0,0,0,1304,7,0,0,3005,2,2505,2,3302,2,0,0,10096,4,0,0,10286,0,0,0,0,0,0,0,0,0,0,0,"Nest of the Wyvern King 6","Territoires du Seigneur de Wyvern 6",,"飞龙王的卧室6","飛龍王的休息地6",,,"A windy place where the Wyvern King is said to sleep.","Lieu venteux où vit le Seigneur des Dragons.",,"据说是飞龙王居住的暴风之地","據說是飛龍王居所的暴風不斷之休息地。",,
1042,28,"恩に背きし曲者4","施しに見返りを求めてはならない",4,0,9,10,0,2506,6,0,0,0,0,3510,5,10143,5,0,0,10278,0,0,0,2509,0,0,0,0,0,0,0,0,0,0,0,0,0,"Irresponsible Villain 4","Aumône 4","은혜를 모르는 자4","忘恩负义的坏人4","背棄恩德的小人4","Villainous Betrayal 4","คนพาลผู้ทรยศ 4","It's not called charity if you expect something in return.","Il ne faut rien attendre d'un acte de charité.","베풂에는 담보를 필요로 하지 않는다.","施恩不可求回报","不可期待施捨有所回報","Tidak boleh meminta pahala dari amal","อย่าได้ถามหาค่าตอบแทนจากความเมตตา"
1043,28,"恩に背きし曲者5","施しに見返りを求めてはならない",4,0,9,9,0,0,0,2506,5,0,0,3302,4,0,0,10173,1,3502,2,0,0,2502,2,0,0,10287,0,0,0,0,0,0,0,0,0,"Irresponsible Villain 5","Aumône 5","은혜를 모르는 자5","忘恩负义的坏人5","背棄恩德的小人5","Villainous Betrayal 5","คนพาลผู้ทรยศ 5","It's not called charity if you expect something in return.","Il ne faut rien attendre d'un acte de charité.","베풂에는 담보를 필요로 하지 않는다.","施恩不可求回报","不可期待施捨有所回報","Tidak boleh meminta pahala dari amal","อย่าได้ถามหาค่าตอบแทนจากความเมตตา"
1044,28,"恩に背きし曲者6","施しに見返りを求めてはならない",4,0,9,8,0,0,0,0,0,3203,3,0,0,2505,3,30005,3,0,0,10184,0,10296,0,0,0,0,0,0,0,0,0,0,0,0,0,"Irresponsible Villain 6","Aumône 6","은혜를 모르는 자6","忘恩负义的坏人6","背棄恩德的小人6","Villainous Betrayal 6","คนพาลผู้ทรยศ 6","It's not called charity if you expect something in return.","Il ne faut rien attendre d'un acte de charité.","베풂에는 담보를 필요로 하지 않는다.","施恩不可求回报","不可期待施捨有所回報","Tidak boleh meminta pahala dari amal","อย่าได้ถามหาค่าตอบแทนจากความเมตตา"
1045,29,"不動の倒木4","土へ還る時を静かに待つ大樹",5,0,9,10,0,3608,3,0,0,0,0,0,0,10114,1,1801,1,0,0,0,0,10288,0,0,0,0,0,0,0,0,0,0,0,0,0,"Fallen Tree 4","Troncs immobiles 4","부동의 고목4","不动的倒树4","不動的倒木4","Motionless Trunks 4","ไม้ล้มไม่ไหวติง 4","An old tree waiting quietly to return to the earth.","Arbre qui attend de ne faire plus qu'un avec la Terre.","땅으로 되돌아갈 때를 기다리는 큰 나무","静静等待回归土地之时到来的大树","靜待回歸大地的大樹","ketika kembali ke daerah asal pohon besar menunggu dengan tenang","ต้นไม้ใหญ่ที่รอวันกลับคืนสู่ผืนดินอย่างเงียบๆ"
1046,29,"不動の倒木5","土へ還る時を静かに待つ大樹",5,0,9,9,0,0,0,1401,2,0,0,0,0,3301,6,0,0,10297,0,2710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Fallen Tree 5","Troncs immobiles 5","부동의 고목5","不动的倒树5","不動的倒木5","Motionless Trunks 5","ไม้ล้มไม่ไหวติง 5","An old tree waiting quietly to return to the earth.","Arbre qui attend de ne faire plus qu'un avec la Terre.","땅으로 되돌아갈 때를 기다리는 큰 나무","静静等待回归土地之时到来的大树","靜待回歸大地的大樹","ketika kembali ke daerah asal pohon besar menunggu dengan tenang","ต้นไม้ใหญ่ที่รอวันกลับคืนสู่ผืนดินอย่างเงียบๆ"
1047,29,"不動の倒木6","土へ還る時を静かに待つ大樹",5,0,9,8,0,0,0,1401,2,0,0,0,0,3605,3,0,0,0,0,10134,0,10306,0,0,0,0,0,0,0,0,0,0,0,0,0,"Fallen Tree 6","Troncs immobiles 6","부동의 고목6","不动的倒树6","不動的倒木6","Motionless Trunks 6","ไม้ล้มไม่ไหวติง 6","An old tree waiting quietly to return to the earth.","Arbre qui attend de ne faire plus qu'un avec la Terre.","땅으로 되돌아갈 때를 기다리는 큰 나무","静静等待回归土地之时到来的大树","靜待回歸大地的大樹","ketika kembali ke daerah asal pohon besar menunggu dengan tenang","ต้นไม้ใหญ่ที่รอวันกลับคืนสู่ผืนดินอย่างเงียบๆ"
1048,30,"呪われた境涯4","引き返すことは叶わない",6,0,10,10,0,10134,6,0,0,0,0,10121,2,3704,2,0,0,0,0,10298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cursed Conditions 4","Fatalité 4","저주받은 신세4","受诅的境遇4","受到詛咒的境涯4","Doom 4","พฤติการณ์ต้องสาป 4","No backtracking.","Aucun retour en arrière ne sera possible.","되돌리는 것은 이루어지지 않는다.","无法回头","永遠無法回頭","sesuatu yang di ulang-ulang kembali tidak akan terwujud","ไม่หวังจะเรียกกลับมา"
1049,30,"呪われた境涯5","引き返すことは叶わない",6,0,10,9,0,0,0,0,0,3702,3,0,0,10131,2,10114,2,0,0,10307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cursed Conditions 5","Fatalité 5","저주받은 신세5","受诅的境遇5","受到詛咒的境涯5","Doom 5","พฤติการณ์ต้องสาป 5","No backtracking.","Aucun retour en arrière ne sera possible.","되돌리는 것은 이루어지지 않는다.","无法回头","永遠無法回頭","sesuatu yang di ulang-ulang kembali tidak akan terwujud","ไม่หวังจะเรียกกลับมา"
1050,30,"呪われた境涯6","引き返すことは叶わない",6,0,10,8,0,0,0,2110,7,0,0,2106,2,3708,2,10154,2,0,0,3403,4,0,0,10321,0,0,0,0,0,0,0,0,0,0,0,"Cursed Conditions 6","Fatalité 6","저주받은 신세6","受诅的境遇6","受到詛咒的境涯6","Doom 6","พฤติการณ์ต้องสาป 6","No backtracking.","Aucun retour en arrière ne sera possible.","되돌리는 것은 이루어지지 않는다.","无法回头","永遠無法回頭","sesuatu yang di ulang-ulang kembali tidak akan terwujud","ไม่หวังจะเรียกกลับมา"
10001,101,"Lv1Monster's1","影の大陸のLv1モンスターが大集合！",1,0,5,1,0,0,0,110,7,0,0,207,2,407,2,307,1,0,0,210,1,310,1,0,0,0,0,507,0,0,0,0,0,0,0,"Level 1 Monsters 1","Monstre de Niveau 11","Lv1몬스터들1","Lv1的怪物们1","Lv1的怪物們1","LV1 Monster 1","มอนสเตอร์ 1 Lv1","Angel Land's Level 1 monsters gather here.","Rassemblement de tous les Monstres de Niveau 1  de ShadowLand.","그림자 대륙의 1레벨 몬스터가 대집합!","影之大陆LV1怪物的大集合！","影之大陸Lv1怪物的大集合！","semua monster level 1 berkumpul di danau bayangan","การรวมกลุ่มครั้งใหญ่ของมอนสเตอร์นครแห่งเงา Lv1"
10002,101,"Lv1Monster's2","影の大陸のLv1モンスターが大集合！",1,0,5,3,0,0,0,210,7,0,0,310,2,410,2,510,2,0,0,610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Level 1 Monsters 2","Monstre de Niveau 12","Lv1몬스터들2","Lv1的怪物们2","Lv1的怪物們2","LV1 Monster 2","มอนสเตอร์ 2 Lv1","Angel Land's Level 1 monsters gather here.","Rassemblement de tous les Monstres de Niveau 1  de ShadowLand.","그림자 대륙의 1레벨 몬스터가 대집합!","影之大陆LV1怪物的大集合！","影之大陸Lv1怪物的大集合！","semua monster level 1 berkumpul di danau bayangan","การรวมกลุ่มครั้งใหญ่ของมอนสเตอร์นครแห่งเงา Lv1"
10003,101,"Lv1Monster's3","影の大陸のLv1モンスターが大集合！",1,0,5,5,0,0,0,510,5,0,0,610,7,0,0,710,7,810,2,910,2,1110,2,0,0,1210,0,0,0,0,0,0,0,0,0,"Level 1 Monsters 3","Monstre de Niveau 13","Lv1몬스터들3","Lv1的怪物们3","Lv1的怪物們3","LV1 Monster 3","มอนสเตอร์ 3 Lv1","Angel Land's Level 1 monsters gather here.","Rassemblement de tous les Monstres de Niveau 1 de ShadowLand.","그림자 대륙의 1레벨 몬스터가 대집합!","影之大陆LV1怪物的大集合！","影之大陸Lv1怪物的大集合！","semua monster level 1 berkumpul di danau bayangan","การรวมกลุ่มครั้งใหญ่ของมอนสเตอร์นครแห่งเงา Lv1"
10004,101,"Lv2Monster's1","影の大陸のLv2モンスターが大集合！",2,0,6,2,0,0,0,111,7,0,0,208,2,408,2,308,1,0,0,211,1,311,1,0,0,0,0,508,0,0,0,0,0,0,0,"Level 2 Monsters 1","Monstre de Niveau 2 1","Lv2몬스터들1","Lv2的怪物们1","Lv2的怪物們1","LV2 Monster 1","มอนสเตอร์ 1 Lv2","Angel Land's Level 2 monsters gather here.","Rassemblement de tous les Monstres de Niveau 2 de ShadowLand.","그림자 대륙의 2레벨 몬스터가 대집합!","影之大陆LV2怪物的大集合！","影之大陸Lv2怪物的大集合！","semua monster level 2 berkumpul di danau bayangan","การรวมกลุ่มครั้งใหญ่ของมอนสเตอร์นครแห่งเงา Lv2"
10005,101,"Lv2Monster's2","影の大陸のLv2モンスターが大集合！",2,0,6,4,0,0,0,211,7,0,0,311,2,411,2,511,2,0,0,611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Level 2 Monsters 2","Monstre de Niveau 2 2","Lv2몬스터들2","Lv2的怪物们2","Lv2的怪物們2","LV2 Monster 2","มอนสเตอร์ 2 Lv2","Angel Land's Level 2 monsters gather here.","Rassemblement de tous les Monstres de Niveau 2 de ShadowLand.","그림자 대륙의 2레벨 몬스터가 대집합!","影之大陆LV2怪物的大集合！","影之大陸Lv2怪物的大集合！","semua monster level 2 berkumpul di danau bayangan","การรวมกลุ่มครั้งใหญ่ของมอนสเตอร์นครแห่งเงา Lv2"
10006,101,"Lv2Monster's3","影の大陸のLv2モンスターが大集合！",2,0,6,6,0,0,0,511,5,0,0,611,7,0,0,711,7,811,2,911,2,1111,2,0,0,1211,0,0,0,0,0,0,0,0,0,"Level 2 Monsters 3","Monstre de Niveau 2 3","Lv2몬스터들3","Lv2的怪物们3","Lv2的怪物們3","LV2 Monster 3","มอนสเตอร์ 3 Lv2","Angel Land's Level 2 monsters gather here.","Rassemblement de tous les Monstres de Niveau 2 de ShadowLand.","그림자 대륙의 2레벨 몬스터가 대집합!","影之大陆LV2怪物的大集合！","影之大陸Lv2怪物的大集合！","semua monster level 2 berkumpul di danau bayangan","การรวมกลุ่มครั้งใหญ่ของมอนสเตอร์นครแห่งเงา Lv2"
10007,101,"Lv3Monster's1","影の大陸のLv3モンスターが大集合！",3,0,7,3,0,0,0,112,7,0,0,209,2,409,2,309,1,0,0,212,1,312,1,0,0,0,0,509,0,0,0,0,0,0,0,"Level 3 Monsters 1","Monstre de Niveau 3 1","Lv3몬스터들1","Lv3的怪物们1","Lv3的怪物們1","LV3 Monster 1","มอนสเตอร์ 1 Lv3","Angel Land's Level 3 monsters gather here.","Rassemblement de tous les Monstres de Niveau 3 de ShadowLand.","그림자 대륙의 3레벨 몬스터가 대집합!","影之大陆LV3怪物的大集合！","影之大陸Lv3怪物的大集合！","semua monster level 3 berkumpul di danau bayangan","การรวมกลุ่มครั้งใหญ่ของมอนสเตอร์นครแห่งเงา Lv3"
10008,101,"Lv3Monster's2","影の大陸のLv3モンスターが大集合！",3,0,7,5,0,0,0,212,7,0,0,312,2,412,2,512,2,0,0,612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Level 3 Monsters 2","Monstre de Niveau 3 2","Lv3몬스터들2","Lv3的怪物们2","Lv3的怪物們2","LV3 Monster 2","มอนสเตอร์ 2 Lv3","Angel Land's Level 3 monsters gather here.","Rassemblement de tous les Monstres de Niveau 3 de ShadowLand.","그림자 대륙의 3레벨 몬스터가 대집합!","影之大陆LV3怪物的大集合！","影之大陸Lv3怪物的大集合！","semua monster level 3 berkumpul di danau bayangan","การรวมกลุ่มครั้งใหญ่ของมอนสเตอร์นครแห่งเงา Lv3"
10009,101,"Lv3Monster's3","影の大陸のLv3モンスターが大集合！",3,0,7,7,0,0,0,512,5,0,0,612,7,0,0,712,7,812,2,912,2,1112,2,0,0,1212,0,0,0,0,0,0,0,0,0,"Level 3 Monsters 3","Monstre de Niveau 3 3","Lv3몬스터들3","Lv3的怪物们3","Lv3的怪物們3","LV3 Monster 3","มอนสเตอร์ 3 Lv3","Angel Land's Level 3 monsters gather here.","Rassemblement de tous les Monstres de Niveau 3 de ShadowLand.","그림자 대륙의 3레벨 몬스터가 대집합!","影之大陆LV3怪物的大集合！","影之大陸Lv3怪物的大集合！","semua monster level 3 berkumpul di danau bayangan","การรวมกลุ่มครั้งใหญ่ของมอนสเตอร์นครแห่งเงา Lv3"
