"id","name","ab_name","level","hp","ap","dp","rarity","deck_cost","slot","stand_image","chara_image","artifact_image","bg_image","caption","charactor_id","next_id","kind","created_at","name_en","name_fr","name_kr","name_scn","name_tcn","name_ina","name_thai","ab_name_en","ab_name_fr","ab_name_kr","ab_name_scn","ab_name_tcn","ab_name_ina","ab_name_thai","caption_en","caption_fr","caption_kr","caption_scn","caption_tcn","caption_ina","caption_thai"
483,"メリー","- Shepherd - Mary",3,7,3,8,5,17,53,"standchara49","cc49_03.swf",,,"夢幻に囚われた少女。可能性の世界を観測する。",49,484,0,"2010-09-16 07:15:29 UTC","Mary","Mary","메리","梅莉","梅莉",,,"- Shepherd -","- Shepherd -","- Shepherd - Mary","- Shepherd - Mary","- Shepherd - Mary",,"- Shepherd - Mary","A young girl trapped by fantasy, but also possessed of limited prescience.","Jeune fille prisonnière de ses rêves et illusions. Elle observe la Monde des possibles.","몽환에 사로잡힌 소녀. 가능성의 세계를 관측한다.","被困在梦幻之中的少女。观察着可能性的世界。","被困在夢幻之中的少女。觀察著可能性的世界。",,
484,"メリー","- Shepherd - Mary",4,8,3,9,5,18,453,"standchara49","cc49_04.swf",,,"夢幻に囚われた少女。可能性の世界を観測する。",49,485,0,"2010-09-16 07:15:29 UTC","Mary","Mary","메리","梅莉","梅莉",,,"- Shepherd -","- Shepherd -","- Shepherd - Mary","- Shepherd - Mary","- Shepherd - Mary",,"- Shepherd - Mary","A young girl trapped by fantasy, but also possessed of limited prescience.","Jeune fille prisonnière de ses rêves et illusions. Elle observe la Monde des possibles.","몽환에 사로잡힌 소녀. 가능성의 세계를 관측한다.","被困在梦幻之中的少女。观察着可能性的世界。","被困在夢幻之中的少女。觀察著可能性的世界。",,
485,"メリー","- Shepherd - Mary",5,8,4,9,5,25,453,"standchara49","cc49_05.swf",,,"夢幻に囚われた少女。可能性の世界を観測する。",49,,0,"2010-09-16 07:15:29 UTC","Mary","Mary","메리","梅莉","梅莉",,,"- Shepherd -","- Shepherd -","- Shepherd - Mary","- Shepherd - Mary","- Shepherd - Mary",,"- Shepherd - Mary","A young girl trapped by fantasy, but also possessed of limited prescience.","Jeune fille prisonnière de ses rêves et illusions. Elle observe la Monde des possibles.","몽환에 사로잡힌 소녀. 가능성의 세계를 관측한다.","被困在梦幻之中的少女。观察着可能性的世界。","被困在夢幻之中的少女。觀察著可能性的世界。",,
486,"メリー","- Shepherd - Mary",1,8,3,9,6,24,3453,"standchara49","cc49_a.swf",,,"夢幻に囚われた少女。可能性の世界を観測する。",49,487,0,"2010-09-16 07:15:29 UTC","Mary","Mary","메리","梅莉","梅莉",,,"- Shepherd -","- Shepherd -","- Shepherd - Mary","- Shepherd - Mary","- Shepherd - Mary",,"- Shepherd - Mary","A young girl trapped by fantasy, but also possessed of limited prescience.","Jeune fille prisonnière de ses rêves et illusions. Elle observe la Monde des possibles.","몽환에 사로잡힌 소녀. 가능성의 세계를 관측한다.","被困在梦幻之中的少女。观察着可能性的世界。","被困在夢幻之中的少女。觀察著可能性的世界。",,
487,"メリー","- Shepherd - Mary",2,8,4,10,7,26,3453,"standchara49","cc49_b.swf",,,"夢幻に囚われた少女。可能性の世界を観測する。",49,488,0,"2010-09-16 07:15:29 UTC","Mary","Mary","메리","梅莉","梅莉",,,"- Shepherd -","- Shepherd -","- Shepherd - Mary","- Shepherd - Mary","- Shepherd - Mary",,"- Shepherd - Mary","A young girl trapped by fantasy, but also possessed of limited prescience.","Jeune fille prisonnière de ses rêves et illusions. Elle observe la Monde des possibles.","몽환에 사로잡힌 소녀. 가능성의 세계를 관측한다.","被困在梦幻之中的少女。观察着可能性的世界。","被困在夢幻之中的少女。觀察著可能性的世界。",,
488,"メリー","- Shepherd - Mary",3,9,5,10,8,28,13453,"standchara49","cc49_c.swf",,,"夢幻に囚われた少女。可能性の世界を観測する。",49,489,0,"2010-09-16 07:15:29 UTC","Mary","Mary","메리","梅莉","梅莉",,,"- Shepherd -","- Shepherd -","- Shepherd - Mary","- Shepherd - Mary","- Shepherd - Mary",,"- Shepherd - Mary","A young girl trapped by fantasy, but also possessed of limited prescience.","Jeune fille prisonnière de ses rêves et illusions. Elle observe la Monde des possibles.","몽환에 사로잡힌 소녀. 가능성의 세계를 관측한다.","被困在梦幻之中的少女。观察着可能性的世界。","被困在夢幻之中的少女。觀察著可能性的世界。",,
489,"メリー","- Shepherd - Mary",4,9,6,11,9,30,13453,"standchara49","cc49_d.swf",,,"夢幻に囚われた少女。可能性の世界を観測する。",49,480,0,"2010-09-16 07:15:29 UTC","Mary","Mary","메리","梅莉","梅莉",,,"- Shepherd -","- Shepherd -","- Shepherd - Mary","- Shepherd - Mary","- Shepherd - Mary",,"- Shepherd - Mary","A young girl trapped by fantasy, but also possessed of limited prescience.","Jeune fille prisonnière de ses rêves et illusions. Elle observe la Monde des possibles.","몽환에 사로잡힌 소녀. 가능성의 세계를 관측한다.","被困在梦幻之中的少女。观察着可能性的世界。","被困在夢幻之中的少女。觀察著可能性的世界。",,
490,"メリー","- Shepherd - Mary",5,10,6,11,10,32,613453,"standchara49","cc49_e.swf",,,"夢幻に囚われた少女。可能性の世界を観測する。",49,,0,"2010-09-16 07:15:29 UTC","Mary","Mary","메리","梅莉","梅莉",,,"- Shepherd -","- Shepherd -","- Shepherd - Mary","- Shepherd - Mary","- Shepherd - Mary",,"- Shepherd - Mary","A young girl trapped by fantasy, but also possessed of limited prescience.","Jeune fille prisonnière de ses rêves et illusions. Elle observe la Monde des possibles.","몽환에 사로잡힌 소녀. 가능성의 세계를 관측한다.","被困在梦幻之中的少女。观察着可能性的世界。","被困在夢幻之中的少女。觀察著可能性的世界。",,
491,"ギュスターヴ","- President - Gustave",1,8,5,6,5,10,3,"standchara50","cc50_01.swf",,,"超人を統べる組織の首領。人知を超えた力を持ち、世界中で暗躍する。",50,492,0,"2010-09-16 07:15:29 UTC","Gustave","Gustave",,"古斯塔夫","古斯塔夫",,,"- Presitent -","- Boss -","- President - Gustave","- President - Gustave","- President - Gustave",,"- President - Gustave","The boss of the superhuman organization. He has a power beyond human comprehension and moves in secret throughout the world.","Boss d'une organisation qui supervise des surhommes. Il possède une force hors du commun qui lui permet de manipuler le monde secrètement.","나이를 물어보면 [10만51세]라고 대답한다 ","领导超人组织的首领。拥有超越人智的力量，活跃于世界的暗处之中。","領導超人組織的首領。擁有超越人智的力量，活躍於世界的暗處之中。",,
492,"ギュスターヴ","- President - Gustave",2,9,6,6,5,13,33,"standchara50","cc50_02.swf",,,"超人を統べる組織の首領。人知を超えた力を持ち、世界中で暗躍する。",50,493,0,"2010-09-16 07:15:29 UTC","Gustave","Gustave",,"古斯塔夫","古斯塔夫",,,"- Presitent -","- Boss -","- President - Gustave","- President - Gustave","- President - Gustave",,"- President - Gustave","The boss of the superhuman organization. He has a power beyond human comprehension and moves in secret throughout the world.","Boss d'une organisation qui supervise des surhommes. Il possède une force hors du commun qui lui permet de manipuler le monde secrètement.","나이를 물어보면 [10만51세]라고 대답한다 ","领导超人组织的首领。拥有超越人智的力量，活跃于世界的暗处之中。","領導超人組織的首領。擁有超越人智的力量，活躍於世界的暗處之中。",,
493,"ギュスターヴ","- President - Gustave",3,9,6,7,5,18,33,"standchara50","cc50_03.swf",,,"超人を統べる組織の首領。人知を超えた力を持ち、世界中で暗躍する。",50,494,0,"2010-09-16 07:15:29 UTC","Gustave","Gustave",,"古斯塔夫","古斯塔夫",,,"- Presitent -","- Boss -","- President - Gustave","- President - Gustave","- President - Gustave",,"- President - Gustave","The boss of the superhuman organization. He has a power beyond human comprehension and moves in secret throughout the world.","Boss d'une organisation qui supervise des surhommes. Il possède une force hors du commun qui lui permet de manipuler le monde secrètement.","나이를 물어보면 [10만51세]라고 대답한다 ","领导超人组织的首领。拥有超越人智的力量，活跃于世界的暗处之中。","領導超人組織的首領。擁有超越人智的力量，活躍於世界的暗處之中。",,
494,"ギュスターヴ","- President - Gustave",4,10,7,7,5,18,733,"standchara50","cc50_04.swf",,,"超人を統べる組織の首領。人知を超えた力を持ち、世界中で暗躍する。",50,495,0,"2010-09-16 07:15:29 UTC","Gustave","Gustave",,"古斯塔夫","古斯塔夫",,,"- Presitent -","- Boss -","- President - Gustave","- President - Gustave","- President - Gustave",,"- President - Gustave","The boss of the superhuman organization. He has a power beyond human comprehension and moves in secret throughout the world.","Boss d'une organisation qui supervise des surhommes. Il possède une force hors du commun qui lui permet de manipuler le monde secrètement.","나이를 물어보면 [10만51세]라고 대답한다 ","领导超人组织的首领。拥有超越人智的力量，活跃于世界的暗处之中。","領導超人組織的首領。擁有超越人智的力量，活躍於世界的暗處之中。",,
495,"ギュスターヴ","- President - Gustave",5,10,7,8,5,23,733,"standchara50","cc50_05.swf",,,"超人を統べる組織の首領。人知を超えた力を持ち、世界中で暗躍する。",50,,0,"2010-09-16 07:15:29 UTC","Gustave","Gustave",,"古斯塔夫","古斯塔夫",,,"- Presitent -","- Boss -","- President - Gustave","- President - Gustave","- President - Gustave",,"- President - Gustave","The boss of the superhuman organization. He has a power beyond human comprehension and moves in secret throughout the world.","Boss d'une organisation qui supervise des surhommes. Il possède une force hors du commun qui lui permet de manipuler le monde secrètement.","나이를 물어보면 [10만51세]라고 대답한다 ","领导超人组织的首领。拥有超越人智的力量，活跃于世界的暗处之中。","領導超人組織的首領。擁有超越人智的力量，活躍於世界的暗處之中。",,
496,"ギュスターヴ","- President - Gustave",1,10,7,7,6,22,6733,"standchara50","cc50_a.swf",,,"超人を統べる組織の首領。人知を超えた力を持ち、世界中で暗躍する。",50,497,0,"2010-09-16 07:15:29 UTC","Gustave","Gustave",,"古斯塔夫","古斯塔夫",,,"- Presitent -","- Boss -","- President - Gustave","- President - Gustave","- President - Gustave",,"- President - Gustave","The boss of the superhuman organization. He has a power beyond human comprehension and moves in secret throughout the world.","Boss d'une organisation qui supervise des surhommes. Il possède une force hors du commun qui lui permet de manipuler le monde secrètement.","나이를 물어보면 [10만51세]라고 대답한다 ","领导超人组织的首领。拥有超越人智的力量，活跃于世界的暗处之中。","領導超人組織的首領。擁有超越人智的力量，活躍於世界的暗處之中。",,
497,"ギュスターヴ","- President - Gustave",2,11,7,8,7,24,6733,"standchara50","cc50_b.swf",,,"超人を統べる組織の首領。人知を超えた力を持ち、世界中で暗躍する。",50,498,0,"2010-09-16 07:15:29 UTC","Gustave","Gustave",,"古斯塔夫","古斯塔夫",,,"- Presitent -","- Boss -","- President - Gustave","- President - Gustave","- President - Gustave",,"- President - Gustave","The boss of the superhuman organization. He has a power beyond human comprehension and moves in secret throughout the world.","Boss d'une organisation qui supervise des surhommes. Il possède une force hors du commun qui lui permet de manipuler le monde secrètement.","나이를 물어보면 [10만51세]라고 대답한다 ","领导超人组织的首领。拥有超越人智的力量，活跃于世界的暗处之中。","領導超人組織的首領。擁有超越人智的力量，活躍於世界的暗處之中。",,
498,"ギュスターヴ","- President - Gustave",3,11,8,9,8,25,36733,"standchara50","cc50_c.swf",,,"超人を統べる組織の首領。人知を超えた力を持ち、世界中で暗躍する。",50,499,0,"2010-09-16 07:15:29 UTC","Gustave","Gustave",,"古斯塔夫","古斯塔夫",,,"- Presitent -","- Boss -","- President - Gustave","- President - Gustave","- President - Gustave",,"- President - Gustave","The boss of the superhuman organization. He has a power beyond human comprehension and moves in secret throughout the world.","Boss d'une organisation qui supervise des surhommes. Il possède une force hors du commun qui lui permet de manipuler le monde secrètement.","나이를 물어보면 [10만51세]라고 대답한다 ","领导超人组织的首领。拥有超越人智的力量，活跃于世界的暗处之中。","領導超人組織的首領。擁有超越人智的力量，活躍於世界的暗處之中。",,
499,"ギュスターヴ","- President - Gustave",4,12,9,9,9,31,36733,"standchara50","cc50_d.swf",,,"超人を統べる組織の首領。人知を超えた力を持ち、世界中で暗躍する。",50,500,0,"2010-09-16 07:15:29 UTC","Gustave","Gustave",,"古斯塔夫","古斯塔夫",,,"- Presitent -","- Boss -","- President - Gustave","- President - Gustave","- President - Gustave",,"- President - Gustave","The boss of the superhuman organization. He has a power beyond human comprehension and moves in secret throughout the world.","Boss d'une organisation qui supervise des surhommes. Il possède une force hors du commun qui lui permet de manipuler le monde secrètement.","나이를 물어보면 [10만51세]라고 대답한다 ","领导超人组织的首领。拥有超越人智的力量，活跃于世界的暗处之中。","領導超人組織的首領。擁有超越人智的力量，活躍於世界的暗處之中。",,
500,"ギュスターヴ","- President - Gustave",5,13,9,10,10,34,336733,"standchara50","cc50_e.swf",,,"超人を統べる組織の首領。人知を超えた力を持ち、世界中で暗躍する。",50,,0,"2010-09-16 07:15:29 UTC","Gustave","Gustave",,"古斯塔夫","古斯塔夫",,,"- Presitent -","- Boss -","- President - Gustave","- President - Gustave","- President - Gustave",,"- President - Gustave","The boss of the superhuman organization. He has a power beyond human comprehension and moves in secret throughout the world.","Boss d'une organisation qui supervise des surhommes. Il possède une force hors du commun qui lui permet de manipuler le monde secrètement.","나이를 물어보면 [10만51세]라고 대답한다 ","领导超人组织的首领。拥有超越人智的力量，活跃于世界的暗处之中。","領導超人組織的首領。擁有超越人智的力量，活躍於世界的暗處之中。",,
501,"ユーリカ","- Torturer - Eureka",1,9,5,4,5,10,6,"standchara51","cc51_01.swf",,,"機械の身体を持つ修道女。超人組織の一員として潜入活動を行う。",51,502,0,,"Eureka","Eureka",,"尤莉卡","尤莉卡",,,"- Torturer -","- Torturer -","- Torturer - Eureka","- Torturer - Eureka","- Torturer - Eureka",,"- Torturer - Eureka","A nun who has a robotic body. She does an inside job as member of the superhuman organization.","Religieuse au corps mécanique. Elle s'est infiltrée dans l'organisation des surhommes pour mener son enquête. ",,"拥有机械身体的修女。以超人组织的一员执行卧底任务。","擁有機械身體的修女。以超人組織的一員進行臥底工作。",,
502,"ユーリカ","- Torturer - Eureka",2,9,6,4,5,12,26,"standchara51","cc51_02.swf",,,"機械の身体を持つ修道女。超人組織の一員として潜入活動を行う。",51,503,0,,"Eureka","Eureka",,"尤莉卡","尤莉卡",,,"- Torturer -","- Torturer -","- Torturer - Eureka","- Torturer - Eureka","- Torturer - Eureka",,"- Torturer - Eureka","A nun who has a robotic body. She does an inside job as member of the superhuman organization.","Religieuse au corps mécanique. Elle s'est infiltrée dans l'organisation des surhommes pour mener son enquête. ",,"拥有机械身体的修女。以超人组织的一员执行卧底任务。","擁有機械身體的修女。以超人組織的一員進行臥底工作。",,
503,"ユーリカ","- Torturer - Eureka",3,10,6,5,5,14,26,"standchara51","cc51_03.swf",,,"機械の身体を持つ修道女。超人組織の一員として潜入活動を行う。",51,504,0,,"Eureka","Eureka",,"尤莉卡","尤莉卡",,,"- Torturer -","- Torturer -","- Torturer - Eureka","- Torturer - Eureka","- Torturer - Eureka",,"- Torturer - Eureka","A nun who has a robotic body. She does an inside job as member of the superhuman organization.","Religieuse au corps mécanique. Elle s'est infiltrée dans l'organisation des surhommes pour mener son enquête. ",,"拥有机械身体的修女。以超人组织的一员执行卧底任务。","擁有機械身體的修女。以超人組織的一員進行臥底工作。",,
504,"ユーリカ","- Torturer - Eureka",4,11,7,5,5,15,226,"standchara51","cc51_04.swf",,,"機械の身体を持つ修道女。超人組織の一員として潜入活動を行う。",51,505,0,,"Eureka","Eureka",,"尤莉卡","尤莉卡",,,"- Torturer -","- Torturer -","- Torturer - Eureka","- Torturer - Eureka","- Torturer - Eureka",,"- Torturer - Eureka","A nun who has a robotic body. She does an inside job as member of the superhuman organization.","Religieuse au corps mécanique. Elle s'est infiltrée dans l'organisation des surhommes pour mener son enquête. ",,"拥有机械身体的修女。以超人组织的一员执行卧底任务。","擁有機械身體的修女。以超人組織的一員進行臥底工作。",,
505,"ユーリカ","- Torturer - Eureka",5,12,8,6,5,23,226,"standchara51","cc51_05.swf",,,"機械の身体を持つ修道女。超人組織の一員として潜入活動を行う。",51,,0,,"Eureka","Eureka",,"尤莉卡","尤莉卡",,,"- Torturer -","- Torturer -","- Torturer - Eureka","- Torturer - Eureka","- Torturer - Eureka",,"- Torturer - Eureka","A nun who has a robotic body. She does an inside job as member of the superhuman organization.","Religieuse au corps mécanique. Elle s'est infiltrée dans l'organisation des surhommes pour mener son enquête. ",,"拥有机械身体的修女。以超人组织的一员执行卧底任务。","擁有機械身體的修女。以超人組織的一員進行臥底工作。",,
506,"ユーリカ","- Torturer - Eureka",1,11,7,6,6,22,6226,"standchara51","cc51_a.swf",,,"機械の身体を持つ修道女。超人組織の一員として潜入活動を行う。",51,507,0,,"Eureka","Eureka",,"尤莉卡","尤莉卡",,,"- Torturer -","- Torturer -","- Torturer - Eureka","- Torturer - Eureka","- Torturer - Eureka",,"- Torturer - Eureka","A nun who has a robotic body. She does an inside job as member of the superhuman organization.","Religieuse au corps mécanique. Elle s'est infiltrée dans l'organisation des surhommes pour mener son enquête. ",,"拥有机械身体的修女。以超人组织的一员执行卧底任务。","擁有機械身體的修女。以超人組織的一員進行臥底工作。",,
507,"ユーリカ","- Torturer - Eureka",2,12,8,6,7,24,6226,"standchara51","cc51_b.swf",,,"機械の身体を持つ修道女。超人組織の一員として潜入活動を行う。",51,508,0,,"Eureka","Eureka",,"尤莉卡","尤莉卡",,,"- Torturer -","- Torturer -","- Torturer - Eureka","- Torturer - Eureka","- Torturer - Eureka",,"- Torturer - Eureka","A nun who has a robotic body. She does an inside job as member of the superhuman organization.","Religieuse au corps mécanique. Elle s'est infiltrée dans l'organisation des surhommes pour mener son enquête. ",,"拥有机械身体的修女。以超人组织的一员执行卧底任务。","擁有機械身體的修女。以超人組織的一員進行臥底工作。",,
508,"ユーリカ","- Torturer - Eureka",3,13,8,7,8,25,66226,"standchara51","cc51_c.swf",,,"機械の身体を持つ修道女。超人組織の一員として潜入活動を行う。",51,509,0,,"Eureka","Eureka",,"尤莉卡","尤莉卡",,,"- Torturer -","- Torturer -","- Torturer - Eureka","- Torturer - Eureka","- Torturer - Eureka",,"- Torturer - Eureka","A nun who has a robotic body. She does an inside job as member of the superhuman organization.","Religieuse au corps mécanique. Elle s'est infiltrée dans l'organisation des surhommes pour mener son enquête. ",,"拥有机械身体的修女。以超人组织的一员执行卧底任务。","擁有機械身體的修女。以超人組織的一員進行臥底工作。",,
509,"ユーリカ","- Torturer - Eureka",4,14,9,8,9,27,66226,"standchara51","cc51_d.swf",,,"機械の身体を持つ修道女。超人組織の一員として潜入活動を行う。",51,510,0,,"Eureka","Eureka",,"尤莉卡","尤莉卡",,,"- Torturer -","- Torturer -","- Torturer - Eureka","- Torturer - Eureka","- Torturer - Eureka",,"- Torturer - Eureka","A nun who has a robotic body. She does an inside job as member of the superhuman organization.","Religieuse au corps mécanique. Elle s'est infiltrée dans l'organisation des surhommes pour mener son enquête. ",,"拥有机械身体的修女。以超人组织的一员执行卧底任务。","擁有機械身體的修女。以超人組織的一員進行臥底工作。",,
510,"ユーリカ","- Torturer - Eureka",5,15,10,9,10,29,266226,"standchara51","cc51_e.swf",,,"機械の身体を持つ修道女。超人組織の一員として潜入活動を行う。",51,,0,,"Eureka","Eureka",,"尤莉卡","尤莉卡",,,"- Torturer -","- Torturer -","- Torturer - Eureka","- Torturer - Eureka","- Torturer - Eureka",,"- Torturer - Eureka","A nun who has a robotic body. She does an inside job as member of the superhuman organization.","Religieuse au corps mécanique. Elle s'est infiltrée dans l'organisation des surhommes pour mener son enquête. ",,"拥有机械身体的修女。以超人组织的一员执行卧底任务。","擁有機械身體的修女。以超人組織的一員進行臥底工作。",,
511,"リンナエウス","- The Principal - Linnaeus",1,7,3,6,5,13,1,"standchara52","cc52_01.swf",,,"荒廃した世界を憂うエンジニア。昆虫型マイクロマシンを従え、環境改善を推し進める。",52,512,0,,"Linnaeus","Linnaeus",,"林奈乌斯","林奈烏斯",,,"- The Principal -","- Principal -","- The Principal - Linnaeus","- The Principal - Linnaeus","- The Principal - Linnaeus","- The Principal - Linnaeus","- The Principal - Linnaeus","An engineer who is worried about the desolate world. He controls an insect-like micromachine and is committed to improving the environment.","Ingénieur qui inquiète un monde dévasté. Utilisant des micro-machines à forme d'insecte, il cherche à améliorer l'état de l'environnement.",,"心忧荒废世界的工程师。操控昆虫型微型机械，致力于推动环境改善。","擔憂荒廢世界的工程師。操控昆蟲型毫微機械，致力於推動改善環境。",,
512,"リンナエウス","- The Principal - Linnaeus",2,7,3,7,5,17,71,"standchara52","cc52_02.swf",,,"荒廃した世界を憂うエンジニア。昆虫型マイクロマシンを従え、環境改善を推し進める。",52,513,0,,"Linnaeus","Linnaeus",,"林奈乌斯","林奈烏斯",,,"- The Principal -","- Principal -","- The Principal - Linnaeus","- The Principal - Linnaeus","- The Principal - Linnaeus","- The Principal - Linnaeus","- The Principal - Linnaeus","An engineer who is worried about the desolate world. He controls an insect-like micromachine and is committed to improving the environment.","Ingénieur qui inquiète un monde dévasté. Utilisant des micro-machines à forme d'insecte, il cherche à améliorer l'état de l'environnement.",,"心忧荒废世界的工程师。操控昆虫型微型机械，致力于推动环境改善。","擔憂荒廢世界的工程師。操控昆蟲型毫微機械，致力於推動改善環境。",,
513,"リンナエウス","- The Principal - Linnaeus",3,8,4,7,5,20,71,"standchara52","cc52_03.swf",,,"荒廃した世界を憂うエンジニア。昆虫型マイクロマシンを従え、環境改善を推し進める。",52,514,0,,"Linnaeus","Linnaeus",,"林奈乌斯","林奈烏斯",,,"- The Principal -","- Principal -","- The Principal - Linnaeus","- The Principal - Linnaeus","- The Principal - Linnaeus","- The Principal - Linnaeus","- The Principal - Linnaeus","An engineer who is worried about the desolate world. He controls an insect-like micromachine and is committed to improving the environment.","Ingénieur qui inquiète un monde dévasté. Utilisant des micro-machines à forme d'insecte, il cherche à améliorer l'état de l'environnement.",,"心忧荒废世界的工程师。操控昆虫型微型机械，致力于推动环境改善。","擔憂荒廢世界的工程師。操控昆蟲型毫微機械，致力於推動改善環境。",,
514,"リンナエウス","- The Principal - Linnaeus",4,8,4,8,5,22,171,"standchara52","cc52_04.swf",,,"荒廃した世界を憂うエンジニア。昆虫型マイクロマシンを従え、環境改善を推し進める。",52,515,0,,"Linnaeus","Linnaeus",,"林奈乌斯","林奈烏斯",,,"- The Principal -","- Principal -","- The Principal - Linnaeus","- The Principal - Linnaeus","- The Principal - Linnaeus","- The Principal - Linnaeus","- The Principal - Linnaeus","An engineer who is worried about the desolate world. He controls an insect-like micromachine and is committed to improving the environment.","Ingénieur qui inquiète un monde dévasté. Utilisant des micro-machines à forme d'insecte, il cherche à améliorer l'état de l'environnement.",,"心忧荒废世界的工程师。操控昆虫型微型机械，致力于推动环境改善。","擔憂荒廢世界的工程師。操控昆蟲型毫微機械，致力於推動改善環境。",,
515,"リンナエウス","- The Principal - Linnaeus",5,9,5,8,5,25,171,"standchara52","cc52_05.swf",,,"荒廃した世界を憂うエンジニア。昆虫型マイクロマシンを従え、環境改善を推し進める。",52,,0,,"Linnaeus","Linnaeus",,"林奈乌斯","林奈烏斯",,,"- The Principal -","- Principal -","- The Principal - Linnaeus","- The Principal - Linnaeus","- The Principal - Linnaeus","- The Principal - Linnaeus","- The Principal - Linnaeus","An engineer who is worried about the desolate world. He controls an insect-like micromachine and is committed to improving the environment.","Ingénieur qui inquiète un monde dévasté. Utilisant des micro-machines à forme d'insecte, il cherche à améliorer l'état de l'environnement.",,"心忧荒废世界的工程师。操控昆虫型微型机械，致力于推动环境改善。","擔憂荒廢世界的工程師。操控昆蟲型毫微機械，致力於推動改善環境。",,
516,"リンナエウス","- The Principal - Linnaeus",1,8,4,8,6,24,6171,"standchara52","cc52_a.swf",,,"荒廃した世界を憂うエンジニア。昆虫型マイクロマシンを従え、環境改善を推し進める。",52,517,0,,"Linnaeus","Linnaeus",,"林奈乌斯","林奈烏斯",,,"- The Principal -","- Principal -","- The Principal - Linnaeus","- The Principal - Linnaeus","- The Principal - Linnaeus","- The Principal - Linnaeus","- The Principal - Linnaeus","An engineer who is worried about the desolate world. He controls an insect-like micromachine and is committed to improving the environment.","Ingénieur qui inquiète un monde dévasté. Utilisant des micro-machines à forme d'insecte, il cherche à améliorer l'état de l'environnement.",,"心忧荒废世界的工程师。操控昆虫型微型机械，致力于推动环境改善。","擔憂荒廢世界的工程師。操控昆蟲型毫微機械，致力於推動改善環境。",,
517,"リンナエウス","- The Principal - Linnaeus",2,9,5,8,7,27,6171,"standchara52","cc52_b.swf",,,"荒廃した世界を憂うエンジニア。昆虫型マイクロマシンを従え、環境改善を推し進める。",52,518,0,,"Linnaeus","Linnaeus",,"林奈乌斯","林奈烏斯",,,"- The Principal -","- Principal -","- The Principal - Linnaeus","- The Principal - Linnaeus","- The Principal - Linnaeus","- The Principal - Linnaeus","- The Principal - Linnaeus","An engineer who is worried about the desolate world. He controls an insect-like micromachine and is committed to improving the environment.","Ingénieur qui inquiète un monde dévasté. Utilisant des micro-machines à forme d'insecte, il cherche à améliorer l'état de l'environnement.",,"心忧荒废世界的工程师。操控昆虫型微型机械，致力于推动环境改善。","擔憂荒廢世界的工程師。操控昆蟲型毫微機械，致力於推動改善環境。",,
518,"リンナエウス","- The Principal - Linnaeus",3,9,6,9,8,30,16171,"standchara52","cc52_c.swf",,,"荒廃した世界を憂うエンジニア。昆虫型マイクロマシンを従え、環境改善を推し進める。",52,519,0,,"Linnaeus","Linnaeus",,"林奈乌斯","林奈烏斯",,,"- The Principal -","- Principal -","- The Principal - Linnaeus","- The Principal - Linnaeus","- The Principal - Linnaeus","- The Principal - Linnaeus","- The Principal - Linnaeus","An engineer who is worried about the desolate world. He controls an insect-like micromachine and is committed to improving the environment.","Ingénieur qui inquiète un monde dévasté. Utilisant des micro-machines à forme d'insecte, il cherche à améliorer l'état de l'environnement.",,"心忧荒废世界的工程师。操控昆虫型微型机械，致力于推动环境改善。","擔憂荒廢世界的工程師。操控昆蟲型毫微機械，致力於推動改善環境。",,
519,"リンナエウス","- The Principal - Linnaeus",4,10,6,9,9,32,16171,"standchara52","cc52_d.swf",,,"荒廃した世界を憂うエンジニア。昆虫型マイクロマシンを従え、環境改善を推し進める。",52,520,0,,"Linnaeus","Linnaeus",,"林奈乌斯","林奈烏斯",,,"- The Principal -","- Principal -","- The Principal - Linnaeus","- The Principal - Linnaeus","- The Principal - Linnaeus","- The Principal - Linnaeus","- The Principal - Linnaeus","An engineer who is worried about the desolate world. He controls an insect-like micromachine and is committed to improving the environment.","Ingénieur qui inquiète un monde dévasté. Utilisant des micro-machines à forme d'insecte, il cherche à améliorer l'état de l'environnement.",,"心忧荒废世界的工程师。操控昆虫型微型机械，致力于推动环境改善。","擔憂荒廢世界的工程師。操控昆蟲型毫微機械，致力於推動改善環境。",,
520,"リンナエウス","- The Principal - Linnaeus",5,11,7,10,10,34,716171,"standchara52","cc52_e.swf",,,"荒廃した世界を憂うエンジニア。昆虫型マイクロマシンを従え、環境改善を推し進める。",52,,0,,"Linnaeus","Linnaeus",,"林奈乌斯","林奈烏斯",,,"- The Principal -","- Principal -","- The Principal - Linnaeus","- The Principal - Linnaeus","- The Principal - Linnaeus","- The Principal - Linnaeus","- The Principal - Linnaeus","An engineer who is worried about the desolate world. He controls an insect-like micromachine and is committed to improving the environment.","Ingénieur qui inquiète un monde dévasté. Utilisant des micro-machines à forme d'insecte, il cherche à améliorer l'état de l'environnement.",,"心忧荒废世界的工程师。操控昆虫型微型机械，致力于推动环境改善。","擔憂荒廢世界的工程師。操控昆蟲型毫微機械，致力於推動改善環境。",,
