"id","name","price","description","rm_item_type","item_id","num","order","state","image_url","tab","extra_id","view_frame","sale_type","deck_image_url","usd"
1792,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1793,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1794,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1795,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1796,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1797,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1798,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1799,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1800,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1801,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1802,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1803,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1804,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1805,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1806,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1807,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1808,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1809,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1810,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1811,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1812,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1813,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1814,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1815,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1816,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1817,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1818,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1819,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1820,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1821,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1822,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1823,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1824,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1825,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1826,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1827,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1828,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1829,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1830,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1831,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1832,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1833,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1834,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1835,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1836,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1837,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1838,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1839,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1840,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1841,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1842,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1843,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1844,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1845,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1846,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1847,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1848,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1849,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1850,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1851,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1852,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1853,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1854,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1855,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1856,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1857,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1858,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1859,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1860,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1861,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1862,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1863,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1864,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1865,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1866,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1867,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1868,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1869,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1870,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1871,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1872,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1873,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1874,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1875,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1876,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1877,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1878,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1879,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1880,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1881,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1882,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1883,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1884,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1885,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1886,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1887,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1888,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1889,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1890,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1891,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1892,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1893,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1894,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1895,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1896,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1897,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1898,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1899,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1900,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1901,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1902,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1903,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1904,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1905,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1906,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1907,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1908,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1909,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1910,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1911,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1912,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1913,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1914,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1915,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1916,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1917,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1918,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1919,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1920,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1921,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1922,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1923,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1924,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1925,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1926,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1927,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1928,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1929,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1930,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1931,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1932,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1933,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1934,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1935,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1936,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1937,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1938,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1939,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1940,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1941,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1942,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1943,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1944,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1945,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1946,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1947,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1948,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1949,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1950,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1951,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1952,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1953,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1954,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1955,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1956,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1957,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1958,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1959,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1960,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1961,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1962,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1963,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1964,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1965,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1966,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1967,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1968,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1969,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1970,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1971,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1972,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1973,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1974,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1975,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1976,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1977,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1978,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1979,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1980,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1981,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1982,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1983,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1984,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1985,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1986,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1987,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1988,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1989,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1990,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1991,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1992,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1993,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1994,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1995,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1996,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1997,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1998,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
1999,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2000,"Potion de Sorcière * 1",0.4,"Votre Avatar récupère tous ses AP",0,3,1,0,2,"item_id003.png",11,0,0,0,,0.4
2001,"Potion de Sorcière * 10",3,"Votre Avatar récupère tous ses AP",0,3,10,1,2,"item_id003_.png",11,0,0,0,,3
2002,"Trèfle * 1",0.2,"Vous bénéficiez d'un nouvel essai pour lancer les Dés",0,4,1,0,2,"item_id004.png",11,0,0,0,,0.2
2003,"Trèfle * 10",1.6,"Vous bénéficiez d'un nouvel essai pour lancer les Dés",0,4,10,1,2,"item_id004_.png",11,0,0,0,,1.6
2004,"Landes Brumeuses 5",0.2,"Si le total des Dés est de moins de [5], vous pourrez sauter le jeu bonus",0,7,1,10,2,"item_id007.png",11,0,0,0,,0.2
2005,"Landes Brumeuses 5 * 10",2,"Si le total des Dés est de moins de [5], vous pourrez sauter le jeu bonus",0,7,10,11,2,"item_id007_.png ",11,0,0,0,,2
2006,"Skip Star",0.4,"Possibilité de sauter le jeu bonus",0,8,1,20,2,"item_id008.png",11,0,0,0,,0.4
2007,"Skip Star * 10",3,"Possibilité de sauter le jeu bonus",0,8,10,21,2,"item_id008_.png",11,0,0,0,,3
2008,"Grand Saut Temporel * 1",0.2,"Obtenir des Quêtes de suite",0,12,1,0,2,"item_id012.png",11,0,0,0,,0.2
2009,"Grand Saut Temporel * 10",2,"Obtenir des Quêtes de suite",0,12,10,1,2,"item_id012_.png",11,0,0,0,,2
2010,"Elixir * 1",0.1,"Récupérer tous vos HP durant la Quête",0,17,1,10,2,"item_id013.png",11,0,0,0,,0.1
2011,"Elixir * 10",1,"Récupérer tous vos HP durant la Quête",0,17,10,11,2,"item_id013_.png",11,0,0,0,,1
2012,"Porte de Träumerei ",0.8,"Votre niveau d'achèvement de la Quête est augmenté de 10.",0,22,1,10,2,"item_id022.png",11,0,0,0,,0.8
2013,"Témoignage du Paladin * 1",3,"Vous accédez à la Région suivante.",0,23,1,11,2,"item_id024.png",11,0,0,0,,3
2014,"Compas du Diable * 1",0.6,"La Quête du Boss apparaîtra lorsque vous aurez achever votre Quête.",0,24,1,12,2,"item_id023.png",11,0,0,0,,0.6
2015,"Ticket * 10",2.6,"Ticket pour une carte rare",0,9,10,0,2,"item_id009_10.png",11,0,0,0,,2.6
2016,"Ticket * 30 + 4 + α",7.2,"Ticket pour une carte rare + Sceau d'Hadès * 1",0,9,34,0,2,"item_id009_30.png",11,78,0,0,,7.2
2017,"Ticket * 50 + 8 + α",12,"Ticket pour une carte rare + Sceau d'Hadès * 2",0,9,58,1,2,"item_id009_50.png",11,79,0,0,,12
2018,"Fragment de Mémoire * 1",0.6,"Fragment de mémoire d'une vie antérieure.",4,10006,1,0,2,"chara_id10006.png",11,0,0,0,,0.6
2019,"Fragment de Mémoire * 12",6,"Fragment de mémoire d'une vie antérieure.",4,10006,12,1,2,"chara_id10006_12.png",11,0,0,0,,6
2020,"Fragment de Temps * 1",0.8,"Fragment de temps qui peut être utilisé pour voyager dans le temps.",4,10007,1,2,2,"chara_id10007.png",11,0,0,0,,0.8
2021,"Fragment de Temps * 12",8,"Fragment de temps qui peut être utilisé pour voyager dans le temps.",4,10007,12,3,2,"chara_id10007_12.png",11,0,0,0,,8
2022,"Fragment d'Âme * 1",1,"Fragment d'un esprit perdu.",4,10008,1,4,2,"chara_id10008.png",11,0,0,0,,1
2023,"Fragment d'Âme * 12",10,"Fragment d'un esprit perdu.",4,10008,12,5,2,"chara_id10008_12.png",11,0,0,0,,10
2024,"Bracelet de Pionnier I",0.8,"Augmente la possibilité de recherches multiples de 1. Période de validité de 30 jours.",0,9,1,3,2,"item_id013.png",11,0,0,0,,0.8
2025,"Bracelet de Pionnier II",1.4,"Augmente la possibilité de recherches multiples de 2. Période de validité de 30 jours.",0,9,1,4,2,"item_id013.png",11,0,0,0,,1.4
2026,"Bracelet de Pionnier III",1.8,"Augmente la possibilité de recherches multiples de 3. Période de validité de 30 jours.",0,9,1,5,2,"item_id013.png",11,0,0,0,,1.8
2027,"Diadème Mystérieux I",0.8,"Raccourcit le temps de la Quête de 30%. Période de validité de 30 jours.",1,57,1,100,2,"chara_id1003.png",11,0,0,0,,0.8
2028,"Diadème Mystérieux II",1.4,"Raccourcit le temps de la Quête de 50%. Période de validité de 30 jours.",1,58,1,101,2,"chara_id1004.png",11,0,0,0,,1.4
2029,"Diadème Mystérieux III",1.8,"Raccourcit le temps de la Quête de 75%. Période de validité de 30 jours.",1,59,1,102,2,"chara_id1005.png",11,0,0,0,,1.8
2030,"Fée Domestique I",0.8,"Augmente la possibilité de recherches multiples de 1. Période de validité de 30 jours.",1,60,1,103,2,"chara_id1006.png",11,0,0,0,,0.8
2031,"Fée Domestique II",1.4,"Augmente la possibilité de recherches multiples de 2. Période de validité de 30 jours.",1,61,1,104,2,"chara_id1007.png",11,0,0,0,,1.4
2032,"Fée Domestique III",1.8,"Augmente la possibilité de recherches multiples de 3. Période de validité de 30 jours.",1,62,1,105,2,"chara_id1008.png",11,0,0,0,,1.8
2033,"Boucles d'oreille de Magicien I",0.8,"Raccourcit le temps de récupération d'AP de 10 min. Période de validité de 30 jours.",1,63,1,106,2,"chara_id1009.png",11,0,0,0,,0.8
2034,"Boucles d'oreille de Magicien II",1.4,"Raccourcit le temps de récupération d'AP de 15 min. Période de validité de 30 jours.",1,64,1,107,2,"chara_id1010.png",11,0,0,0,,1.4
2035,"Boucles d'oreille de Magicien III",1.8,"Raccourcit le temps de récupération d'AP de 20 min. Période de validité de 30 jours.",1,65,1,108,2,"chara_id1011.png",11,0,0,0,,1.8
2036,"Baguette de Chance I",0.8,"50% de bonus GEM. Période de validité de 30 jours.",1,66,1,109,2,"chara_id1012.png",11,0,0,0,,0.8
2037,"Baguette de Chance II",1.4,"100% de bonus GEM. Période de validité de 30 jours.",1,67,1,110,2,"chara_id1013.png",11,0,0,0,,1.4
2038,"Baguette de Chance III",1.8,"200% de bonus GEM. Période de validité de 30 jours.",1,68,1,111,2,"chara_id1014.png",11,0,0,0,,1.8
2039,"Cache-oeil Noir",0.8,"Peut également être utilisé en tant que pansement !",1,79,1,200,2,"chara_id1015.png",11,0,0,0,,0.8
2040,"Cheveux mi-longs (Brun)",0.8,"Coiffure enfantine",1,72,1,201,2,"chara_id1021.png",11,0,0,0,,0.8
2041,"Cheveux mi-longs (Blanc)",0.8,"Coiffure enfantine",1,73,1,202,2,"chara_id1023.png",11,0,0,0,,0.8
2042,"Couettes (Blond)",0.8,"Coiffure noble",1,75,1,203,2,"chara_id1030.png",11,0,0,0,,0.8
2043,"Couettes (Marron)",0.8,"Coiffure noble",1,76,1,204,2,"chara_id1031.png",11,0,0,0,,0.8
2044,"Ticket * 1",0,"for Administrator",0,9,1,0,2,"item_id003.png",11,0,0,0,,0
2045,"Heath3 * 1",0,"for Administrator",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2046,"Heath1 * 1",0,"for Administrator",0,5,1,0,2,"item_id003.png",11,0,0,0,,0
2047,"Cheveux Longs (Or)",0.8,"Coiffure adulte",1,89,1,205,2,"chara_id1040.png",11,0,0,0,,0.8
2048,"Cheveux Longs (Blanc)",0.8,"Coiffure adulte",1,90,1,206,2,"chara_id1043.png",11,0,0,0,,0.8
2049,"Cheveux Longs (Noir)",0.8,"Coiffure adulte",1,91,1,207,2,"chara_id1047.png",11,0,0,0,,0.8
2050,"Lunettes Bleues",0.6,"Lunettes pour améliorer la vue",1,92,1,208,2,"chara_id1017.png",11,0,0,0,,0.6
2051,"Lunettes Rouges",0.6,"Lunettes pour améliorer la vue",1,93,1,209,2,"chara_id1018.png",11,0,0,0,,0.6
2052,"Placard aux Mystères",1.4,"La limite d'équipement que votre Avatar peut porter augmente de +5",0,37,1,30,2,"item_id037.png",11,0,0,0,,1.4
2053,"Culotte (Or)",0.8,"Cheveux soyeux",1,103,1,210,2,"chara_id1050.png",11,0,0,0,,0.8
2054,"Culotte (Bleu)",0.8,"Cheveux soyeux",1,104,1,211,2,"chara_id1052.png",11,0,0,0,,0.8
2055,"Culotte (Rouge)",0.8,"Cheveux soyeux",1,105,1,212,2,"chara_id1056.png",11,0,0,0,,0.8
2056,"Feu Bleu Purificateur",4,"Réinitialisez le nombre de Duels de votre Avatar",0,40,1,32,2,"item_id040.png",11,0,0,0,,4
2057,"Feu Rouge Purificateur",4,"Réinitialisez le nombre de BP de votre Avatar",0,41,1,33,2,"item_id041.png",11,0,0,0,,4
2058,"Placard de Sorcière",2,"La limite d'équipement que votre Avatar peut porter augmente de +10",0,42,1,31,2,"item_id042.png",11,0,0,0,,2
2059,"Raide (Bleu)",0.8,"Cheveux raides",1,115,1,213,2,"chara_id1062.png",11,0,0,0,,0.8
2060,"Raide (Rose)",0.8,"Cheveux raides",1,116,1,214,2,"chara_id1063.png",11,0,0,0,,0.8
2061,"Raide (Noir)",0.8,"Cheveux raides",1,117,1,215,2,"chara_id1067.png",11,0,0,0,,0.8
2062,"Long (D'or)",0.8,"Cheveux longs",1,118,1,216,2,"chara_id1070.png",11,0,0,0,,0.8
2063,"Long (Rouge)",0.8,"Cheveux longs",1,119,1,217,2,"chara_id1076.png",11,0,0,0,,0.8
2064,"Long (Marron)",0.8,"Cheveux longs",1,120,1,218,2,"chara_id1078.png",11,0,0,0,,0.8
2065,"Robe de Nouvel An (Green)",0.8,"Robe de Soirée (Nouvel An)",1,122,1,219,2,"chara_id2000.png",11,0,0,0,,0.8
