"id","kind","cond","items","prerequisite","exclusion","loop","caption","success_cond","explanation","event_start_at","event_end_at"
292,1,292,"3/6/1/0",292,,0,"ทำการดูเอล 5 วันติดต่อกัน",1,"หากเคลียร์บันทึกได้แล้วจงลอง log in ในวันถัดไป หากทำต่อเนื่องถึง 7 วันแล้วล่ะก็...",,
293,1,293,"3/6/1/0",293,,0,"ทำการดูเอล 6 วันติดต่อกัน",1,"หากเคลียร์บันทึกได้แล้วจงลอง log in ในวันถัดไป หากทำต่อเนื่องถึง 7 วันแล้วล่ะก็...",,
294,1,294,"3/9/1/0",294,,0,"ทำการดูเอล 7 วันติดต่อกัน",1,,,
295,1,295,"1/10008/1/0",295,,0,"ทำการดูเอล 8 วันติดต่อกัน",1,,,
296,1,296,"1/10009/1/0",296,,0,"ทำการดูเอล 9 วันติดต่อกัน",1,,,
297,1,297,"1/10010/1/0",297,,0,"ทำการดูเอล 10 วันติดต่อกัน",1,,,
298,1,298,"3/6/1/0",298,,0,"ทำการดูเอล 11 วันติดต่อกัน",1,,,
299,1,299,"3/6/1/0",299,,0,"ทำการดูเอล 12 วันติดต่อกัน",1,,,
300,1,300,"3/6/1/0",300,,0,"ทำการดูเอล 13 วันติดต่อกัน",1,,,
301,1,301,"3/9/1/0",301,,0,"ทำการดูเอล 14 วันติดต่อกัน",1,,,
302,4,302,"3/3/1/0",0,,0,"สะสมตั๋วลงคะแนน 1 ใบ",1,,,"2013-05-01 04:00:00 UTC"
303,4,303,"3/8/1/0",302,,0,"สะสมตั๋วลงคะแนน 10 ใบ",10,,,"2013-05-01 04:00:00 UTC"
304,4,304,"2/153/1/0",0,,0,"ครอบครองการ์ดเบียกิตเต้ เลเวล 3",423,,"2013-05-01 04:00:00 UTC","2013-05-15 04:00:00 UTC"
305,4,305,"1/10005/1/0",0,,0,"เคลียร์ความทรงจำเพิ่มเติมของเอวาริสท์ 5 ครั้ง",5,,"2013-05-15 04:00:00 UTC","2013-05-29 04:00:00 UTC"
306,4,306,"1/6/1/0",305,,0,"เคลียร์ความทรงจำเพิ่มเติมของเอวาริสท์ +10 ครั้ง",10,,"2013-05-15 04:00:00 UTC","2013-05-29 04:00:00 UTC"
307,4,307,"1/10005/1/0",0,,0,"เคลียร์ความทรงจำเพิ่มเติมของไอแซ็ค 5 ครั้ง",5,,"2013-05-15 04:00:00 UTC","2013-05-29 04:00:00 UTC"
308,4,308,"1/16/1/0",307,,0,"เคลียร์ความทรงจำเพิ่มเติมของไอแซ็ค +10 ครั้ง",10,,"2013-05-15 04:00:00 UTC","2013-05-29 04:00:00 UTC"
309,4,309,"1/10005/1/0",0,,0,"เคลียร์ความทรงจำเพิ่มเติมของกรุนวัลด์ 5 ครั้ง",5,,"2013-05-15 04:00:00 UTC","2013-05-29 04:00:00 UTC"
310,4,310,"1/26/1/0",309,,0,"เคลียร์ความทรงจำเพิ่มเติมของกรุนวัลด์ +10 ครั้ง",10,,"2013-05-15 04:00:00 UTC","2013-05-29 04:00:00 UTC"
311,4,311,"1/10005/1/0",0,,0,"เคลียร์ความทรงจำเพิ่มเติมของอาเบล 5 ครั้ง",5,,"2013-05-15 04:00:00 UTC","2013-05-29 04:00:00 UTC"
312,4,312,"1/36/1/0",311,,0,"เคลียร์ความทรงจำเพิ่มเติมของอาเบล +10 ครั้ง",10,,"2013-05-15 04:00:00 UTC","2013-05-29 04:00:00 UTC"
313,4,313,"1/10005/1/0",0,,0,"เคลียร์ความทรงจำเพิ่มเติมของเลออน 5 ครั้ง",5,,"2013-05-15 04:00:00 UTC","2013-05-29 04:00:00 UTC"
314,4,314,"1/46/1/0",313,,0,"เคลียร์ความทรงจำเพิ่มเติมของเลออน +10 ครั้ง",10,,"2013-05-15 04:00:00 UTC","2013-05-29 04:00:00 UTC"
315,4,315,"1/10004/1/0",0,,0,"เคลียร์ความทรงจำเพิ่มเติมของโครนิก 5 ครั้ง",5,,"2013-05-15 04:00:00 UTC","2013-05-29 04:00:00 UTC"
316,4,316,"1/56/1/0",315,,0,"เคลียร์ความทรงจำเพิ่มเติมของโครนิก +10 ครั้ง",10,,"2013-05-15 04:00:00 UTC","2013-05-29 04:00:00 UTC"
317,4,317,"1/10004/1/0",0,,0,"เคลียร์ความทรงจำเพิ่มเติมของเจด 5 ครั้ง",5,,"2013-05-15 04:00:00 UTC","2013-05-29 04:00:00 UTC"
318,4,318,"1/66/1/0",317,,0,"เคลียร์ความทรงจำเพิ่มเติมของเจด +10 ครั้ง",10,,"2013-05-15 04:00:00 UTC","2013-05-29 04:00:00 UTC"
319,4,319,"1/10004/1/0",0,,0,"เคลียร์ความทรงจำเพิ่มเติมของอาร์ชิบัลท์ 5 ครั้ง",5,,"2013-05-15 04:00:00 UTC","2013-05-29 04:00:00 UTC"
320,4,320,"1/76/1/0",319,,0,"เคลียร์ความทรงจำเพิ่มเติมของอาร์ชิบัลท์ +10 ครั้ง",10,,"2013-05-15 04:00:00 UTC","2013-05-29 04:00:00 UTC"
321,4,321,"1/10004/1/0",0,,0,"เคลียร์ความทรงจำเพิ่มเติมของแม็กซ์ 5 ครั้ง",5,,"2013-05-15 04:00:00 UTC","2013-05-29 04:00:00 UTC"
322,4,322,"1/86/1/0",321,,0,"เคลียร์ความทรงจำเพิ่มเติมของแม็กซ์ +10 ครั้ง",10,,"2013-05-15 04:00:00 UTC","2013-05-29 04:00:00 UTC"
323,4,323,"1/10004/1/0",0,,0,"เคลียร์ความทรงจำเพิ่มเติมของเบลซ 5 ครั้ง",5,,"2013-05-15 04:00:00 UTC","2013-05-29 04:00:00 UTC"
324,4,324,"1/96/1/0",323,,0,"เคลียร์ความทรงจำเพิ่มเติมของเบลซ +10 ครั้ง",10,,"2013-05-15 04:00:00 UTC","2013-05-29 04:00:00 UTC"
325,4,325,"1/10003/1/0",0,,0,"เคลียร์ความทรงจำเพิ่มเติมของเชรี 5 ครั้ง",5,,"2013-05-15 04:00:00 UTC","2013-05-29 04:00:00 UTC"
326,4,326,"1/106/1/0",325,,0,"เคลียร์ความทรงจำเพิ่มเติมของเชรี +10 ครั้ง",10,,"2013-05-15 04:00:00 UTC","2013-05-29 04:00:00 UTC"
327,4,327,"1/10003/1/0",0,,0,"เคลียร์ความทรงจำเพิ่มเติมของไอน์ 5 ครั้ง",5,,"2013-05-15 04:00:00 UTC","2013-05-29 04:00:00 UTC"
328,4,328,"1/116/1/0",327,,0,"เคลียร์ความทรงจำเพิ่มเติมของไอน์ +10 ครั้ง",10,,"2013-05-15 04:00:00 UTC","2013-05-29 04:00:00 UTC"
329,4,329,"1/10003/1/0",0,,0,"เคลียร์ความทรงจำเพิ่มเติมของเบิร์นฮาร์ท 5 ครั้ง",5,,"2013-05-15 04:00:00 UTC","2013-05-29 04:00:00 UTC"
330,4,330,"1/126/1/0",329,,0,"เคลียร์ความทรงจำเพิ่มเติมของเบิร์นฮาร์ท +10 ครั้ง",10,,"2013-05-15 04:00:00 UTC","2013-05-29 04:00:00 UTC"
331,4,331,"1/10003/1/0",0,,0,"เคลียร์ความทรงจำเพิ่มเติมของฟรีดริช 5 ครั้ง",5,,"2013-05-15 04:00:00 UTC","2013-05-29 04:00:00 UTC"
332,4,332,"1/136/1/0",331,,0,"เคลียร์ความทรงจำเพิ่มเติมของฟรีดริช +10 ครั้ง",10,,"2013-05-15 04:00:00 UTC","2013-05-29 04:00:00 UTC"
333,4,333,"1/10003/1/0",0,,0,"เคลียร์ความทรงจำเพิ่มเติมของมาร์กรีต 5 ครั้ง",5,,"2013-05-15 04:00:00 UTC","2013-05-29 04:00:00 UTC"
334,4,334,"1/146/1/0",333,,0,"เคลียร์ความทรงจำเพิ่มเติมของมาร์กรีต +10 ครั้ง",10,,"2013-05-15 04:00:00 UTC","2013-05-29 04:00:00 UTC"
335,4,335,"1/10002/1/0",0,,0,"เคลียร์ความทรงจำเพิ่มเติมของโดนิต้า 5 ครั้ง",5,,"2013-05-15 04:00:00 UTC","2013-05-29 04:00:00 UTC"
336,4,336,"1/156/1/0",335,,0,"เคลียร์ความทรงจำเพิ่มเติมของโดนิต้า +10 ครั้ง",10,,"2013-05-15 04:00:00 UTC","2013-05-29 04:00:00 UTC"
337,4,337,"1/10002/1/0",0,,0,"เคลียร์ความทรงจำเพิ่มเติมของสเปราต์ 5 ครั้ง",5,,"2013-05-15 04:00:00 UTC","2013-05-29 04:00:00 UTC"
338,4,338,"1/166/1/0",337,,0,"เคลียร์ความทรงจำเพิ่มเติมของสเปราต์ +10 ครั้ง",10,,"2013-05-15 04:00:00 UTC","2013-05-29 04:00:00 UTC"
339,4,339,"1/10002/1/0",0,,0,"เคลียร์ความทรงจำเพิ่มเติมของเบลินดา 5 ครั้ง",5,,"2013-05-15 04:00:00 UTC","2013-05-29 04:00:00 UTC"
340,4,340,"1/176/1/0",339,,0,"เคลียร์ความทรงจำเพิ่มเติมของเบลินดา +10 ครั้ง",10,,"2013-05-15 04:00:00 UTC","2013-05-29 04:00:00 UTC"
341,4,341,"1/10002/1/0",0,,0,"เคลียร์ความทรงจำเพิ่มเติมของรอสโซ่ 5 ครั้ง",5,,"2013-05-15 04:00:00 UTC","2013-05-29 04:00:00 UTC"
342,4,342,"1/186/1/0",341,,0,"เคลียร์ความทรงจำเพิ่มเติมของรอสโซ่ +10 ครั้ง",10,,"2013-05-15 04:00:00 UTC","2013-05-29 04:00:00 UTC"
343,4,343,"1/10002/1/0",0,,0,"เคลียร์ความทรงจำเพิ่มเติมของเอด้า 5 ครั้ง",5,,"2013-05-15 04:00:00 UTC","2013-05-29 04:00:00 UTC"
344,4,344,"1/196/1/0",343,,0,"เคลียร์ความทรงจำเพิ่มเติมของเอด้า +10 ครั้ง",10,,"2013-05-15 04:00:00 UTC","2013-05-29 04:00:00 UTC"
345,4,345,"3/8/1/0",0,"305+306+307+308+309+310+311+312+313+314+315+316+317+318+319+320+321+322+323+324+325+326+327+328+329+330+331+332+333+334+335+336+337+338+339+340+341+342+343+344",0,"ครอบครองแรร์การ์ดจากบันทึกอีเวนท์ 3 ใบ",3,"หากได้รับแรร์การ์ด 3 ใบจากบันทึกความสำเร็จของอีเวนท์แล้ว จะไม่สามารถเพิ่มบันทึกอีเวนท์ได้อีก","2013-05-15 04:00:00 UTC","2013-05-29 04:00:00 UTC"
346,4,346,"2/156/1/0",0,,0,"ครอบคองการ์ดคูน เลเวล 3",433,,"2013-05-29 04:00:00 UTC","2013-06-12 04:00:00 UTC"
348,4,348,"1/1/1/0",0,,0,"กำลังทำอีเวนท์ [ผู้สยบน่านน้ำ]",0,"สามารถดูแต้มที่ได้จากหมวดอีเวนท์ในตารางจัดอันดับ ลำดับจะเปลี่ยนแปลงตามเวลาที่กำหนด จึงไม่ใช่ลำดับแบบเรียลไทม์ ดูผลการจัดอันดับล่าสุดได้โดยรีเฟรชเบราว์เซอร์ใหม่","2013-06-12 04:00:00 UTC","2013-06-26 04:00:00 UTC"
349,4,349,"3/2/1/0+3/11/1/0",0,,0,"ได้รับ 3 แต้มจากอีเวนท์ [ผู้สยบน่านน้ำ]",0,,"2013-06-12 04:00:00 UTC","2013-06-26 04:00:00 UTC"
350,4,350,"4/265/1/0+1/10001/1/0",0,,0,"รับ 10 แต้มจากอีเวนท์ [ผู้สยบน่านน้ำ]",0,,"2013-06-12 04:00:00 UTC","2013-06-26 04:00:00 UTC"
351,4,351,"4/264/1/0+1/10002/1/0",0,,0,"รับ 20 แต้มจากอีเวนท์ [ผู้สยบน่านน้ำ]",0,,"2013-06-12 04:00:00 UTC","2013-06-26 04:00:00 UTC"
352,4,352,"4/261/1/0+1/10003/1/0",0,,0,"รับ 30 แต้มจากอีเวนท์ [ผู้สยบน่านน้ำ]",0,,"2013-06-12 04:00:00 UTC","2013-06-26 04:00:00 UTC"
353,4,353,"3/39/1/0",0,,0,"รับ 100 แต้มจากอีเวนท์ [ผู้สยบน่านน้ำ]",0,,"2013-06-12 04:00:00 UTC","2013-06-26 04:00:00 UTC"
354,4,354,"2/159/1/0",0,,0,"ครอบครองการ์ดชาร์ล็อต เลเวล 3",443,,"2013-07-03 04:00:00 UTC","2013-07-17 04:00:00 UTC"
355,4,355,"3/2/1/0+3/6/1/0",0,,0,"สะสมเครื่องราง A 3 ชิ้น",3,"จะแสดงผลเมื่อกลับไปที่หน้า Entrance หรือรีเฟรชเบราว์เซอร์ใหม่","2013-07-17 04:00:00 UTC","2013-07-31 04:00:00 UTC"
356,4,356,"1/20017/1/0+1/10006/2/0",355,"360+361",0,"สะสมเครื่องราง A 15 ชิ้น",15,"จะแสดงผลเมื่อกลับไปที่หน้า Entrance หรือรีเฟรชเบราว์เซอร์ใหม่
หากเคลียร์บันทึกนี้แล้วจะไม่สามารถไปต่อในรูท B ได้","2013-07-17 04:00:00 UTC","2013-07-31 04:00:00 UTC"
357,4,357,"1/10007/2/0+1/10008/2/0",356,,0,"สะสมเครื่องราง C 5 ชิ้น",5,"จะแสดงผลเมื่อกลับไปที่หน้า Entrance หรือรีเฟรชเบราว์เซอร์ใหม่","2013-07-17 04:00:00 UTC","2013-07-31 04:00:00 UTC"
358,4,358,"1/20018/1/0+1/10009/5/0",357,,0,"สะสมเครื่องราง C 20 ชิ้น",20,"จะแสดงผลเมื่อกลับไปที่หน้า Entrance หรือรีเฟรชเบราว์เซอร์ใหม่","2013-07-17 04:00:00 UTC","2013-07-31 04:00:00 UTC"
359,4,359,"3/46/1",358,,0,"สะสมเครื่องราง A, B, C อย่างละ 30 ชิ้น",30,"จะแสดงผลเมื่อกลับไปที่หน้า Entrance หรือรีเฟรชเบราว์เซอร์ใหม่","2013-07-17 04:00:00 UTC","2013-07-31 04:00:00 UTC"
360,4,360,"3/2/1/0+3/6/1/0",0,,0,"สะสมเครื่องราง B 3 ชิ้น",3,"จะแสดงผลเมื่อกลับไปที่หน้า Entrance หรือรีเฟรชเบราว์เซอร์ใหม่","2013-07-17 04:00:00 UTC","2013-07-31 04:00:00 UTC"
361,4,361,"1/20018/1/0+1/10006/2/0",360,"355+356",0,"สะสมเครื่องราง B 15 ชิ้น",15,"จะแสดงผลเมื่อกลับไปที่หน้า Entrance หรือรีเฟรชเบราว์เซอร์ใหม่
หากเคลียร์บันทึกนี้แล้วจะไม่สามารถไปต่อในรูท A ได้","2013-07-17 04:00:00 UTC","2013-07-31 04:00:00 UTC"
362,4,362,"1/10007/2/0+1/10008/2/0",361,,0,"สะสมเครื่องราง C 5 ชิ้น",5,"จะแสดงผลเมื่อกลับไปที่หน้า Entrance หรือรีเฟรชเบราว์เซอร์ใหม่","2013-07-17 04:00:00 UTC","2013-07-31 04:00:00 UTC"
363,4,363,"1/20017/1/0+1/10009/5/0",362,,0,"สะสมเครื่องราง C 20 ชิ้น",20,"จะแสดงผลเมื่อกลับไปที่หน้า Entrance หรือรีเฟรชเบราว์เซอร์ใหม่","2013-07-17 04:00:00 UTC","2013-07-31 04:00:00 UTC"
364,4,364,"3/46/1",363,,0,"สะสมเครื่องราง A, B, C อย่างละ 30 ชิ้น",30,"จะแสดงผลเมื่อกลับไปที่หน้า Entrance หรือรีเฟรชเบราว์เซอร์ใหม่","2013-07-17 04:00:00 UTC","2013-07-31 04:00:00 UTC"
365,4,365,"2/162/1/0",0,,0,"ครอบครองการ์ดไทเรล เลเวล 3",453,,"2013-07-31 04:00:00 UTC","2013-08-14 04:00:00 UTC"
366,4,366,"4/277/1+3/2/1/0+3/11/1/0",0,,0,"รับเควสพ้อยต์ 10 แต้ม",10,"แต้มเควสที่จำเป็นสำหรับบันทึกความสำเร็จนี้ คือ แต้มเควสสะสมรวม","2013-08-07 04:00:00 UTC","2013-08-28 04:00:00 UTC"
367,4,367,"4/278/1+1/10006/2/0",366,,0,"รับเควสพ้อยต์ 50 แต้ม",50,"แต้มเควสที่จำเป็นสำหรับบันทึกความสำเร็จนี้ คือ แต้มเควสสะสมรวม","2013-08-07 04:00:00 UTC","2013-08-28 04:00:00 UTC"
368,4,368,"4/279/1+1/10007/2/0",367,,0,"รับเควสพ้อยต์ 100 แต้ม",100,"แต้มเควสที่จำเป็นสำหรับบันทึกความสำเร็จนี้ คือ แต้มเควสสะสมรวม","2013-08-07 04:00:00 UTC","2013-08-28 04:00:00 UTC"
369,4,369,"4/280/1+1/10008/2/0",368,,0,"รับเควสพ้อยต์ 300 แต้ม",300,"แต้มเควสที่จำเป็นสำหรับบันทึกความสำเร็จนี้ คือ แต้มเควสสะสมรวม","2013-08-07 04:00:00 UTC","2013-08-28 04:00:00 UTC"
370,4,370,"2/1/1+1/10009/2/0",369,,0,"รับเควสพ้อยต์ 500 แต้ม",500,"แต้มเควสที่จำเป็นสำหรับบันทึกความสำเร็จนี้ คือ แต้มเควสสะสมรวม","2013-08-07 04:00:00 UTC","2013-08-28 04:00:00 UTC"
371,4,371,"2/2/1+1/10010/2/0",370,,0,"รับเควสพ้อยต์ 700 แต้ม",700,"แต้มเควสที่จำเป็นสำหรับบันทึกความสำเร็จนี้ คือ แต้มเควสสะสมรวม","2013-08-07 04:00:00 UTC","2013-08-28 04:00:00 UTC"
372,4,372,"4/281/1+1/10012/1/0",371,,0,"รับเควสพ้อยต์ 1000 แต้ม",1000,"แต้มเควสที่จำเป็นสำหรับบันทึกความสำเร็จนี้ คือ แต้มเควสสะสมรวม","2013-08-07 04:00:00 UTC","2013-08-28 04:00:00 UTC"
373,4,373,"2/165/1/+3/50/1/0",372,,0,"รับเควสพ้อยต์ 2000 แต้ม",2000,"แต้มเควสที่จำเป็นสำหรับบันทึกความสำเร็จนี้ คือ แต้มเควสสะสมรวม","2013-08-07 04:00:00 UTC","2013-08-28 04:00:00 UTC"
374,4,374,"2/166/1/+3/50/1/0",373,,0,"รับเควสพ้อยต์ 3000 แต้ม",3000,"แต้มเควสที่จำเป็นสำหรับบันทึกความสำเร็จนี้ คือ แต้มเควสสะสมรวม","2013-08-07 04:00:00 UTC","2013-08-28 04:00:00 UTC"
375,4,375,"2/168/1/0",0,,0,"Lv3ルディアを入手する",463,,"2013-09-04 04:00:00 UTC","2013-09-18 04:00:00 UTC"
376,4,376,"2/33/1/2",0,,0,"新たに武器カードを1枚取得する ",1,,,
377,4,377,"2/34/1/2",376,,0,"新たに武器カードを3枚取得する ",3,,,
378,4,378,"3/2/1+3/6/1",0,,0,"ドールアイ（橙）を1個獲得する",1,"レコード達成に必要なアイテム数は累計値です。","2013-09-18 04:00:00 UTC","2013-10-02 04:00:00 UTC"
379,4,379,"4/126/1+3/29/1+1/10006/1",378,,0,"ドールアイ（橙）を5個獲得する",5,"レコード達成に必要なアイテム数は累計値です。","2013-09-18 04:00:00 UTC","2013-10-02 04:00:00 UTC"
380,4,380,"4/127/1+3/29/1+1/10007/1",379,,0,"ドールアイ（橙）を15個獲得する",15,"レコード達成に必要なアイテム数は累計値です。","2013-09-18 04:00:00 UTC","2013-10-02 04:00:00 UTC"
381,4,381,"4/128/1+3/29/1+3/50/1+1/10008/1",380,,0,"ドールアイ（橙）を30個獲得する",30,"レコード達成に必要なアイテム数は累計値です。","2013-09-18 04:00:00 UTC","2013-10-02 04:00:00 UTC"
382,4,382,"2/57/1/0",381,,0,"ドールアイ（橙）を50個獲得する",50,"レコード達成に必要なアイテム数は累計値です。","2013-09-18 04:00:00 UTC","2013-10-02 04:00:00 UTC"
383,4,383,"3/2/1+3/6/1",0,,0,"ドールアイ（紫）を1個獲得する",1,"レコード達成に必要なアイテム数は累計値です。","2013-09-18 04:00:00 UTC","2013-10-02 04:00:00 UTC"
384,4,384,"4/135/1+3/29/1+1/10006/1",383,,0,"ドールアイ（紫）を5個獲得する",5,"レコード達成に必要なアイテム数は累計値です。","2013-09-18 04:00:00 UTC","2013-10-02 04:00:00 UTC"
385,4,385,"4/136/1+3/29/1+1/10007/1",384,,0,"ドールアイ（紫）を15個獲得する",15,"レコード達成に必要なアイテム数は累計値です。","2013-09-18 04:00:00 UTC","2013-10-02 04:00:00 UTC"
386,4,386,"4/137/1+3/29/1+3/50/1+1/10008/1",385,,0,"ドールアイ（紫）を30個獲得する",30,"レコード達成に必要なアイテム数は累計値です。","2013-09-18 04:00:00 UTC","2013-10-02 04:00:00 UTC"
387,4,387,"2/72/1/0",386,,0,"ドールアイ（紫）を50個獲得する",50,"レコード達成に必要なアイテム数は累計値です。","2013-09-18 04:00:00 UTC","2013-10-02 04:00:00 UTC"
388,4,388,"4/289/1+3/3/1+3/7/1",0,,0,"ドールアイ（金）を1個獲得する",1,"レコード達成に必要なアイテム数は累計値です。","2013-09-18 04:00:00 UTC","2013-10-02 04:00:00 UTC"
389,4,389,"4/287/1+1/10009/1+3/27/1",388,,0,"ドールアイ（金）を5個獲得する",5,"レコード達成に必要なアイテム数は累計値です。","2013-09-18 04:00:00 UTC","2013-10-02 04:00:00 UTC"
390,4,390,"4/286/1+1/10010/1+3/27/1",389,,0,"ドールアイ（金）を15個獲得する",15,"レコード達成に必要なアイテム数は累計値です。","2013-09-18 04:00:00 UTC","2013-10-02 04:00:00 UTC"
391,4,391,"4/288/1+1/10009/2+1/10010/2+3/27/1",390,,0,"ドールアイ（金）を30個獲得する",30,"レコード達成に必要なアイテム数は累計値です。","2013-09-18 04:00:00 UTC","2013-10-02 04:00:00 UTC"
392,4,392,"2/78/1+1/10012/1+3/37/1",391,,0,"ドールアイ（金）を50個獲得する",50,"レコード達成に必要なアイテム数は累計値です。","2013-09-18 04:00:00 UTC","2013-10-02 04:00:00 UTC"
393,4,393,"2/171/1/0",0,,0,"Lv3ヴィルヘルムを入手する",473,,"2013-10-02 04:00:00 UTC","2013-10-16 04:00:00 UTC"
394,4,394,"2/174/1/0",0,,0,"Lv3メリーを入手する",483,,"2013-10-30 04:00:00 UTC","2013-11-13 04:00:00 UTC"
