"id","quest_map_id","name","caption","ap","kind","difficulty","rarity","quest_land_id_0_0","next_0_0","quest_land_id_0_1","next_0_1","quest_land_id_0_2","next_0_2","quest_land_id_1_0","next_1_0","quest_land_id_1_1","next_1_1","quest_land_id_1_2","next_1_2","quest_land_id_2_0","next_2_0","quest_land_id_2_1","next_2_1","quest_land_id_2_2","next_2_2","quest_land_id_3_0","next_3_0","quest_land_id_3_1","next_3_1","quest_land_id_3_2","next_3_2","quest_land_id_4_0","next_4_0","quest_land_id_4_1","next_4_1","quest_land_id_4_2","next_4_2","name_en","name_fr","name_kr","name_scn","name_tcn","name_ina","name_thai","caption_en","caption_fr","caption_kr","caption_scn","caption_tcn","caption_ina","caption_thai"
706,27,"末尾の路1","竜の尾に模して作られた神秘的な道",6,0,15,2,0,0,3201,7,0,0,2501,4,3001,2,2001,1,1601,2,1301,2,1501,2,0,0,3302,0,0,0,0,0,0,0,0,0,"Road of Dragon Tail 1","Route de la Queue du Dragon 1","말미의 길1","龙尾道路1","龍尾道路1","Road of Dragon Tail 1","ทางเดินสุดท้าย 1","Mysterious road imitated dragon tail","Route mystérieuse imitant la forme d'une queue de Dragon.","용의 꼬리를 모방하여 만들어진 신비한 길","作成龙尾形状的神秘通道。","作成龍尾形狀的神祕通道。","dibuat sebuah tiruan jalan yang misterius untuk ekor naga","ทางเดินประหลาดที่ถูกสร้างขึ้นโดยเลียนแบบหางมังกร"
707,27,"末尾の路2","竜の尾に模して作られた神秘的な道",6,0,15,2,0,0,3202,7,0,0,2502,4,3002,2,2004,1,1601,2,1304,2,1501,2,0,0,3302,0,0,0,0,0,0,0,0,0,"Road of Dragon Tail 2","Route de la Queue du Dragon 2","말미의 길2","龙尾道路2","龍尾道路2","Road of Dragon Tail 2","ทางเดินสุดท้าย 2","Mysterious road imitated dragon tail","Route mystérieuse imitant la forme d'une queue de Dragon.","용의 꼬리를 모방하여 만들어진 신비한 길","作成龙尾形状的神秘通道。","作成龍尾形狀的神祕通道。","dibuat sebuah tiruan jalan yang misterius untuk ekor naga","ทางเดินประหลาดที่ถูกสร้างขึ้นโดยเลียนแบบหางมังกร"
708,27,"末尾の路3","竜の尾に模して作られた神秘的な道",6,0,15,3,0,0,3202,7,0,0,2510,4,3001,2,2007,2,1602,4,1301,4,0,0,3302,0,0,0,0,0,0,0,0,0,0,0,"Road of Dragon Tail 3","Route de la Queue du Dragon 3","말미의 길3","龙尾道路3","龍尾道路3","Road of Dragon Tail 3","ทางเดินสุดท้าย 3","Mysterious road imitated dragon tail","Route mystérieuse imitant la forme d'une queue de Dragon.","용의 꼬리를 모방하여 만들어진 신비한 길","作成龙尾形状的神秘通道。","作成龍尾形狀的神祕通道。","dibuat sebuah tiruan jalan yang misterius untuk ekor naga","ทางเดินประหลาดที่ถูกสร้างขึ้นโดยเลียนแบบหางมังกร"
709,27,"偽りの財宝1","財宝を狙う盗人を捕らえる偽りの罠",6,0,15,3,0,0,33,7,0,0,3302,2,1902,2,1805,1,0,0,2301,1,2301,1,0,0,0,0,14,0,0,0,0,0,0,0,"Fake Treasure 1","Faux Trésor 1","가짜 보물1","虚假的财宝1","虛假的財寶1","Fake Treasure 1","คลังสมบัติปลอม 1","A trap to capture thieves","Piège fait pour capturer les voleurs.","보물을 노리는 도적을 잡는 거짓의 함정","捕捉想要窃取财宝之小偷的伪装陷阱。","捕捉想要竊取財寶之小偷的偽裝陷阱。","Sebuah perangkap untuk menangkap pencuri","กับดักที่จะดักเอาโจรที่หวังเอาสมบัติ"
710,27,"偽りの財宝2","財宝を狙う盗人を捕らえる偽りの罠",6,0,15,3,0,0,2302,7,0,0,1905,2,3302,2,1802,2,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Fake Treasure 2","Faux Trésor 2","가짜 보물2","虚假的财宝2","虛假的財寶2","Fake Treasure 2","คลังสมบัติปลอม 2","A trap to capture thieves","Piège fait pour capturer les voleurs.","보물을 노리는 도적을 잡는 거짓의 함정","捕捉想要窃取财宝之小偷的伪装陷阱。","捕捉想要竊取財寶之小偷的偽裝陷阱。","Sebuah perangkap untuk menangkap pencuri","กับดักที่จะดักเอาโจรที่หวังเอาสมบัติ"
711,27,"偽りの財宝3","財宝を狙う盗人を捕らえる偽りの罠",6,0,15,4,0,0,33,5,0,0,1905,7,0,0,3302,7,2302,2,2302,2,2302,2,0,0,14,0,0,0,0,0,0,0,0,0,"Fake Treasure 3","Faux Trésor 3","가짜 보물3","虚假的财宝3","虛假的財寶3","Fake Treasure 3","คลังสมบัติปลอม 3","A trap to capture thieves","Piège fait pour capturer les voleurs.","보물을 노리는 도적을 잡는 거짓의 함정","捕捉想要窃取财宝之小偷的伪装陷阱。","捕捉想要竊取財寶之小偷的偽裝陷阱。","Sebuah perangkap untuk menangkap pencuri","กับดักที่จะดักเอาโจรที่หวังเอาสมบัติ"
712,27,"氷結した台地1","日の当たらない環境で造られた氷の台地",6,0,15,4,0,0,69,7,0,0,2902,2,3201,2,3001,2,0,0,3402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Frozen Land 1","Terres gelées 1","빙결된 대지1","结冰的台地1","結冰的台地1","Frozen Land 1","เนินแช่แข็ง 1","Sunless ice land","Terres glacées où le soleil ne perce jamais.","해가 들지 않는 환경에서 만들어진 얼음의 대지","建造于不受日光照射环境中的冰之台地。","建造於不受日光照射環境中的冰之台地。","daratan es yang tidak kena sinar matahari","เนินน้ำแข็งที่ถูกสร้างขึ้นบนสถานที่ที่ไม่มีแสงตะวัน"
713,27,"氷結した台地2","日の当たらない環境で造られた氷の台地",6,0,15,4,0,0,0,0,70,7,2901,2,3202,2,3004,2,0,0,3402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Frozen Land 2","Terres gelées 2","빙결된 대지2","结冰的台地2","結冰的台地2","Frozen Land 2","เนินแช่แข็ง 2","Sunless ice land","Terres glacées où le soleil ne perce jamais.","해가 들지 않는 환경에서 만들어진 얼음의 대지","建造于不受日光照射环境中的冰之台地。","建造於不受日光照射環境中的冰之台地。","daratan es yang tidak kena sinar matahari","เนินน้ำแข็งที่ถูกสร้างขึ้นบนสถานที่ที่ไม่มีแสงตะวัน"
714,27,"氷結した台地3","日の当たらない環境で造られた氷の台地",6,0,15,5,0,0,70,7,0,0,2902,5,3201,5,3002,5,3201,2,0,0,3201,2,0,0,3405,0,0,0,0,0,0,0,0,0,"Frozen Land 3","Terres gelées 3","빙결된 대지3","结冰的台地3","結冰的台地3","Frozen Land 3","เนินแช่แข็ง 3","Sunless ice land","Terres glacées où le soleil ne perce jamais.","해가 들지 않는 환경에서 만들어진 얼음의 대지","建造于不受日光照射环境中的冰之台地。","建造於不受日光照射環境中的冰之台地。","daratan es yang tidak kena sinar matahari","เนินน้ำแข็งที่ถูกสร้างขึ้นบนสถานที่ที่ไม่มีแสงตะวัน"
715,27,"竜の巣窟1","飛竜が日常的に飛び交う巨大な洞窟",6,0,20,5,0,0,3301,5,0,0,3401,6,0,0,3302,1,3301,2,3401,2,3402,2,0,0,3403,0,0,0,0,0,0,0,0,0,"Nest of Dragon 1","Nid de Dragon 1","용의 소굴1","龙的巢窟1","龍的巢窟1","Dragon Nest 1","รังมังกร 1","A huge cave where the wyvern flying around","Gigantesque caverne autour de laquelle les Dragons volent.","비룡이 일상적으로 난무하는 거대한 동굴","飞龙于日常飞行往来的巨大洞窟。","飛龍於日常飛行往來的巨大洞窟。","Sebuah gua besar di mana Wyvern terbang di sekitar","ถ้ำยักษ์ที่มังกรบินผ่านไปมา"
716,27,"竜の巣窟2","飛竜が日常的に飛び交う巨大な洞窟",6,0,20,5,0,0,3301,5,0,0,3402,4,0,0,3404,3,3402,2,3301,2,3401,2,0,0,3406,0,0,0,0,0,0,0,0,0,"Nest of Dragon 2","Nid de Dragon 2","용의 소굴2","龙的巢窟2","龍的巢窟2","Dragon Nest 2","รังมังกร 2","A huge cave where the wyvern flying around","Gigantesque caverne autour de laquelle les Dragons volent.","비룡이 일상적으로 난무하는 거대한 동굴","飞龙于日常飞行往来的巨大洞窟。","飛龍於日常飛行往來的巨大洞窟。","Sebuah gua besar di mana Wyvern terbang di sekitar","ถ้ำยักษ์ที่มังกรบินผ่านไปมา"
717,27,"竜の巣窟3","飛竜が日常的に飛び交う巨大な洞窟",6,0,20,6,0,0,3301,5,0,0,3404,6,0,0,3302,1,3401,2,3402,2,3301,2,0,0,3409,0,0,0,0,0,0,0,0,0,"Nest of Dragon 3","Nid de Dragon 3","용의 소굴3","龙的巢窟3","龍的巢窟3","Dragon Nest 3","รังมังกร 3","A huge cave where the wyvern flying around","Gigantesque caverne autour de laquelle les Dragons volent.","비룡이 일상적으로 난무하는 거대한 동굴","飞龙于日常飞行往来的巨大洞窟。","飛龍於日常飛行往來的巨大洞窟。","Sebuah gua besar di mana Wyvern terbang di sekitar","ถ้ำยักษ์ที่มังกรบินผ่านไปมา"
718,27,"嵐の眼1","風が一切吹くことの無い天然の遺跡",6,0,20,6,0,0,2303,7,0,0,3102,2,33,2,3101,2,0,0,2701,2,0,0,0,0,2902,0,0,0,0,0,0,0,0,0,"The Eyes of Storm 1","Oeil de la Tempête 1","폭풍우의 눈1","暴风之眼1","暴風之眼1","The Eye of The Storm 1","ดวงตาพายุ 1","Natural ruins where the wind never blows","Ruines naturelles sur lesquelles le vent ne souffle jamais.","바람이 불지않는 천연의 유적","完全无风的天然遗迹。","完全無風的天然遺跡。","Reruntuhan alami di mana angin tidak pernah bertiup","ซากโบราณธรรมชาติที่ไร้สายลมพัดผ่าน"
719,27,"嵐の眼2","風が一切吹くことの無い天然の遺跡",6,0,20,6,0,0,2303,5,0,0,3102,4,0,0,34,2,2701,4,2702,4,0,0,2905,0,0,0,0,0,0,0,0,0,0,0,"The Eyes of Storm 2","Oeil de la Tempête 2","폭풍우의 눈2","暴风之眼2","暴風之眼2","The Eye of The Storm 2","ดวงตาพายุ 2","Natural ruins where the wind never blows","Ruines naturelles sur lesquelles le vent ne souffle jamais.","바람이 불지않는 천연의 유적","完全无风的天然遗迹。","完全無風的天然遺跡。","Reruntuhan alami di mana angin tidak pernah bertiup","ซากโบราณธรรมชาติที่ไร้สายลมพัดผ่าน"
720,27,"嵐の眼3","風が一切吹くことの無い天然の遺跡",6,0,20,7,0,0,2304,5,0,0,34,2,0,0,3101,1,0,0,2707,1,2708,1,0,0,0,0,2905,0,0,0,0,0,0,0,"The Eyes of Storm 3","Oeil de la Tempête 3","폭풍우의 눈3","暴风之眼3","暴風之眼3","The Eye of The Storm 3","ดวงตาพายุ 3","Natural ruins where the wind never blows","Ruines naturelles sur lesquelles le vent ne souffle jamais.","바람이 불지않는 천연의 유적","完全无风的天然遗迹。","完全無風的天然遺跡。","Reruntuhan alami di mana angin tidak pernah bertiup","ซากโบราณธรรมชาติที่ไร้สายลมพัดผ่าน"
721,27,"飛竜王の寝所1","飛竜の王が住まうといわれる嵐の吹く寝所",6,0,20,8,1301,6,0,0,0,0,3002,2,3302,2,0,0,0,0,3403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Territory of The Lord of Wyvern 1 ","Territoires du Seigneur de Wyvern 1","비룡왕의 잠자리1","飞龙王的休息地1","飛龍王的休息地1","Lord of Wyvern Territory 1 ","ห้องบรรทมราชามังกรบิน 1","Wind blowing place where the Lord of Dragon lives","Lieu venteux où vit le Seigneur des Dragons.","비룡의 왕이 산다는 폭풍우 치는 잠자리","据说是飞龙王居所的暴风不断之休息地。","據說是飛龍王居所的暴風不斷之休息地。","Angin bertiup tempat di mana tempat tinggal raja naga","ห้องนอนที่มีพายุพัดผ่าน ที่อยู่ของราชามังกรบิน"
722,27,"飛竜王の寝所2","飛竜の王が住まうといわれる嵐の吹く寝所",6,0,20,8,0,0,0,0,1304,3,0,0,3302,2,2502,2,0,0,3406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Territory of The Lord of Wyvern 2","Territoires du Seigneur de Wyvern 2","비룡왕의 잠자리2","飞龙王的休息地2","飛龍王的休息地2","Lord of Wyvern Territory 2","ห้องบรรทมราชามังกรบิน 2","Wind blowing place where the Lord of Dragon lives","Lieu venteux où vit le Seigneur des Dragons.","비룡의 왕이 산다는 폭풍우 치는 잠자리","据说是飞龙王居所的暴风不断之休息地。","據說是飛龍王居所的暴風不斷之休息地。","Angin bertiup tempat di mana tempat tinggal raja naga","ห้องนอนที่มีพายุพัดผ่าน ที่อยู่ของราชามังกรบิน"
723,27,"飛竜王の寝所3","飛竜の王が住まうといわれる嵐の吹く寝所",6,0,20,9,0,0,1304,7,0,0,3005,2,2505,2,3302,2,0,0,3402,4,0,0,3406,0,0,0,0,0,0,0,0,0,0,0,"Territory of The Lord of Wyvern 3","Territoires du Seigneur de Wyvern 3","비룡왕의 잠자리3","飞龙王的休息地3","飛龍王的休息地3","Lord of Wyvern Territory 3","ห้องบรรทมราชามังกรบิน 3","Wind blowing place where the Lord of Dragon lives","Lieu venteux où vit le Seigneur des Dragons.","비룡의 왕이 산다는 폭풍우 치는 잠자리","据说是飞龙王居所的暴风不断之休息地。","據說是飛龍王居所的暴風不斷之休息地。","Angin bertiup tempat di mana tempat tinggal raja naga","ห้องนอนที่มีพายุพัดผ่าน ที่อยู่ของราชามังกรบิน"
724,27,"竜の宝物庫1","宝が隠された地図",6,0,0,10,0,0,90001,5,0,0,90001,4,0,0,90001,1,90001,2,0,0,90006,2,0,0,90002,0,0,0,0,0,0,0,0,0,"Treasure of Dragon 1","Trésor du Dragon 1","용의 보물창고1","龙的宝物库1","龍的寶物庫1","Treasure of Dragon 1","คลังสมบัติมังกร 1","A map of hidden treasure","Carte menant à un Trésor caché.","보물이 숨겨진 지도","藏有宝藏的地图。","藏有寶藏的地圖。","peta harta karun ","พื้นที่ที่มีอัญมณีซ่อนอยู่"
725,27,"竜の宝物庫2","宝が隠された地図",6,0,0,10,0,0,90002,5,0,0,90002,4,0,0,90002,1,90002,2,0,0,90007,2,0,0,90005,0,0,0,0,0,0,0,0,0,"Treasure of Dragon 2","Trésor du Dragon 2","용의 보물창고2","龙的宝物库2","龍的寶物庫2","Treasure of Dragon 2","คลังสมบัติมังกร 2","A map of hidden treasure","Carte menant à un Trésor caché.","보물이 숨겨진 지도","藏有宝藏的地图。","藏有寶藏的地圖。","peta harta karun ","พื้นที่ที่มีอัญมณีซ่อนอยู่"
726,27,"竜の宝物庫3","宝が隠された地図",6,0,0,10,0,0,90003,6,0,0,90003,2,90008,2,0,0,0,0,30009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Treasure of Dragon 3","Trésor du Dragon 3","용의 보물창고3","龙的宝物库3","龍的寶物庫3","Treasure of Dragon 3","คลังสมบัติมังกร 3","A map of hidden treasure","Carte menant à un Trésor caché.","보물이 숨겨진 지도","藏有宝藏的地图。","藏有寶藏的地圖。","peta harta karun ","พื้นที่ที่มีอัญมณีซ่อนอยู่"
727,27,"大陸の飛竜王1","その息吹によって風大陸を作り上げた齢千年の飛竜王",9,2,30,8,0,0,3301,7,0,0,3402,5,3404,5,3303,5,3202,7,0,0,3401,7,3102,2,3001,2,2901,2,0,0,20064,0,0,0,"The Lord of Wyvern 1","Seigneur de Wyvern 1","대륙의 비룡왕1","大陆的飞龙王1","大陸的飛龍王1","The Lord of Wyvern 1","แดนมังกรบิน 1","Lord of Wyvern who created Wind Land","Seigneur de Wyvern, créateur des Terres Venteuses.","그 숨결에 따라 바람의 대륙을 만들어낸 비룡왕","吐息造就了风之大陆的千年飞龙王。","吐息造就了風之大陸的千年飛龍王。","Raja Wyvern yang menciptakan angin Tanah","ราชามังกรบินอายุพันปี ผู้สร้างนครวายุจากลมหายใจ"
728,27,"大陸の飛竜王2","その息吹によって風大陸を作り上げた齢千年の飛竜王",9,2,30,9,0,0,3304,7,0,0,3404,4,3404,3,3303,3,3202,2,3304,2,3401,2,0,0,20065,0,0,0,0,0,0,0,0,0,"The Lord of Wyvern 2","Seigneur de Wyvern 2","대륙의 비룡왕2","大陆的飞龙王2","大陸的飛龍王2","The Lord of Wyvern 2","แดนมังกรบิน 2","Lord of Wyvern who created Wind Land","Seigneur de Wyvern, créateur des Terres Venteuses.","그 숨결에 따라 바람의 대륙을 만들어낸 비룡왕","吐息造就了风之大陆的千年飞龙王。","吐息造就了風之大陸的千年飛龍王。","Raja Wyvern yang menciptakan angin Tanah","ราชามังกรบินอายุพันปี ผู้สร้างนครวายุจากลมหายใจ"
729,27,"大陸の飛竜王3","その息吹によって風大陸を作り上げた齢千年の飛竜王",9,2,30,10,0,0,3404,7,0,0,3404,6,3404,6,3303,1,3202,2,3304,2,3402,2,0,0,20066,0,0,0,0,0,0,0,0,0,"The Lord of Wyvern 3","Seigneur de Wyvern 3","대륙의 비룡왕3","大陆的飞龙王3","大陸的飛龍王3","The Lord of Wyvern 3","แดนมังกรบิน 3","Lord of Wyvern who created Wind Land","Seigneur de Wyvern, créateur des Terres Venteuses.","그 숨결에 따라 바람의 대륙을 만들어낸 비룡왕","吐息造就了风之大陆的千年飞龙王。","吐息造就了風之大陸的千年飛龍王。","Raja Wyvern yang menciptakan angin Tanah","ราชามังกรบินอายุพันปี ผู้สร้างนครวายุจากลมหายใจ"
730,28,"真の路1","AnemoneaとAngellandを結ぶ道",4,0,9,1,0,0,3501,2,0,0,0,0,2605,2,0,0,0,0,3504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Route de la Vérité 1","진실의 길1","真的路1","真的路1","Road of Truth 1","เส้นทางแห่งความจริง 1","","Route qui lie Anemonea et Angelland.","Anemonea와 Angelland를 잇는 길","风之大陆与天使大陆的连接道路","風之大陸與天使大陸的連接道路","cara untuk mengikat Anemonea dan Angelland","ถนนเชื่อมระหว่าง Anemonea กับ AngelLand"
731,28,"真の路2","AnemoneaとAngellandを結ぶ道",4,0,9,1,0,0,3501,2,0,0,0,0,3502,2,0,0,0,0,3505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Route de la Vérité 2","진실의 길2","真的路2","真的路2","Road of Truth 2","เส้นทางแห่งความจริง 2","","Route qui lie Anemonea et Angelland.","Anemonea와 Angelland를 잇는 길","风之大陆与天使大陆的连接道路","風之大陸與天使大陸的連接道路","cara untuk mengikat Anemonea dan Angelland","ถนนเชื่อมระหว่าง Anemonea กับ AngelLand"
732,28,"真の路3","AnemoneaとAngellandを結ぶ道",4,0,9,1,0,0,2003,1,0,0,0,0,0,0,3507,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Route de la Vérité 3","진실의 길3","真的路3","真的路3","Road of Truth 3","เส้นทางแห่งความจริง 3","","Route qui lie Anemonea et Angelland.","Anemonea와 Angelland를 잇는 길","风之大陆与天使大陆的连接道路","風之大陸與天使大陸的連接道路","cara untuk mengikat Anemonea dan Angelland","ถนนเชื่อมระหว่าง Anemonea กับ AngelLand"
733,28,"巨岩の頂1","山と見紛う程の巨岩",4,0,9,1,0,0,2005,6,0,0,3002,2,2103,2,0,0,0,0,2710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Sommet rocailleux 1","거대바위1","巨岩之顶1","巨岩之頂1","Rocky Summit 1","ยอดหินยักษ์ 1","","Gigantesque rocher qui ressemble à une montagne.","산과 착각할 정도로 거대한 바위","会被错认为山的巨岩","會被錯認為山的巨岩","Boulders di sekitar gunung","หินที่ใหญ่จนเกือบทำให้คิดว่าเป็นภูเขา"
734,28,"巨岩の頂2","山と見紛う程の巨岩",4,0,9,2,0,0,3601,3,0,0,0,0,3502,2,2106,2,0,0,2711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Sommet rocailleux 2","거대바위2","巨岩之顶2","巨岩之頂2","Rocky Summit 2","ยอดหินยักษ์ 2","","Gigantesque rocher qui ressemble à une montagne.","산과 착각할 정도로 거대한 바위","会被错认为山的巨岩","會被錯認為山的巨岩","Boulders di sekitar gunung","หินที่ใหญ่จนเกือบทำให้คิดว่าเป็นภูเขา"
735,28,"巨岩の頂3","山と見紛う程の巨岩",4,0,9,2,0,0,1711,5,0,0,3604,4,0,0,1904,1,2306,0,0,0,2709,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Sommet rocailleux 3","거대바위3","巨岩之顶3","巨岩之頂3","Rocky Summit 3","ยอดหินยักษ์ 3","","Gigantesque rocher qui ressemble à une montagne.","산과 착각할 정도로 거대한 바위","会被错认为山的巨岩","會被錯認為山的巨岩","Boulders di sekitar gunung","หินที่ใหญ่จนเกือบทำให้คิดว่าเป็นภูเขา"
736,28,"仄闇き空1","見るものを不安にさせる不気味な空",4,0,9,2,0,0,3501,6,0,0,2605,4,1910,2,0,0,3501,0,1503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Sinistre Ciel 1","어두운 하늘1","极暗天空1","極闇天空1","Sinister Heaven 1","ฟ้าสลัว 1","","Halo sinistre qui répand un profond malaise.","보는 자를 불안에 떨게 하는 섬뜩한 하늘","令看到的人感到不安与不舒服的天空","令看到的人感到不安的不舒服的天空","langit menyeramkan yang bikin sesuatu jadi tidak menyenangkan","ท้องฟ้าประหลาดที่ทำให้คนมองเห็นรู้สึกวิตก"
737,28,"仄闇き空2","見るものを不安にさせる不気味な空",4,0,9,3,0,0,2505,6,0,0,3504,4,2810,2,0,0,3004,0,1504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Sinistre Ciel 2","어두운 하늘2","极暗天空2","極闇天空2","Sinister Heaven 2","ฟ้าสลัว 2","","Halo sinistre qui répand un profond malaise.","보는 자를 불안에 떨게 하는 섬뜩한 하늘","令看到的人感到不安与不舒服的天空","令看到的人感到不安的不舒服的天空","langit menyeramkan yang bikin sesuatu jadi tidak menyenangkan","ท้องฟ้าประหลาดที่ทำให้คนมองเห็นรู้สึกวิตก"
738,28,"仄闇き空3","見るものを不安にさせる不気味な空",4,0,9,3,0,0,1503,7,0,0,1810,2,3501,2,2005,2,0,0,1511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Sinistre Ciel 3","어두운 하늘3","极暗天空3","極闇天空3","Sinister Heaven 3","ฟ้าสลัว 3","","Halo sinistre qui répand un profond malaise.","보는 자를 불안에 떨게 하는 섬뜩한 하늘","令看到的人感到不安与不舒服的天空","令看到的人感到不安的不舒服的天空","langit menyeramkan yang bikin sesuatu jadi tidak menyenangkan","ท้องฟ้าประหลาดที่ทำให้คนมองเห็นรู้สึกวิตก"
739,28,"退く獸1","獣すら寄り付かない呪われた土地",4,0,9,3,0,0,2502,2,0,0,0,0,1903,2,0,0,0,0,1810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Repousse-Bête 1","도망치는 짐승1","回避的野兽1","迴避的野獸1","Fend Beast 1","ปิศาจขับไล่ 1","","Terres maudites sur lesquelles aucune Bête n'ose s'aventurer.","짐승조차 가까이하지 않는 저주받은 땅","连野兽们都会回避的被诅咒之地","連野獸們都會迴避的被詛咒之地","Lahan yang dikutuk untuk tinggal di lengan panjang bahkan binatang","แดนต้องสาปที่ไม้แต่สัตว์ร้ายยังไม่เข้าใกล้"
740,28,"退く獸2","獣すら寄り付かない呪われた土地",4,0,9,4,0,0,3501,7,0,0,3604,4,2810,2,3501,2,1505,0,1811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Repousse-Bête 2","도망치는 짐승2","回避的野兽2","迴避的野獸2","Fend Beast 2","ปิศาจขับไล่ 2","","Terres maudites sur lesquelles aucune Bête n'ose s'aventurer.","짐승조차 가까이하지 않는 저주받은 땅","连野兽们都会回避的被诅咒之地","連野獸們都會迴避的被詛咒之地","Lahan yang dikutuk untuk tinggal di lengan panjang bahkan binatang","แดนต้องสาปที่ไม้แต่สัตว์ร้ายยังไม่เข้าใกล้"
741,28,"退く獸3","獣すら寄り付かない呪われた土地",4,0,9,4,0,0,1709,5,0,0,30001,2,0,0,2203,2,0,0,2302,5,0,0,2202,0,0,0,1812,0,0,0,0,0,0,0,"","Repousse-Bête 3 ","도망치는 짐승3","回避的野兽3","迴避的野獸3","Fend Beast 3","ปิศาจขับไล่ 3","","Terres maudites sur lesquelles aucune Bête n'ose s'aventurer.","짐승조차 가까이하지 않는 저주받은 땅","连野兽们都会回避的被诅咒之地","連野獸們都會迴避的被詛咒之地","Lahan yang dikutuk untuk tinggal di lengan panjang bahkan binatang","แดนต้องสาปที่ไม้แต่สัตว์ร้ายยังไม่เข้าใกล้"
742,28,"幸なき偽善者1","その者の行いは誰も救わなかった",4,0,9,4,0,0,1706,6,0,0,3504,2,1802,2,0,0,0,0,2704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Hypocrite 1","불행한 위선자1","不幸的伪善者1","不幸的偽善者1","Hypocrite 1","คนเจ้าเล่ห์ผู้โชคร้าย 1","","Ses actions ne sauvèrent personne.","그 자의 행위는 그 누구도 인정하지 않았다.","他的行为无法救助任何人","他的行為無法救助任何人","Melakukan orang yang tidak menyelamatkan semua orang","การกระทำของคนผู้นั้นไม่มีผู้ใดช่วยเลย"
743,28,"幸なき偽善者2","その者の行いは誰も救わなかった",4,0,9,5,0,0,3601,6,0,0,2505,6,3604,6,0,0,2903,0,2705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Hypocrite 2","불행한 위선자2","不幸的伪善者2","不幸的偽善者2","Hypocrite 2","คนเจ้าเล่ห์ผู้โชคร้าย 2","","Ses actions ne sauvèrent personne.","그 자의 행위는 그 누구도 인정하지 않았다.","他的行为无法救助任何人","他的行為無法救助任何人","Melakukan orang yang tidak menyelamatkan semua orang","การกระทำของคนผู้นั้นไม่มีผู้ใดช่วยเลย"
744,28,"幸なき偽善者3","その者の行いは誰も救わなかった",4,0,9,5,0,0,2507,3,0,0,0,0,3604,3,3505,3,0,0,1804,0,1806,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Hypocrite 3","불행한 위선자3","不幸的伪善者3","不幸的偽善者3","Hypocrite 3","คนเจ้าเล่ห์ผู้โชคร้าย 3","","Ses actions ne sauvèrent personne.","그 자의 행위는 그 누구도 인정하지 않았다.","他的行为无法救助任何人","他的行為無法救助任何人","Melakukan orang yang tidak menyelamatkan semua orang","การกระทำของคนผู้นั้นไม่มีผู้ใดช่วยเลย"
745,28,"苦患の調1","人の苦しみを糧とする妖魔",4,0,9,5,0,0,2508,6,0,0,2702,6,30001,6,0,0,2505,0,2606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Agonie 1","고통의 조1","苦患之调1","苦患之調1","Agony 1","ทำนองแห่งความทรมาน 1","","Agonie 1","사람의 고통을 식량으로 생각하는 요마","将人的痛苦作为粮食的妖魔","將人的痛苦作為糧食的妖魔","penderitaan orang adalah bekal dari sang iblis","ปิศาจที่กินความทรมานของคนเป็นอาหาร"
746,28,"苦患の調2","人の苦しみを糧とする妖魔",4,0,9,6,0,0,3601,5,0,0,2502,2,0,0,3604,2,0,0,2609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","Agonie 2","고통의 조2","苦患之调2","苦患之調2","Agony 2","ทำนองแห่งความทรมาน 2","","Agonie 2","사람의 고통을 식량으로 생각하는 요마","将人的痛苦作为粮食的妖魔","將人的痛苦作為糧食的妖魔","penderitaan orang adalah bekal dari sang iblis","ปิศาจที่กินความทรมานของคนเป็นอาหาร"
