"id","name","price","description","rm_item_type","item_id","num","order","state","image_url","tab","extra_id","view_frame","sale_type","deck_image_url","twd","hkd","usd","thb"
1976,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
1977,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
1978,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
1979,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
1980,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
1981,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
1982,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
1983,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
1984,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
1985,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
1986,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
1987,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
1988,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
1989,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
1990,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
1991,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
1992,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
1993,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
1994,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
1995,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
1996,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
1997,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
1998,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
1999,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
2000,"ยาเสน่ห์ของแม่มด x1",13,"ฟื้น AP ให้อวาตาร์ทั้งหมด จำนวน 1 ชิ้น",0,3,1,100,2,"item_id003.png",0,0,0,0,,12,3.13,0.3,13
2001,"ยาเสน่ห์ของแม่มด x10",97,"ฟื้น AP ให้อวาตาร์ทั้งหมด จำนวน 10 ชิ้น",0,3,10,101,2,"item_id003_.png",0,0,0,0,,90,23.5,2.4,97
2002,"ลักกี้โคลเวอร์ x1",6,"สามารถทอยลูกเต๋าซ้ำได้ในโบนัสเกม จำนวน 1 ชิ้น",0,4,1,102,2,"item_id004.png",10,0,0,0,,6,1.57,0.2,6
2003,"ลักกี้โคลเวอร์ x10",52,"สามารถทอยลูกเต๋าซ้ำได้ในโบนัสเกม จำนวน 10 ชิ้น",0,4,10,103,2,"item_id004_.png",2,0,0,0,,48,12.54,1.3,52
2004,"ไวท์เฮลธ์ 5",6,"สามารถข้ามโบนัสเกมได้ในกรณีที่แต้มของลูกเต๋าต่างกันน้อยกว่า 5 จำนวน 1 ชิ้น",0,7,1,104,2,"item_id007.png",10,0,0,0,,7,1.88,0.2,6
2005,"ไวท์เฮลธ์ 5x10",65,"สามารถข้ามโบนัสเกมได้ในกรณีที่แต้มของลูกเต๋าต่างกันน้อยกว่า 5 จำนวน 10 ชิ้น",0,7,10,105,2,"item_id007_.png ",2,0,0,0,,60,15.67,1.6,65
2006,"สคิป สตาร์",13,"ข้ามโบนัสเกม จำนวน 1 ชิ้น",0,8,1,106,2,"item_id008.png",9,0,0,0,,12,3.13,0.3,13
2007,"สคิป สตาร์ x10",97,"ข้ามโบนัสเกม จำนวน 10 ชิ้น",0,8,10,107,2,"item_id008_.png",9,0,0,0,,90,23.5,2.4,97
2008,"นาฬิกาทรายใหญ่ x1",6,"ทำให้พบเควสที่สำรวจได้ทันทีโดยไม่ต้องรอ จำนวน 1 ชิ้น",0,12,1,108,2,"item_id012.png",10,0,0,0,,7,1.88,0.2,6
2009,"นาฬิกาทรายใหญ่ x10",65,"ทำให้พบเควสที่สำรวจได้ทันทีโดยไม่ต้องรอ จำนวน 10 ชิ้น",0,12,10,109,2,"item_id012_.png",1,0,0,0,,60,15.67,1.6,65
2010,"ยาอายุวัฒนะ x1",3,"ฟื้น HP ตัวละครขณะทำเควสทั้งหมด จำนวน 1 ชิ้น",0,17,1,110,2,"item_id013.png",10,0,0,0,,4,0.94,0.1,3
2011,"ยาอายุวัฒนะ x10",32,"ฟื้น HP ตัวละครขณะทำเควสทั้งหมด จำนวน 10 ชิ้น",0,17,10,111,2,"item_id013_.png",5,0,0,0,,30,7.84,0.8,32
2012,"ประตูแห่งทรอยเมราย",26,"อัตราความก้าวหน้าของเควส +10",0,22,1,112,2,"item_id022.png",9,0,0,0,,24,6.27,0.6,26
2013,"ใบรับรองผู้ปราบปิศาจ x1",97,"เพิ่มอาณาเขตเควส 1 ที่",0,23,1,113,2,"item_id024.png",1,0,0,0,,90,23.5,2.4,97
2014,"เข็มทิศภูต x1",19,"หากอัตราความก้าวหน้าถึงปริมาณที่กำหนดแล้ว บอสเควสของอาณาเขตนั้นจะปรากฎออกมา",0,24,1,114,2,"item_id023.png",1,0,0,0,,18,4.7,0.5,19
2015,"ตั๋วแรร์การ์ด x10+2",84,"บัตรเสี่ยงโชค จำนวน 12 ใบ",0,9,12,10,2,"item_id009_10.png",7,0,0,0,,78,20.37,2.1,84
2016,"ตั๋วแรร์การ์ด x30+8+α",234,"บัตรเสี่ยงโชค จำนวน 30 ใบ+8+ดวงตราพญายม x1",0,9,38,11,2,"item_id009_30.png",7,78,0,0,,216,56.4,5.7,234
2017,"ตั๋วแรร์การ์ด x50+16+α",390,"บัตรเสี่ยงโชค จำนวน 50 ใบ+16+ดวงตราพญายม x2",0,9,66,12,2,"item_id009_50.png",7,79,0,0,,360,94.01,9.5,390
2018,"เศษเสี้ยวความทรงจำ x1",19,"เศษเสี้ยวแห่งความทรงจำที่รวมเรื่องราวที่เกิดขึ้นสมัยยังมีชีวิต จำนวน 1 ชิ้น",4,10006,1,0,2,"chara_id10006.png",9,0,0,0,,18,4.7,0.5,19
2019,"เศษเสี้ยวความทรงจำ x12",195,"เศษเสี้ยวแห่งความทรงจำที่รวมเรื่องราวที่เกิดขึ้นสมัยยังมีชีวิต จำนวน 12 ชิ้น",4,10006,12,1,2,"chara_id10006_12.png",8,0,0,0,,180,47,4.8,195
2020,"เศษเสี้ยวของเวลา x1",26,"เศษเสี้ยวของเวลาที่จำเป็นในการย้อนเวลา จำนวน 1 ชิ้น",4,10007,1,2,2,"chara_id10007.png",9,0,0,0,,24,6.27,0.6,26
2021,"เศษเสี้ยวของเวลา x12",260,"เศษเสี้ยวของเวลาที่จำเป็นในการย้อนเวลา จำนวน 12 ชิ้น",4,10007,12,3,2,"chara_id10007_12.png",8,0,0,0,,240,62.67,6.3,260
2022,"เศษเสี้ยวของดวงวิญญาณ x1",32,"เศษเสี้ยวของวิญญาณที่สูญเสียไป จำนวน 1 ชิ้น",4,10008,1,4,2,"chara_id10008.png",9,0,0,0,,30,7.84,0.8,32
2023,"เศษเสี้ยวของดวงวิญญาณ x12",325,"เศษเสี้ยวของวิญญาณที่สูญเสียไป จำนวน 12 ชิ้น",4,10008,12,5,2,"chara_id10008_12.png",8,0,0,0,,300,78.34,7.9,325
2024,"กำไลผู้บุกเบิก 1",26,"เพิ่มจำนวนเควสที่สามารถสำรวจได้ในเวลาเดียวกัน 1 เควส จำกัดระยะเวลา 30 วัน",0,9,1,999,2,"item_id013.png",10,0,0,0,,24,6.27,0.6,26
2025,"กำไลผู้บุกเบิก 2",45,"เพิ่มจำนวนเควสที่สามารถสำรวจได้ในเวลาเดียวกัน 2 เควส จำกัดระยะเวลา 30 วัน",0,9,1,999,2,"item_id013.png",10,0,0,0,,42,10.97,1.1,45
2026,"กำไลผู้บุกเบิก 3",58,"เพิ่มจำนวนเควสที่สามารถสำรวจได้ในเวลาเดียวกัน 3 เควส จำกัดระยะเวลา 30 วัน",0,9,1,999,2,"item_id013.png",10,0,0,0,,54,14.1,1.4,58
2027,"มงกุฎเร้นลับ 1",26,"ลดเวลาที่ใช้สำรวจเควส 30% จำกัดระยะเวลา 30 วัน",1,57,1,100,2,"chara_id1003.png",9,0,0,0,,24,6.27,0.6,26
2028,"มงกุฎเร้นลับ 2",45,"ลดเวลาที่ใช้สำรวจเควส 50% จำกัดระยะเวลา 30 วัน",1,58,1,101,2,"chara_id1004.png",9,0,0,0,,42,10.97,1.1,45
2029,"มงกุฎเร้นลับ 3",58,"ลดเวลาที่ใช้สำรวจเควส 75% จำกัดระยะเวลา 30 วัน",1,59,1,102,2,"chara_id1005.png",9,0,0,0,,54,14.1,1.4,58
2030,"แฟรี่รับใช้ 1",26,"เพิ่มจำนวนเควสที่สามารถสำรวจได้ในเวลาเดียวกัน 1 เควส จำกัดระยะเวลา 30 วัน",1,60,1,103,2,"chara_id1006.png",9,0,0,0,,24,6.27,0.6,26
2031,"แฟรี่รับใช้ 2",45,"เพิ่มจำนวนเควสที่สามารถสำรวจได้ในเวลาเดียวกัน 2 เควส จำกัดระยะเวลา 30 วัน",1,61,1,104,2,"chara_id1007.png",9,0,0,0,,42,10.97,1.1,45
2032,"แฟรี่รับใช้ 3",58,"เพิ่มจำนวนเควสที่สามารถสำรวจได้ในเวลาเดียวกัน 3 เควส จำกัดระยะเวลา 30 วัน",1,62,1,105,2,"chara_id1008.png",9,0,0,0,,54,14.1,1.4,58
2033,"ต่างหูแม่มด 1",26,"ลดเวลาฟื้น AP 10 นาที จำกัดระยะเวลา 30 วัน",1,63,1,106,2,"chara_id1009.png",9,0,0,0,,24,6.27,0.6,26
2034,"ต่างหูแม่มด 2",45,"ลดเวลาฟื้น AP 15 นาที จำกัดระยะเวลา 30 วัน",1,64,1,107,2,"chara_id1010.png",9,0,0,0,,42,10.97,1.1,45
2035,"ต่างหูแม่มด 3",58,"ลดเวลาฟื้น AP 20 นาที จำกัดระยะเวลา 30 วัน",1,65,1,108,2,"chara_id1011.png",9,0,0,0,,54,14.1,1.4,58
2036,"คทาโชคลาภ 1",26,"เพิ่ม GEM ที่ได้รับหลังการต่อสู้ 50% จำกัดระยะเวลา 30 วัน",1,66,1,109,2,"chara_id1012.png",9,0,0,0,,24,6.27,0.6,26
2037,"คทาโชคลาภ 2",45,"เพิ่ม GEM ที่ได้รับหลังการต่อสู้ 100% จำกัดระยะเวลา 30 วัน",1,67,1,110,2,"chara_id1013.png",9,0,0,0,,42,10.97,1.1,45
2038,"คทาโชคลาภ 3",58,"เพิ่ม GEM ที่ได้รับหลังการต่อสู้ 200% จำกัดระยะเวลา 30 วัน",1,68,1,111,2,"chara_id1014.png",9,0,0,0,,54,14.1,1.4,58
2039,"ผ้าปิดตา (ขาว)",26,"ผ้าปิดตาที่ใช้รักษาอาการบาดเจ็บได้",1,79,1,200,2,"chara_id1015.png",9,0,0,0,,24,6.27,0.6,26
2040,"Mash (น้ำตาล)",26,"ทรงผมที่ให้ความรู้สึกสงบ",1,72,1,201,2,"chara_id1021.png",9,0,0,0,,24,6.27,0.6,26
2041,"Mash (ขาว)",26,"ทรงผมที่ให้ความรู้สึกสงบ",1,73,1,202,2,"chara_id1023.png",9,0,0,0,,24,6.27,0.6,26
2042,"Twintail Drill (บลอนด์)",26,"ทรงผมที่ให้ความรู้สึกสง่างาม",1,75,1,203,2,"chara_id1030.png",9,0,0,0,,24,6.27,0.6,26
2043,"Twintail Drill (น้ำตาล)",26,"ทรงผมที่ให้ความรู้สึกสง่างาม",1,76,1,204,2,"chara_id1031.png",9,0,0,0,,24,6.27,0.6,26
2044,"ตั๋ว x1",0,"สำหรับผู้ดูแล",0,9,1,999,2,"item_id003.png",10,0,0,0,,0,0,0,0
2045,"เฮลธ์ 3x1",0,"สำหรับผู้ดูแล",0,6,1,999,2,"item_id003.png",10,0,0,0,,0,0,0,0
2046,"เฮลธ์ 1x1",0,"สำหรับผู้ดูแล",0,5,1,999,2,"item_id003.png",10,0,0,0,,0,0,0,0
2047,"One Length Long (บลอนด์)",26,"ผมตรงยาวที่ให้ความรู้สึกสงบ",1,89,1,205,2,"chara_id1040.png",9,0,0,0,,24,6.27,0.6,26
2048,"One Length Long (ขาว)",26,"ผมตรงยาวที่ให้ความรู้สึกสงบ",1,90,1,206,2,"chara_id1043.png",9,0,0,0,,24,6.27,0.6,26
2049,"One Length Long (ดำ)",26,"ผมตรงยาวที่ให้ความรู้สึกสงบ",1,91,1,207,2,"chara_id1047.png",9,0,0,0,,24,6.27,0.6,26
2050,"แว่นตา (ฟ้า)",19,"แว่นสายตาธรรมดา",1,92,1,208,2,"chara_id1017.png",9,0,0,0,,18,4.7,0.5,19
2051,"แว่นตา (แดง)",19,"แว่นสายตาธรรมดา",1,93,1,209,2,"chara_id1018.png",9,0,0,0,,18,4.7,0.5,19
2052,"ตู้แห่งความลับ",45,"ขีดจำกัดระยะเวลาชุดอวาตาร์ที่มีอยู่ +5",0,37,1,115,2,"item_id037.png",9,0,0,0,,42,10.97,1.1,45
2053,"Casual short (บลอนด์)",26,"ทรงผมที่ให้ความรู้สึกอ่อนโยน",1,103,1,210,2,"chara_id1050.png",9,0,0,0,,24,6.27,0.6,26
2054,"Casual short (ฟ้า)",26,"ทรงผมที่ให้ความรู้สึกอ่อนโยน",1,104,1,211,2,"chara_id1052.png",9,0,0,0,,24,6.27,0.6,26
2055,"Casual short (แดง)",26,"ทรงผมที่ให้ความรู้สึกอ่อนโยน",1,105,1,212,2,"chara_id1056.png",9,0,0,0,,24,6.27,0.6,26
2056,"เพลิงพิสุทธิ์สีคราม",130,"ตั้งค่าผลการต่อสู้ของอวาตาร์ใหม่",0,40,1,116,2,"item_id040.png",9,0,0,0,,120,31.34,3.2,130
2057,"เพลิงพิสุทธิ์สีชาด",130,"ตั้งค่าผลการ BP ของอวาตาร์ใหม่",0,41,1,117,2,"item_id041.png",9,0,0,0,,120,31.34,3.2,130
2058,"ตู้ของแม่มด",65,"ขีดจำกัดระยะเวลาชุดอวาตาร์ที่มีอยู่ +10",0,42,1,118,2,"item_id042.png",9,0,0,0,,60,15.67,1.6,65
2059,"Noble Long (ฟ้า)",26,"ผมตรงยาวที่ให้ความรู้สึกสงบ",1,115,1,213,2,"chara_id1062.png",9,0,0,0,,24,6.27,0.6,26
2060,"Noble Long (พีช)",26,"ผมตรงยาวที่ให้ความรู้สึกสงบ",1,116,1,214,2,"chara_id1063.png",9,0,0,0,,24,6.27,0.6,26
2061,"Noble Long (ดำ)",26,"ผมตรงยาวที่ให้ความรู้สึกสงบ",1,117,1,215,2,"chara_id1067.png",9,0,0,0,,24,6.27,0.6,26
2062,"Long (บลอนด์)",26,"ผมยาวธรรมดา",1,118,1,216,2,"chara_id1070.png",9,0,0,0,,24,6.27,0.6,26
2063,"Long (แดง)",26,"ผมยาวธรรมดา",1,119,1,217,2,"chara_id1076.png",9,0,0,0,,24,6.27,0.6,26
2064,"Long (น้ำตาล)",26,"ผมยาวธรรมดา",1,120,1,218,2,"chara_id1078.png",9,0,0,0,,24,6.27,0.6,26
2065,"ชุดปีใหม่ (เขียว)",26,"ชุดที่ตัดขึ้นเพื่อเป็นที่ระลึกวันปีใหม่",1,122,1,219,2,"chara_id2000.png",9,0,0,0,,24,6.27,0.6,26
2066,"ชุดปีใหม่ (ม่วง)",26,"ชุดที่ตัดขึ้นเพื่อเป็นที่ระลึกวันปีใหม่",1,123,1,220,2,"chara_id2001.png",9,0,0,0,,24,6.27,0.6,26
2067,"มิเลียน",234,"เดิมสังกัดกองทหารแขนเดียว เคลื่อนไหวพร้อมกับรอสโซ่",4,241,1,4,2,"chara_id241.png",10,0,0,0,,216,56.4,5.7,234
2068,"ชุดเควส A",45,"ชุดเควสพิเศษ ยาเสน่ห์ของแม่มด x2, นาฬิกาทรายใหญ่ x3, ยาอายุวัฒนะ x2",0,3,2,119,2,"item_set_b000.png",1,81,0,0,,42,10.97,1.1,45
2069,"ชุดเควส B",84,"ชุดเควสพิเศษ ยาเสน่ห์ของแม่มด x2, นาฬิกาทรายใหญ่ x3, ยาอายุวัฒนะ x2, สารสกัดพิเศษจากเห็ด, ชิ้นส่วนอวาตาร์",0,3,2,120,2,"item_set_b001.png",1,155,0,0,,78,20.37,2.1,84
2070,"ชุดดูเอล A",45,"ชุดดูเอลพิเศษ ยาเสน่ห์ของแม่มด, ลักกี้โคลเวอร์ x3, ไวท์เฮลธ์ 5x3",0,3,1,190,2,"item_set_a000.png",2,90,0,0,,42,10.97,1.1,45
2071,"ชุดดูเอล B",84,"ชุดดูเอลพิเศษ สารสกัดพิเศษจากเห็ด, ลักกี้โคลเวอร์ x5, ไวท์เฮลธ์ 5x3, สคิปสตาร์ x3, มินิแฮ็ทสีดำ(เฉพาะตอนที่ซื้อครั้งแรก)",0,4,5,191,2,"item_set_a001.png",2,154,0,0,,78,20.37,2.1,84
2072,"ชุดสำรับ 1",130,"สามารถครอบครองสำรับเลเวล 21 ได้รับการ์ดต่อไปนี้: เอวาริสท์ เลเวล 4, กรุนวัลด์ เลเวล 4, อาเบล เลเวล 4",5,114060,1,0,2,"item_deck_a000.png",10,101,1,0,"item_c_k000.swf",120,31.34,3.2,130
2073,"ชุดสำรับ 2",488,"สามารถครอบครองสำรับเลเวล 21 และได้รับการ์ดต่อไปนี้: เจด เลเวล 3, โครนิก เลเวล 3, เร้ดเกรฟ เลเวล 3, ชานส์การ์ด 3x2, พิเศษ 3x2, พิเศษ 2x6, พิเศษ 1/โล่ 1x6, ป้องกัน 3x2",5,114060,1,0,2,"item_deck_a001.png",10,105,2,0,"item_c_k000.swf",360,94.01,9.5,488
2074,"ชุดสำรับ 3",977,"สามารถครอบครองสำรับเลเวล 31และได้รับการ์ดต่อไปนี้: เจด เลเวล 5, โครนิก เลเวล 5, เร้ดเกรฟ เลเวล 5, ชานส์การ์ด 4, ชานส์การ์ด 3, พิเศษ 3x4, พิเศษ 2x6, พิเศษ 1/โล่ 1x5",5,551060,1,0,2,"item_deck_a002.png",10,127,3,0,"item_c_k000.swf",720,188.02,19,977
2075,"ชุดผ้าไหม (ฟ้า)",26,"ชุดที่มีรอยผ่าเป็นแนวยาว",1,205,1,221,2,"chara_id2002.png",9,0,0,0,,24,6.27,0.6,26
2076,"ชุดผ้าไหม (ดำ)",26,"ชุดที่มีรอยผ่าเป็นแนวยาว",1,206,1,222,2,"chara_id2003.png",9,0,0,0,,24,6.27,0.6,26
2077,"รองเท้าผ้าไหม (ฟ้า)",26,"รองเท้าที่เข้ากับชุด",1,208,1,223,2,"chara_id6000.png",9,0,0,0,,24,6.27,0.6,26
2078,"รองเท้าผ้าไหม (ดำ)",26,"รองเท้าที่เข้ากับชุด",1,209,1,224,2,"chara_id6001.png",9,0,0,0,,24,6.27,0.6,26
2079,"มินิคราวน์ (แดง)",26,"มงกุฎกษัตริย์ที่สวมใส่ได้เฉพาะบุคคลชั้นสูงเท่านั้น",1,256,1,225,2,"chara_id3005.png",9,0,0,0,,24,6.27,0.6,26
2080,"ชุดเจ้าชาย (แดง)",26,"ชุดที่ให้ความรู้สึกพลิ้วไหวสง่างาม",1,259,1,226,2,"chara_id4000.png",9,0,0,0,,24,6.27,0.6,26
2081,"ชุดเจ้าชาย (ฟ้า)",26,"ชุดที่ให้ความรู้สึกพลิ้วไหวสง่างาม",1,260,1,227,2,"chara_id4001.png",9,0,0,0,,24,6.27,0.6,26
2082,"กางเกงเจ้าชาย (แดง)",26,"กางเกงที่ให้ความรู้สึกพลิ้วไหวสง่างาม",1,262,1,228,2,"chara_id5000.png",9,0,0,0,,24,6.27,0.6,26
2083,"กางเกงเจ้าชาย (ฟ้า)",26,"กางเกงที่ให้ความรู้สึกพลิ้วไหวสง่างาม",1,263,1,229,2,"chara_id5001.png",9,0,0,0,,24,6.27,0.6,26
2084,"ดาบเจ้าชายกบ (ฟ้า)",26,"ดาบที่มีติดตัวไว้ได้เฉพาะบุคคลชั้นสูงเท่านั้น ไม่มีผลอะไรเป็นพิเศษ",1,267,1,230,2,"chara_id1700.png",9,0,0,0,,24,6.27,0.6,26
2085,"ดาบเจ้าชายกบ (เขียว)",26,"ดาบที่มีติดตัวไว้ได้เฉพาะบุคคลชั้นสูงเท่านั้น ไม่มีผลอะไรเป็นพิเศษ",1,268,1,231,2,"chara_id1702.png",9,0,0,0,,24,6.27,0.6,26
2086,"มินิคราวน์ (ดำ)",26,"มงกุฎกษัตริย์ที่สวมใส่ได้เฉพาะบุคคลชั้นสูงเท่านั้น",1,276,1,232,2,"chara_id3008.png",9,0,0,0,,24,6.27,0.6,26
2087,"เศษเสี้ยวของโชคชะตา",18,"เศษเสี้ยวของชะตากรรมที่เปี่ยมด้วยความหวัง จำนวน 1 ชิ้น",4,10009,1,6,2,"chara_id10009.png",9,0,0,0,,18,4.7,0.5,18
2088,"เศษเสี้ยวของโชคชะตา",195,"เศษเสี้ยวของชะตากรรมที่เปี่ยมด้วยความหวัง จำนวน 12 ชิ้น",4,10009,12,7,2,"chara_id10009_12.png",8,0,0,0,,180,47,4.8,195
2089,"เศษเสี้ยวแห่งมรณะ",26,"เศษเสี้ยวมรณะที่เปี่ยมไปด้วยความสิ้นหวัง จำนวน 1 ชิ้น",4,10010,1,8,2,"chara_id10010.png",9,0,0,0,,24,6.27,0.6,26
2090,"เศษเสี้ยวแห่งมรณะ",260,"เศษเสี้ยวมรณะที่เปี่ยมไปด้วยความสิ้นหวัง จำนวน 12 ชิ้น",4,10010,12,9,2,"chara_id10010_12.png",8,0,0,0,,240,62.67,6.3,260
2091,"ฟักทองฮาโลวีน",26,,1,100,1,0,2,"chara_id1079.png",10,0,0,0,,24,6.27,0.6,26
2092,"หมวกฮาโลวีน",26,,1,101,1,1,2,"chara_id3009.png",10,0,0,0,,24,6.27,0.6,26
2093,"ผ้าคลุมฮาโลวีน",26,,1,102,1,2,2,"chara_id7000.png",10,0,0,0,,24,6.27,0.6,26
2094,"น้ำตาคลอ",26,"น้ำตาคลอ",1,184,1,3,2,"chara_id1500.png",10,0,0,0,,24,6.27,0.6,26
2095,"อึ้ง",26,"อึ้ง",1,185,1,4,2,"chara_id1600.png",10,0,0,0,,24,6.27,0.6,26
2096,"เขาปิศาจน้อย",26,"มุมเล็ก ๆ มุม",1,186,1,5,2,"chara_id3010.png",10,0,0,0,,24,6.27,0.6,26
2097,"เสื้อคลุมฟักทอง",26,,1,187,1,6,2,"chara_id4002.png",10,0,0,0,,24,6.27,0.6,26
2098,"บูทฟักทอง",26,,1,188,1,7,2,"chara_id6002.png",10,0,0,0,,24,6.27,0.6,26
2099,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,24,6.27,0.6,0
2100,"Archibald's Fedora",0.6,"Archibald's Fedora",1,190,1,1,2,"chara_id3011.png",10,0,0,0,,24,6.27,0.6,120
2101,"翻訳不要（台湾版三周年記念アイテム）",0.6,,1,318,1,0,2,"chara_id1080.png",10,0,0,0,,24,6.27,0.6,120
2102,"翻訳不要（台湾版三周年記念アイテム）",0.6,,1,319,1,1,2,"chara_id1081.png",10,0,0,0,,24,6.27,0.6,120
2103,"Melen's Silk Hat",0.6,"Melen's Silk Hat",1,150,1,0,2,"chara_id3013.png",10,0,0,0,,24,6.27,0.6,120
2104,,1.1,,0,80,1,0,2,"item_id076_1.png",10,0,0,0,,42,10.97,1.1,200
2105,,9.5,,0,80,12,1,2,"item_id076_10.png",10,0,0,0,,360,94.01,9.5,2000
2106,,9.5,,0,81,1,2,2,"item_id077_1.png",10,0,0,0,,360,94.01,9.5,2000
2107,"Rosso's Glasses",0.6,"Rosso's Glasses",1,168,1,0,2,"chara_id3300.png",10,0,0,0,,24,6.27,0.6,120
2108,,0.6,,1,364,1,1,2,"chara_id8006.png",10,0,0,0,,24,6.27,0.6,300
2109,"Drone",0.6,"Drone",1,365,1,2,2,"chara_id8004.png",10,0,0,0,,24,6.27,0.6,300
2110,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
2111,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
2112,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
2113,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
2114,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
2115,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
2116,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
2117,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
2118,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
2119,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
2120,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
2121,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
2122,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
2123,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
2124,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
2125,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
2126,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
2127,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
2128,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
2129,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
2130,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
2131,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
2132,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
2133,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
2134,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
2135,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
2136,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
2137,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
2138,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
2139,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
2140,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
2141,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
2142,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
