"id","content"
1949,"I see; it would be great if I could remember everything."
1950,"Anyway, it would be fine as long as we keep fighting."
1951,"What's this? It looks different from gems."
1952,"Is that right? Well let's collect them."
1953,"It is frustrating not being able to remember anything."
1954,"Is this a fragment too? The color is a little different though."
1955,"Oh, is that right."
1956,"That's great; does that mean I will get to recover my memory?"
1957,"Is that so... I guess things won't go so easily."
1958,"So beautiful! What is this exactly?"
1959,"Wonderful! I will be able to regain my memory, right?"
1960,"This piece of fragment is a bit different in color. Could this be related to my memory?"
1961,"If so, let's collect them. I will need your help."
1962,"Finally, will I regain my memory of this place now?"
1963,"I see... But we can finally see a glimpse of hope at last."
1964,"I will be counting on you too from now on."
1965,"So he ran away. I seem to recall seeing that kind of movement somewhere before."
1966,"Who could that assailant be?"
1967,"It was hard to determine under those circumstances."
1968,"It also bothers me that we know nothing about his purpose."
1969,"We should probably return if it gets dangerous."
1970,"That cannot be the movement of a human or a monster; could it be..."
1971,"Do you know something?"
1972,"Could it be him? No, it is too risky to make such judgment based on memory alone."
1973,"Missy, be sure to stay close to me."
1974,"If memory serves, he is..."
1975,"He used to be a servant of Goddess, just like I was."
1976,"Although he seldom appeared before you."
1977,"So why would he do such a thing?"
1978,"I do not know."
1979,"But he would not have acted in such a way without a good reason."
1980,"Let's take him back and treat his wounds before we get to the bottom of this."
1981,"So he ran away. I seem to recall seeing that kind of movement somewhere before."
1982,"Do you know something?"
1983,"Well yes, though I can't recall his face,"
1984,"I seem to have fought with that shadow before."
1985,"If that's true, something big could happen if we don't go after him."
1986,"Tsk tsk."
1987,"How could I have forgotten such a strange fellow? Have I gotten old already?"
1988,"Do you know him?"
1989,"I really can't say I do...?"
1990,"It is a little more complicated than that."
1991,"Right, let's go. If we don't hurry and find out his reason for attacking us,"
1992,"He will surely strike again."
1993,"He is..."
1994,"What? You knew him too?"
1995,"Yes. He was one of the Goddess' servants."
1996,"I see. So he wasn't really targeting us."
1997,"It was more like he went out of control for a reason."
1998,"What does that mean?"
1999,"If he served the Goddess, there's no way he'd damage the Mansion."
2000,"Or attack you."
2001,"So, what might have caused him to go out of control?"
2002,"That I do not know yet."
2003,"It would be better if we take him back to the Mansion and have someone who could heal him take a look at him."
2004,"What a nimble fellow! He just got away like that..."
2005,"Who was that assailant?"
2006,"We only saw something like a shadow."
2007,"But I think I have seen that figure somewhere before."
2008,"At any rate, there's a chance that he will strike again."
2009,"Let's go after him."
2010,"Hmmm....that figure, I must have seen it somewhere."
2011,"Have you seen him before?"
2012,"The impression is anything but pleasant."
2013,"So it could be someone seeking to exact revenge on us."
2014,"It looks like we have to proceed with caution."
2015,"I have seen him at the Mansion."
2016,"Oh? You know who that is?"
2017,"I don't know; I have only seen him."
2018,"Those at the Mansion might know his identity."
2019,"That means we have to take him back."
2020,"But we have completely wrecked him."
2021,"I am not sure if we can return him to his original state."
2022,"He appears faster than he looks, that fellow."
2023,"What exactly is that?"
2024,"At any rate, it would be bad if he were to escape and cause any more damage to the Mansion."
2025,"We have to go after him."
2026,"That move...I knew I have seen him before."
2027,"Do you know him?"
2028,"...As much as I hate to doubt my own companion."
2029,"Regardless, he is too dangerous right now."
2030,"Missy, be sure to stay close to me."
2031,"He is..."
2032,"So you have seen him too, Missy?"
2033,"Yes, he was like us, a servant of the Goddess."
2034,"Is that so? But why would he do such a thing?"
2035,"I have no idea. He had always been one of the most enigmatic amongst us."
2036,"If we take him back and cure him, perhaps we can get some useful information from him."
2037,"What is that guy exactly?"
2038,"I don't know. Such things have never happened before..."
2039,"I am sorry; I didn't mean to blame you."
2040,"But we can't just let him off like that."
2041,"Let's go after him now!"
2042,"That fellow...so it was him...!!"
2043,"He doesn't look like the type that you would be acquainted with."
2044,"Not long after coming to this world, I saw him once on the news."
2045,"He was among one of the villains that caused quite a stir at the place I lived."
2046,"But....why here?"
2047,"I have seen him before at the Mansion."
2048,"Someone you knew?"
2049,"If that's the case, why would he attack you?"
2050,"I am sorry. I have no idea."
2051,"Is that so..."
2052,"Perhaps it has something to do with whatever nefarious acts he had done at the place I lived."
2053,"Those at the Mansion might know something."
2054,"Let's take him back first and see what happens."
2055,"Tsk, that was quick of him to run. Hey, what is up with that fellow?"
2056,"I am sorry. I have no idea."
2057,"Honestly? But then again, I think I have seen him before."
2058,"No matter what, it seems we need to go after him."
2059,"Now I remember...no wonder I thought I have seen him somewhere before."
2060,"What do you know about him?"
2061,"That was the jerk that came and sabotaged our place."
2062,"I lost a few of my men."
2063,"Now I am going to catch him, no matter what."
2064,"I think I have seen him at the Mansion."
2065,"This is really strange."
2066,"The fellow was coming after you."
2067,"If he were someone at the Mansion, why would he do something like that?"
2068,"Who knows? If it really bothers you..."
2069,"Just take him back and ask him."
2070,"I have my revenge...the rest is up to you."
2071,"What a quick guy. So what should we do, Missy?"
2072,"If he comes to attack the Mansion again, could we stop him?"
2073,"That's a good point."
2074,"If we let him escape now, the Mansion might be damaged again."
2075,"We have to stop him."
2076,"That is... So it really is him."
2077,"Someone you knew...?"
2078,"No, I still cannot be sure."
2079,"But if he were who I think he is, we have to stop him now."
2080,"Let's get moving."
2081,"Could he be?"
2082,"Yes, Missy."
2083,"He was just like us; a servant of the Goddess."
2084,"So why would he do such a thing?"
2085,"I don't know, but if we take him back and treat him"
2086,"We may soon find out why."
2087,"Hmm, so fast."
2088,"Would it be better if we just go back now?"
2089,"No, we can't just let him off."
2090,"It would be troublesome if he returns to attack the Mansion again."
2091,"So it was really him?"
2092,"Do you know who he is?"
2093,"Yes, we must go after him. That guy is just like us..."
2094,"Got it, let's get moving."
2095,"I remember...he is one of those at the Mansion right?"
2096,"That is right, but why would he do such a thing..."
2097,"I have no idea. We can only take him back and press him for the reason."
2098,"Good point. This fellow is more loyal to the Goddess than anybody else."
2099,"There must be a reason behind his action."
2100,"Tsk~ He got away. What's with that guy?"
2101,"Beats me."
2102,"So, I guess that means we got to catch him and ask him. Let's go!"
2103,"Ah, now I remember. He was the fellow from then..."
2104,"Do you know him?"
2105,"Are you kidding me? I wouldn't know anyone like that."
2106,"That's a freak murderer! No one knows his true identity."
2107,"And he just vanished without anyone noticing."
2108,"I saw him once at the Mansion."
2109,"Errm, he used to live with you?"
2110,"Give me a break."
2111,"But he has never tried to attack me, until now."
2112,"Now that's something strange. I guess we can get some information out from him if we fix him."
2113,"As much as I am against the idea of taking him back"
2114,"We can't just leave someone from the Mansion here like this."
2115,"What's the deal with that guy? He is gross."
2116,"What is up with that?"
2117,"How would I know?"
2118,"But we can't just leave him like that; too dangerous."
2119,"Let's go after him."
2120,"Still able to move with injuries like that? What kind of fellow is he?"
2121,"What should we do?"
2122,"Are you serious? We keep going after him of course."
2123,"If we just leave it like this, he might come back again once he's recovered from his injuries."
2124,"I have seen him before at the Mansion."
2125,"Oh? A companion of yours?"
2126,"Does this mean one of your companions has attacked you?"
2127,"Is that so? But I have no idea why he did so."
2128,"If you really want to find out, why don't we take him back and treat him?"
2129,"Although I don't believe that a lunatic like him"
2130,"have anything sane to say."
2131,"He got away."
2132,"If we let him off now"
2133,"He may return to attack the Mansion again."
2134,"Let's pursue him."
2135,"He is injured."
2136,"But we don't know what he is capable of."
2137,"Let's proceed with caution."
2138,"That clown should be someone from the Mansion."
2139,"Although I can't figure out why he would want to destroy the Mansion."
2140,"Let's bring him back; I want to ask him why he is doing this."
2141,"So it really is you..."
2142,"You are just the way you were...best at going out of control."
2143,"Who knew I would run into the freak murderer of the City of Damned."
2144,"Vihre, why would you..."
2145,"So this is the identity of the mysterious villain."
2146,"It's time to pay back for all the chaos and havoc you have caused!"
2147,"If you wish to continue with your destruction, I will be forced to stop you."
2148,"I am sorry, Vihre...but I can't allow you to go on like this."
2149,"So this is the freak murderer? What a strange looking fellow."
2150,"What a strange clown! Is he a machine too?"
2151,"For the Goddess! That is Vihre's..."
2152,"Can you show me the emotion that will trigger rage?"
2153,"I want to know what it feels like to enjoy battle. Come, fight me!"
2154,"Let me experience the joy of being the victor!"
2155,"Would I feel sad if my companion was hurt? I would like to find out."
2156,"What can I gain in this world?"
2157,"Master...where has the other master gone?"
2158,"Although you have forgotten me, I still remember you, my sister."
2159,"Oohuhuhu! My adorable adorable doll! Let's play."
2160,"This feels so familiar..."
2161,"So, which way should we go next?"
2162,"This way, follow me."
2163,"Got it. Since I can't remember a single thing, I will leave it to you."
2164,"We have finally won! This is the first time that I wasn't able to move my legs."
2165,"Are you scared?"
2166,"I did feel signals of danger from my brain."
2167,"If that is what [fear] is, then yes."
2168,"It has gotten quiet."
2169,"Are the dead controlled by the vampire finally able to rest in peace now?"
2170,"The sun has risen too."
2171,"There are so many things we don't know. But that is why there's so much to learn."
2172,"Come; let's head for the next destination."
2173,"Apparently, for the dragon, the treasure is so important that it is worth risking its own life."
2174,"Is that why it chose to burn to ashes along with the treasure?"
2175,"So that it could still be with the treasure even if it means its own demise."
2176,"That, perhaps, is what we call [being attached]."
2177,"Lady Mia, I am sorry."
2178,"But I wanted to stop you from committing worse crimes."
2179,"The heart of the Goddess has been purified and it is with me."
2180,"Please don't cry."
2181,"So this is [tenderness]? I finally understand it now..."
2182,"Thank you."
2183,"As long as I have Rob with me, I shall survive even in a world such as this."
2184,"As grateful as I am to you, I still find you an eyesore!"
2185,"Doctor, why haven't you given me knowledge?"
2186,"Has that empty brain of yours been filled with something?"
2187,"I am sorry Sheri, I don't have the time to answer you right now."
2188,"What is the world you see through your eyes?"
2189,"Can you spare me one of your spiders?"
2190,"I must respectfully refuse because I cannot increase their numbers in this world."
2191,"Does that freak belong to one of the worlds you have seen?"
2192,"That...does anyone know what this world is like?"
2193,"Although I have got to fight, I must say I am thrilled to meet a human!"
2194,"Do you know the way to return to your own world?"
2195,"What kind of world have you come from?"
2196,"This must be the strangest world, don't you think so?"
2197,"Father!? Is it really you?"
2198,"Or am I hallucinating?"
2199,"You were saying about going this way after leaving the forest?"
2200,"Yes."
2201,"It would be great if the next place were a bit brighter."
2202,"Not so tough after all. But then again, this world is surely full of these monsters."
2203,"Is it?"
2204,"Yes it is!"
2205,"Although I have been to many places, I have never been anywhere that has such an endless waves of monsters!"
2206,"It turned to the morning after the vampire has been defeated! That's neat!"
2207,"Apparently all the dead are gone."
2208,"Which means that they must have been the works of that vampire."
2209,"Does that mean we might have actually done a great thing?"
2210,"It is a major treasure after all that the dragon wanted"
2211,"These treasures must be worth a lot."
2212,"But it is all gone now."
2213,"So no one will ever fight for them again."
2214,"While it may be a pity, but I'd say that's a pretty good outcome."
2215,"So scary Goddess like this actually exists."
2216,"So what do we do next?"
2217,"I don't have a goal. How about you?"
2218,"The only thing I can do is to go to the next world."
2219,"If you don't have anywhere else to go, then come with me!"
2220,"It's time to let everything return to its primitive form."
2221,"Everything is born and then dies."
2222,"You are my light. Come, embrace all of it with me."
2223,"No one can escape the gaze of my «EYE»!"
2224,"I'll let you see the power of my world dominating «EYE»!"
2225,"Do you pity me? What a foolish thought."
2226,"Is this all you want?"
2227,"Do not give me that look that says you don't care where you are going to die!"
2228,"Mom, it's better if you didn't give birth to a child like me."
2229,"Only I can decide it all. I don't need your power."
2230,"Don't worry about me. I won't die yet."
2231,"Do you want to live if you turn into something like that?"
2232,"I won't just let you get destroyed. What I will do to you will be much more miserable."
2233,"We have to achieve higher level for this world."
2234,"To become stronger, I'm going to do this with everything I have!"
2235,"I'm going to beat you into pieces!"
2236,"Don't stand in the way, I have urgent affairs."
2237,"Is that the form of humans ? Then I..."
2238,"Fighting is my instinct. Anyway, I think there is something wrong."
2239,"I sensed a familiar aura. Where do you come from ?"
2240,"I come here to help."
2241,"What's that look ? A monster like me is not rare, is it ?"
2242,"Do you know what I used to look like ?"
2243,"Ah, I recall something about you."
2244,"That look...are you a warrior of the company ? Well, your look is..."
2245,"How could it be..."
2246,"So everything was taken away by the vortex ?"
2247,"What happened to you on the other side of the vortex ?"
2248,"That...is how a warrior becomes after being engulfed by the vortex ?"
2249,"Are you serious ?"
2250,"Anyone who fails to escape the vortex becomes like you ?"
2251,"You... how can it be...how is that..."
2252,"Where are you going ?"
2253,"To the side of the holy woman."
2254,"I'll listen to you and go if my memory can be restored."
2255,"It's funny to see a monster taking down another."
2256,"To me, you are a human."
2257,"Do you think I am ?"
2258,"So, it's even funnier."
2259,"The dawn has come. I haven't seen sunrise for a long time."
2260,"Sunrise is rare in this world."
2261,"Oh, is it ? Well, I've seen this scene before..."
2262,"Everything is lost when too much effort is given to something."
2263,"Is wealth so valuable to it ?"
2264,"Just like I put everything into my memory and physical body. Value varies with each individual."
2265,"How much wealth is valued by a dragon"
2266,"is only known by itself."
2267,"The holy woman fell"
2268,"but the memory I've been looking for is still missing."
2269,"I lost my motivation."
2270,"Well, why not travel with me ?"
2271,"I'll look for my memory, you'll find the meaning of your life."
2272,"I shall insist till the end, no matter who harbors hatred against me."
2273,"You have found the wrong person for your hatred!"
2274,"Show me your necromancy powers and we shall see how potent it is."
2275,"No matter how many times you return to life, you will always end up as the rusts of my sword."
2276,"The only rightful place for a specter is in its grave, and that is where you shall remain!"
2277,"There's nothing I can do for you, even if you choose me as a target for your hatred."
2278,"No matter how many times you fight me, the outcome will never change!"
2279,"I guess all that is left for me to do is to defeat this fellow, right?"
2280,"......!!"
2281,"I shall purify everything!"
2282,"When I am done with you, you'd never want to challenge me again."
2283,"I guess this is the outcome of our own deeds..."
2284,"Return to the darkness once more."
2285,"My attack will stay true, no matter how much hate you have for me."
2286,"That power of yours is truly intriguing... let me study it more closely."
2287,"I have no time for gloomy fellows like you!"
2288,"This is scary... but I can't lose this fight!"
2289,"I thought we'd become best of friends, what a shame."
2290,"Looks like a subject that is worth studying. Show me all of your powers."
2291,"What a powerful consciousness! But if there's a physical vessel, I will be able to destroy it!"
2292,"If you hinder my mission, I'll have no choice but to vanquish you."
2293,"I am weary of all the nonsense babbled by the weak, be gone!"
2294,"I don't care who you are; if you are trying to bring chaos to the world, I will show no mercy!"
2295,"You shall burn until no trace of your meaningless consciousness remains in this world."
2296,"And you are satisfied with this?"
2297,"Your thoughts are pure, I'll give you that. But..."
2298,"I will destroy you, along with the hatred that drives you!"
2299,"Things will definitely get worse if I don't defeat you now!"
2300,"The weak shall behave like the weak; prepare to meet your doom!"
2301,"A detective like me is not one to handle a creature like this!"
2302,"Entertain us with your powers!"
2303,"It looks like you are going to stand in our way, no matter what."
2304,"I shall split you into half along with your hatred."
2305,"Hahahahaha! That power of yours is truly marvelous!"
2306,"I guess I will do this to prove my justice!"
2307,"As much as I dislike the idea, I have got to take him out right?"
2308,"I shall return you to your grave once more."
2309,"Grudge...Hatred... How pathetic..."
2310,"I must defeat you before the Mansion gets involved in this."
2311,"My music shall erase everything, be it your grudge or hatred."
2312,"Can grudge or hatred be healed?"
2313,"You shall be undone, specter!"
2314,"Would you like to use that power of yours on something more interesting?"
2315,"Come, show me the beauty of your hatred!"
2316,"Grudge and hatred... has the time to liberate everything come?"
2317,"Looks like I won't be able to spare the energy for observation."
2318,"There's something I must do, no matter how much you hate me!"
2319,"Rest in peace once more!"
2320,"It's no good even if you keep going berserk like this."
2321,"So that's your hatred? That's it? You are not even worthy to be my foe."
2322,"And I shall smash you into bits as you have wished."
2323,"Would you learn to behave if I defeat you once more?"
2324,"Stop struggling! You've already died once, have you not?"
2325,"No..no..no..no matter which way you are going to come at me, bring it on!!"
2326,"Very well, come!"
2327,"So this is what happens when a spirit becomes twisted after death? I shall bring judgment upon you once more!"
2328,"What a terrible pumpkin... but I've got to take you out!"
2329,"When I am done with you, you won't be uttering another word."
2330,"Be a good specter and go to heaven or hell where you belong!"
2331,"I shall correct the fate that has been twisted by hatred."
2332,"I am perturbed by your hatred on me, please save it for someone else!"
2333,"Although I have empathy for you, that doesn't mean you should target your hatred on me."
2334,"So this is hatred? What a terrible emotion to have!"
2335,"This could be tricky, but I can't lose!"
2336,"Come, I shall endure all the hatred you have harbored."
2337,"Each and everyone of you shall taste the hatred of my kins you have defeated!"
2338,"The barrier has disappeared; we can move on now."
2339,"But... the number of specters have increased. Wouldn't that be a problem?"
2340,"We have no idea when the swede monsters would revive again."
2341,"Let's just watch our back and move on with caution."
2342,"Pumpking...? Where'd he get the power to command the specters?"
2343,"This had never happened before."
2344,"So where exactly had he obtained such power?"
2345,"It seems like Druid really hates us."
2346,"Perhaps it has something to do with him."
2347,"Could it be because we have defeated the Pumpking many times?"
2348,"That might be."
2349,"But... we can't let the number of specters grow any further."
2350,"Did his hate materialize into his physical vessel?"
2351,"Does this mean that if we keep defeating these monsters, he will eventually appear again?"
2352,"If this had been the result of his fury, then it could very well happen."
2353,""
2354,"...... If it is going to appear again,"
2355,"I really wish it wouldn't be the Pumpking."
2356,"What's the matter?"
2357,"No, it's nothing."
2358,"It looks like the barrier is gone."
2359,"And there is still a horde of specters lingering before us."
2360,"At any rate, even if we stay here, it looks like we will be surrounded eventually."
2361,"What should we do?"
2362,"We move on. Be sure to stay close."
2363,"I guess we are really hated."
2364,"We have taken out too many monsters after all."
2365,"Is that the reason that caused the specters to appear in such a great number?"
2366,"Might be."
2367,"But...how did the Pumpking obtain his power to command the specters?"
2368,""
2369,"Beats me."
2370,"It has never happened before."
2371,"It would be great if we could find out the cause of this when we get to the Pumpking..."
2372,"So this is what the Pumpking has turned into... hatred really is a terrible thing."
2373,""
2374,"And the specters have vanished."
2375,"So the Pumpking really was the culprit behind this?"
2376,"If we keep defeating more monsters, perhaps he would appear once more."
2377,"Even so, there are things we still must do."
2378,"If he were to get in our way, we'd have no choice but to defeat him."
2379,"Although the barrier is now gone, the presence of specter remains strong."
2380,"That seems to be the case. What should we do?"
2381,"Beings that have lost their soul are nothing to fear."
2382,"Let's move on."
2383,"The power to manipulate the specters..."
2384,"I didn't realize the Pumpking had such power."
2385,"It was the first time for me to witness that power as well."
2386,"That is the power of hatred...I am very familiar with that emotion."
2387,"I am beginning to look forward to meeting him."
2388,"Do you mean to say that this area has been created out of hatred?"
2389,"And if we were to keep defeating monsters, it would happen again?"
2390,""
2391,"It could happen again."
2392,"But hatred, fear, envy... I am very used to enemies driven by such emotions."
2393,"It's nothing more than a vegetable and no match for me."
2394,"The barrier is gone now, we can press on."
2395,"Good, let's find the cause as quickly as possible."
2396,"That's a despicable move from the Pumpking."
2397,""
2398,"So the Druid and Swede were both henchmen of the Pumpking."
2399,"I can't help but wonder how he obtained the power to control the specters and how he got his underlings."
2400,""
2401,"I get this feeling that it has to do with a very intense emotion."
2402,"We will find out once we get to the Pumpking."
2403,"It is a truly intense feeling of grudge."
2404,"But... as long as my weapon could hit it, it matters not."
2405,"But it is possible that some other existence that has obtained similar powers could be waiting to ambush us."
2406,""
2407,"Well as long as the enemy is at this level, we shouldn't have much problem."
2408,"It could awaken as a stronger congregation of malevolent forces, couldn't it?"
2409,"I am not so weak as to be bested by the likes of a specter or evil spirit."
2410,"No matter what evil awakes, I shall hack them all to pieces."
2411,"This guy wouldn't suddenly start moving again, would he?"
2412,"Probably not, I think."
2413,"Then let's get out of here ASAP."
2414,"I am not used to spooky places like this."
2415,"It looks like we are really hated..."
2416,"Why would the Pumpking hate us so much?"
2417,"Heh, just how many Pumpkings have we taken out so far?"
2418,"Isn't that a crystal clear reason as to why we are hated?"
2419,"So it is because of us then?"
2420,"What a powerful fluctuation of emotions."
2421,"If we keep defeating more monsters, something like this might happen again."
2422,""
2423,"It might."
2424,"But we have gotten him good this time and maybe he would be discouraged from trying to get his revenge?"
2425,"Is that so?"
2426,"No one knows what's going to happen."
2427,"There's no reason for us to be afraid of things that might not even show up."
2428,""
2429,"It is not moving... right?"
2430,"Well the barrier is gone now; I don't suppose he will come back to life."
2431,"That's wonderful...but we still have a horde of specters ahead of us..."
2432,"And they look full of hate for us..."
2433,"Just like how the Pumpking and Druid hate us?"
2434,""
2435,"It might have something to do with the Pumpking's ability to command the specters."
2436,""
2437,"So, before those specters attack the mansion, we've got to do something."
2438,""
2439,"Got it! Let's go and find the Pumpking."
2440,"Grudge...Hatred..."
2441,"The Pumpking's heart is filled with those emotions."
2442,"Isn't there a way to purge those emotions for him?"
2443,"Well, we were the ones who kept defeating his kins and other monsters and consequently leading to this."
2444,""
2445,"So there's nothing we can do for him."
2446,"Does this mean that he might appear again?"
2447,"As long as we keep defeating monsters, he should show up again."
2448,"It would be great if he tastes better than he appears."
2449,"I think it's dangerous to eat such things."
2450,"I didn't say I was really going to do it."
2451,"It was just a silly remark."
2452,"Has the Pumpking ever yielded the power to control the specters?"
2453,"This is the first I've heard of it."
2454,"The Pumpking might have gone through some mutation."
2455,"Hmmm."
2456,"I think it might be related to a powerful force that we do not yet know."
2457,"Only way to find out is to go to the Pumpking and see for ourselves."
2458,"So...the Pumpking has been driven with grudge and hatred all this time."
2459,"Does this mean that the dead monsters are helping him?"
2460,"Well because they are not like me; they don't get a second chance."
2461,"So the emotions he couldn't handle keep piling up and perhaps he is just overloaded with it."
2462,""
2463,"If we can unwind the hands of time, could things have turned out differently?"
2464,""
2465,"Well if they ever try to attack us, even if we could go back in time, the outcome would be the same."
2466,""
2467,"Well apparently he is responsible for this troublesome barrier."
2468,"Let's move on."
2469,"The specters in this area seem to have increased in number."
2470,"Is that so? Well it makes little difference to me if I have to face these specters."
2471,"So all those specters were under the Pumpking's control...?"
2472,"I never knew"
2473,"the Pumpking had that sort of power."
2474,"Is that so..."
2475,"The specters have nothing but feelings of hate."
2476,"I get this feeling that I just can't shake off."
2477,"We have defeated many of their kind."
2478,"It's only natural that we become targets of their hatred."
2479,"Well what if something has happened to change his power..."
2480,"Let's get going."
2481,"As expected, that hatred has been the cause of everything."
2482,"And the specters have vanished from the castle."
2483,"Does this mean the forest has also returned to normal and that this is the end of it...?"
2484,"Something still irks me."
2485,"It's nothing...there are plenty of opportunities for us to become target of someone else's hatred."
2486,"Does this mean what had happened will happen again?"
2487,""
2488,"Who knows?"
2489,"Let's worry about it when it has actually happened."
2490,"More importantly, I am tired and I need to take a rest."
2491,"The barrier has disappeared, but the specters have grown in number."
2492,"..............."
2493,"We go forward right? Let's go."
2494,"It looks like we are really hated..."
2495,"..............."
2496,"Let's take out the Pumpking."
2497,"It's the only thing for us to do at this point."
2498,"If we keep defeating monsters, the Pumpking will eventually show up once more."
2499,""
2500,"..............."
2501,"Are you sure you want to move on knowing what could happen?"
2502,"................"
2503,"I see. I will continue to be your guide."
2504,"That's an unnerving swede."
2505,"Has it been possessed by a specter too?"
2506,"That could very well be, considering the barrier is now gone."
2507,"There's no guarantee that he won't come back to life again."
2508,"Let's leave this place."
2509,"Just as I thought; someone is manipulating the specters."
2510,"Does the Pumpking have that sort of power?"
2511,"First time I've heard of it."
2512,"I also have no idea on what happened exactly there."
2513,"Regardless, I shall purge and purify everything that is evil."
2514,"The force of evil has been purified by the holy light."
2515,"The Pumpking shall no longer be able to interfere."
2516,"It will be great if that's the case..."
2517,"You seem to be concerned with something?"
2518,"It appears that the Pumpking has assimilated all the hatred from the monsters we have defeated unto himself."
2519,""
2520,"If we keep defeating monsters like this, could he appear eventually?"
2521,""
2522,"But... there are things we must do."
2523,"And if anyone stands in our way, we shall defeat them and move on."
2524,""
2525,"Alright the barrier is gone. Now we can move on."
2526,"But... I can still feel the presence of specters ahead of us."
2527,"Specters? I thought the fight is over when they are dead?"
2528,"That's troublesome."
2529,"Does this mean that pumpkin monster is controlling those specters?"
2530,"That seems to be the case."
2531,"So if we defeat that pumpkin, we can put an end to this?"
2532,"That's very likely."
2533,"But... those specters are driven by an intense grudge."
2534,"It could be very dangerous."
2535,"I don't recall having done anything that would make the dead hate me."
2536,"Not a problem for me I guess...unlike those guys, I won't die."
2537,"The specters in the castle have disappeared."
2538,"So that pumpkin fellow really has been the culprit behind all this."
2539,"It appears that the hatred and grudge of the dead have given the Pumpking that power."
2540,""
2541,"Hmm, whatever."
2542,"But... it is really foolish for one to be trapped by emotions like that even in death."
2543,""
2544,"As long as we keep defeating monsters,"
2545,"the same thing might occur again."
2546,"We won't be able to get anything done if we have to meddle in the affairs of the dead."
2547,"Come, let's go."
2548,"That's one disturbing swede..."
2549,"But it looks like it won't be moving anymore."
2550,"In that case let's get going; I don't feel comfortable here."
2551,"The Pumpking actually had the power to control the specters..."
2552,"I wasn't aware that the Pumpking had that sort of power."
2553,"It looks like the Druid hates us with a passion."
2554,"If the Pumpking shares the same sentiment as the Druid..."
2555,"So this is all because his hatred for us?"
2556,"I think it is highly possible."
2557,"The specters are growing in number. We have got to stop the Pumpking before the situation escalates further."
2558,""
2559,"This means the hatred and grudge of all the monsters we have defeated have been transferred to the Pumpking."
2560,""
2561,"Perhaps he himself had been bound by the thought of hatred."
2562,"The resonance of hatred has led to the creation of this gigantic castle that brought the specters to this world."
2563,""
2564,"How frightening."
2565,"But, if we keep defeating monsters, he might appear once more."
2566,""
2567,"But we have to press on nevertheless, right?"
2568,"Well, I guess we can feel good about having successfully stopped the Pumpking this time for now."
2569,""
2570,"The way to the castle has appeared."
2571,"It looks like the barrier has been created by the monsters."
2572,"I appreciate the simplicity of the matter. Let's go forth."
2573,"Pumpking with the power to manipulate the specters... where did he obtain such power?"
2574,""
2575,"Beats me."
2576,"It would be nice if we can solve the problem by defeating him..."
2577,"Don't you care about being hated?"
2578,"I have slayed no less than hundreds of monsters at this point; what good would care about such things do me now?"
2579,""
2580,"So the castle and specters have materialized due to the Pumpking's power of hatred."
2581,"This place is too quiet and it is freaking me out."
2582,"I don't know how we can prevent such things from happening again but it seems the affair is over for now."
2583,""
2584,"If we were to keep defeating monsters, something like this might happen again?"
2585,""
2586,"Hmm, well, if he stands in our way, I'll split him open, that's all."
2587,"Does that solve anything at all?"
2588,"That's the only option we have, so that's the only thing we will do."
2589,"That's all the monsters around here taken care of."
2590,"Now that the barrier is gone, we can move forward."
2591,"Excellent, let's go."
2592,"Seriously, where did that guy get this power to manipulate the specters?"
2593,"I don't know."
2594,"All I know was that he didn't show any sign of having such power before."
2595,"Well the Druid hated us very much too, so that might have something to do with it."
2596,""
2597,"So, the power of hatred could get stronger."
2598,"It looks like the earlier we defeat the Pumpking, the better."
2599,"Creating a castle and controlling the specters... the will of hatred is a terrible thing."
2600,""
2601,"Everything has disappeared except the forest."
2602,"Now we can have some peace for a while."
2603,"The Mansion is safe too... nothing to complain."
2604,"But if we keep defeating monsters, things like this could happen again."
2605,""
2606,"We don't have any means of stopping it from happening,"
2607,"so we will only worry about it when it happens."
2608,"I wonder what kind of mechanism allowed it to move..."
2609,"wouldn't it have been better if we'd just observe for a little longer?"
2610,"I think it is dangerous to be meddling with the specters."
2611,"How so? If we know the principle of their animation, we will be able to deal with them."
2612,"And when we do, the degree of danger would be much lower when handling them."
2613,"It seems the Pumpking has created both the castle and the specters."
2614,"I didn't know the Pumpking had such power."
2615,"The interesting thing about this world is the fact that you never could predict what is about to happen."
2616,"If such phenomenon had solely been the forces of hatred for us at work,"
2617,"that would be truly intriguing."
2618,"It is a shame though that I didn't get to measure just how much power the Pumpking has at his disposal."
2619,""
2620,"To me, it is a scary thought, nothing more."
2621,"And we can't let the specter grow further in number."
2622,"Hmm, I guess there are times when a burning fire has to be kept in check so that it does minimum damage..."
2623,""
2624,"The balance between research and safety shall be my focus from now on."
2625,"Is his appearance the only thing that is disturbing? I wasn't expecting that."
2626,"The barrier is gone; it looks like we can move forward now."
2627,"Let's get going then."
2628,"Let's leave this spooky place quickly."
2629,"It is really pesky despite being so weak."
2630,"But now we know who the culprit is."
2631,"It's the Pumpking, isn't it?"
2632,"Didn't we defeat a few of those big fellows?"
2633,"And the Pumpking...did he have the power to control the specters?"
2634,"I don't think he had that power before."
2635,"At any rate, it looks like we've got to find the Pumpking."
2636,"He surely took his defeat by us to mind,"
2637,"With henchmen so gloomy, he is just as gloomy himself. In fact, all the specters are gloomy."
2638,"Apparently even the monsters have feelings and opinions."
