"id","u_type","u_value","b_type","b_value","event_no","caption","image","created_at"
1140,6,5,0,1,15,"Membuang 5 kartu lawan","card_ev_050.swf","2010-06-24 05:44:31 UTC"
1141,1,3,2,1,0,"Digunakan sebagai Sword 3/Gun 1","card_ev_150.swf","2010-06-24 05:44:31 UTC"
1142,1,3,2,1,0,"Digunakan sebagai Sword 3/Gun 1","card_ev_150.swf","2010-06-24 05:44:31 UTC"
1143,1,3,2,1,0,"Digunakan sebagai Sword 3/Gun 1","card_ev_150.swf","2010-06-24 05:44:31 UTC"
1144,1,3,2,1,0,"Digunakan sebagai Sword 3/Gun 1","card_ev_150.swf","2010-06-24 05:44:31 UTC"
1145,1,3,2,1,0,"Digunakan sebagai Sword 3/Gun 1","card_ev_150.swf","2010-06-24 05:44:31 UTC"
1146,1,3,2,1,0,"Digunakan sebagai Sword 3/Gun 1","card_ev_150.swf","2010-06-24 05:44:31 UTC"
1147,1,3,2,1,0,"Digunakan sebagai Sword 3/Gun 1","card_ev_150.swf","2010-06-24 05:44:31 UTC"
1148,1,3,2,1,0,"Digunakan sebagai Sword 3/Gun 1","card_ev_150.swf","2010-06-24 05:44:31 UTC"
1149,1,3,2,1,0,"Digunakan sebagai Sword 3/Gun 1","card_ev_150.swf","2010-06-24 05:44:31 UTC"
1150,1,3,2,1,0,"Digunakan sebagai Sword 3/Gun 1","card_ev_150.swf","2010-06-24 05:44:31 UTC"
1151,1,3,2,1,0,"Digunakan sebagai Sword 3/Gun 1","card_ev_150.swf","2010-06-24 05:44:31 UTC"
1152,1,3,2,1,0,"Digunakan sebagai Sword 3/Gun 1","card_ev_150.swf","2010-06-24 05:44:31 UTC"
1153,1,3,2,1,0,"Digunakan sebagai Sword 3/Gun 1","card_ev_150.swf","2010-06-24 05:44:31 UTC"
1154,1,3,2,1,0,"Digunakan sebagai Sword 3/Gun 1","card_ev_150.swf","2010-06-24 05:44:31 UTC"
1155,1,3,2,1,0,"Digunakan sebagai Sword 3/Gun 1","card_ev_150.swf","2010-06-24 05:44:31 UTC"
1156,1,3,2,1,0,"Digunakan sebagai Sword 3/Gun 1","card_ev_150.swf","2010-06-24 05:44:31 UTC"
1157,1,3,2,1,0,"Digunakan sebagai Sword 3/Gun 1","card_ev_150.swf","2010-06-24 05:44:31 UTC"
1158,1,3,2,1,0,"Digunakan sebagai Sword 3/Gun 1","card_ev_150.swf","2010-06-24 05:44:31 UTC"
1159,1,3,2,1,0,"Digunakan sebagai Sword 3/Gun 1","card_ev_150.swf","2010-06-24 05:44:31 UTC"
1160,1,3,2,1,0,"Digunakan sebagai Sword 3/Gun 1","card_ev_150.swf","2010-06-24 05:44:31 UTC"
1161,1,3,2,1,0,"Digunakan sebagai Sword 3/Gun 1","card_ev_150.swf","2010-06-24 05:44:31 UTC"
1162,1,3,2,1,0,"Digunakan sebagai Sword 3/Gun 1","card_ev_150.swf","2010-06-24 05:44:31 UTC"
1163,1,3,2,1,0,"Digunakan sebagai Sword 3/Gun 1","card_ev_150.swf","2010-06-24 05:44:31 UTC"
1164,1,3,2,1,0,"Digunakan sebagai Sword 3/Gun 1","card_ev_150.swf","2010-06-24 05:44:31 UTC"
1165,1,3,2,1,0,"Digunakan sebagai Sword 3/Gun 1","card_ev_150.swf","2010-06-24 05:44:31 UTC"
1166,1,3,2,1,0,"Digunakan sebagai Sword 3/Gun 1","card_ev_150.swf","2010-06-24 05:44:31 UTC"
1167,1,3,2,1,0,"Digunakan sebagai Sword 3/Gun 1","card_ev_150.swf","2010-06-24 05:44:31 UTC"
1168,1,3,2,1,0,"Digunakan sebagai Sword 3/Gun 1","card_ev_150.swf","2010-06-24 05:44:31 UTC"
1169,1,3,2,1,0,"Digunakan sebagai Sword 3/Gun 1","card_ev_150.swf","2010-06-24 05:44:31 UTC"
1170,1,3,2,1,0,"Digunakan sebagai Sword 3/Gun 1","card_ev_150.swf","2010-06-24 05:44:31 UTC"
1171,1,3,2,1,0,"Digunakan sebagai Sword 3/Gun 1","card_ev_150.swf","2010-06-24 05:44:31 UTC"
1172,1,3,2,1,0,"Digunakan sebagai Sword 3/Gun 1","card_ev_150.swf","2010-06-24 05:44:31 UTC"
1173,1,3,2,1,0,"Digunakan sebagai Sword 3/Gun 1","card_ev_150.swf","2010-06-24 05:44:31 UTC"
1174,1,3,2,1,0,"Digunakan sebagai Sword 3/Gun 1","card_ev_150.swf","2010-06-24 05:44:31 UTC"
1175,1,3,2,1,0,"Digunakan sebagai Sword 3/Gun 1","card_ev_150.swf","2010-06-24 05:44:31 UTC"
1176,1,3,2,1,0,"Digunakan sebagai Sword 3/Gun 1","card_ev_150.swf","2010-06-24 05:44:31 UTC"
1177,1,4,2,2,0,"Digunakan sebagai Sword 4/Gun 2","card_ev_150.swf","2010-06-24 05:44:31 UTC"
1178,1,4,2,2,0,"Digunakan sebagai Sword 4/Gun 2","card_ev_150.swf","2010-06-24 05:44:31 UTC"
1179,1,4,2,2,0,"Digunakan sebagai Sword 4/Gun 2","card_ev_150.swf","2010-06-24 05:44:31 UTC"
1180,1,4,2,2,0,"Digunakan sebagai Sword 4/Gun 2","card_ev_150.swf","2010-06-24 05:44:31 UTC"
1181,1,4,2,2,0,"Digunakan sebagai Sword 4/Gun 2","card_ev_150.swf","2010-06-24 05:44:31 UTC"
1182,1,4,2,2,0,"Digunakan sebagai Sword 4/Gun 2","card_ev_150.swf","2010-06-24 05:44:31 UTC"
1183,1,4,2,2,0,"Digunakan sebagai Sword 4/Gun 2","card_ev_150.swf","2010-06-24 05:44:31 UTC"
1184,1,4,2,2,0,"Digunakan sebagai Sword 4/Gun 2","card_ev_150.swf","2010-06-24 05:44:31 UTC"
1185,1,4,2,2,0,"Digunakan sebagai Sword 4/Gun 2","card_ev_150.swf","2010-06-24 05:44:31 UTC"
1186,1,4,2,2,0,"Digunakan sebagai Sword 4/Gun 2","card_ev_150.swf","2010-06-24 05:44:31 UTC"
1187,1,4,2,2,0,"Digunakan sebagai Sword 4/Gun 2","card_ev_150.swf","2010-06-24 05:44:31 UTC"
1188,1,4,2,2,0,"Digunakan sebagai Sword 4/Gun 2","card_ev_150.swf","2010-06-24 05:44:31 UTC"
1189,1,4,2,2,0,"Digunakan sebagai Sword 4/Gun 2","card_ev_150.swf","2010-06-24 05:44:31 UTC"
1190,1,4,2,2,0,"Digunakan sebagai Sword 4/Gun 2","card_ev_150.swf","2010-06-24 05:44:31 UTC"
1191,1,4,2,2,0,"Digunakan sebagai Sword 4/Gun 2","card_ev_150.swf","2010-06-24 05:44:31 UTC"
1192,1,4,2,2,0,"Digunakan sebagai Sword 4/Gun 2","card_ev_150.swf","2010-06-24 05:44:31 UTC"
1193,1,4,2,2,0,"Digunakan sebagai Sword 4/Gun 2","card_ev_150.swf","2010-06-24 05:44:31 UTC"
1194,1,4,2,2,0,"Digunakan sebagai Sword 4/Gun 2","card_ev_150.swf","2010-06-24 05:44:31 UTC"
1195,1,5,2,3,0,"Digunakan sebagai Sword 5/Gun 3","card_ev_150.swf","2010-06-24 05:44:31 UTC"
1196,1,5,2,3,0,"Digunakan sebagai Sword 5/Gun 3","card_ev_150.swf","2010-06-24 05:44:31 UTC"
1197,1,5,2,3,0,"Digunakan sebagai Sword 5/Gun 3","card_ev_150.swf","2010-06-24 05:44:31 UTC"
1198,1,5,2,3,0,"Digunakan sebagai Sword 5/Gun 3","card_ev_150.swf","2010-06-24 05:44:31 UTC"
1199,1,5,2,3,0,"Digunakan sebagai Sword 5/Gun 3","card_ev_150.swf","2010-06-24 05:44:31 UTC"
1200,1,5,2,3,0,"Digunakan sebagai Sword 5/Gun 3","card_ev_150.swf","2010-06-24 05:44:31 UTC"
1201,1,5,2,3,0,"Digunakan sebagai Sword 5/Gun 3","card_ev_150.swf","2010-06-24 05:44:31 UTC"
1202,1,5,2,3,0,"Digunakan sebagai Sword 5/Gun 3","card_ev_150.swf","2010-06-24 05:44:31 UTC"
1203,1,5,2,3,0,"Digunakan sebagai Sword 5/Gun 3","card_ev_150.swf","2010-06-24 05:44:31 UTC"
1204,1,5,2,3,0,"Digunakan sebagai Sword 5/Gun 3","card_ev_150.swf","2010-06-24 05:44:31 UTC"
1205,1,5,2,3,0,"Digunakan sebagai Sword 5/Gun 3","card_ev_150.swf","2010-06-24 05:44:31 UTC"
1206,1,5,2,3,0,"Digunakan sebagai Sword 5/Gun 3","card_ev_150.swf","2010-06-24 05:44:31 UTC"
1207,1,5,2,3,0,"Digunakan sebagai Sword 5/Gun 3","card_ev_150.swf","2010-06-24 05:44:31 UTC"
1208,1,5,2,3,0,"Digunakan sebagai Sword 5/Gun 3","card_ev_150.swf","2010-06-24 05:44:31 UTC"
1209,1,5,2,3,0,"Digunakan sebagai Sword 5/Gun 3","card_ev_150.swf","2010-06-24 05:44:31 UTC"
1210,1,5,2,3,0,"Digunakan sebagai Sword 5/Gun 3","card_ev_150.swf","2010-06-24 05:44:31 UTC"
1211,1,5,2,3,0,"Digunakan sebagai Sword 5/Gun 3","card_ev_150.swf","2010-06-24 05:44:31 UTC"
1212,1,5,2,3,0,"Digunakan sebagai Sword 5/Gun 3","card_ev_150.swf","2010-06-24 05:44:31 UTC"
1213,2,3,1,1,0,"Digunakan sebagai Gun 3/Sword 1","card_ev_155.swf","2010-06-24 05:44:31 UTC"
1214,2,3,1,1,0,"Digunakan sebagai Gun 3/Sword 1","card_ev_155.swf","2010-06-24 05:44:31 UTC"
1215,2,3,1,1,0,"Digunakan sebagai Gun 3/Sword 1","card_ev_155.swf","2010-06-24 05:44:31 UTC"
1216,2,3,1,1,0,"Digunakan sebagai Gun 3/Sword 1","card_ev_155.swf","2010-06-24 05:44:31 UTC"
1217,2,3,1,1,0,"Digunakan sebagai Gun 3/Sword 1","card_ev_155.swf","2010-06-24 05:44:31 UTC"
1218,2,3,1,1,0,"Digunakan sebagai Gun 3/Sword 1","card_ev_155.swf","2010-06-24 05:44:31 UTC"
1219,2,3,1,1,0,"Digunakan sebagai Gun 3/Sword 1","card_ev_155.swf","2010-06-24 05:44:31 UTC"
1220,2,3,1,1,0,"Digunakan sebagai Gun 3/Sword 1","card_ev_155.swf","2010-06-24 05:44:31 UTC"
1221,2,3,1,1,0,"Digunakan sebagai Gun 3/Sword 1","card_ev_155.swf","2010-06-24 05:44:31 UTC"
1222,2,3,1,1,0,"Digunakan sebagai Gun 3/Sword 1","card_ev_155.swf","2010-06-24 05:44:31 UTC"
1223,2,3,1,1,0,"Digunakan sebagai Gun 3/Sword 1","card_ev_155.swf","2010-06-24 05:44:31 UTC"
1224,2,3,1,1,0,"Digunakan sebagai Gun 3/Sword 1","card_ev_155.swf","2010-06-24 05:44:31 UTC"
1225,2,3,1,1,0,"Digunakan sebagai Gun 3/Sword 1","card_ev_155.swf","2010-06-24 05:44:31 UTC"
1226,2,3,1,1,0,"Digunakan sebagai Gun 3/Sword 1","card_ev_155.swf","2010-06-24 05:44:31 UTC"
1227,2,3,1,1,0,"Digunakan sebagai Gun 3/Sword 1","card_ev_155.swf","2010-06-24 05:44:31 UTC"
1228,2,3,1,1,0,"Digunakan sebagai Gun 3/Sword 1","card_ev_155.swf","2010-06-24 05:44:31 UTC"
1229,2,3,1,1,0,"Digunakan sebagai Gun 3/Sword 1","card_ev_155.swf","2010-06-24 05:44:31 UTC"
1230,2,3,1,1,0,"Digunakan sebagai Gun 3/Sword 1","card_ev_155.swf","2010-06-24 05:44:31 UTC"
1231,2,3,1,1,0,"Digunakan sebagai Gun 3/Sword 1","card_ev_155.swf","2010-06-24 05:44:31 UTC"
1232,2,3,1,1,0,"Digunakan sebagai Gun 3/Sword 1","card_ev_155.swf","2010-06-24 05:44:31 UTC"
1233,2,3,1,1,0,"Digunakan sebagai Gun 3/Sword 1","card_ev_155.swf","2010-06-24 05:44:31 UTC"
1234,2,3,1,1,0,"Digunakan sebagai Gun 3/Sword 1","card_ev_155.swf","2010-06-24 05:44:31 UTC"
1235,2,3,1,1,0,"Digunakan sebagai Gun 3/Sword 1","card_ev_155.swf","2010-06-24 05:44:31 UTC"
1236,2,3,1,1,0,"Digunakan sebagai Gun 3/Sword 1","card_ev_155.swf","2010-06-24 05:44:31 UTC"
1237,2,3,1,1,0,"Digunakan sebagai Gun 3/Sword 1","card_ev_155.swf","2010-06-24 05:44:31 UTC"
1238,2,3,1,1,0,"Digunakan sebagai Gun 3/Sword 1","card_ev_155.swf","2010-06-24 05:44:31 UTC"
1239,2,3,1,1,0,"Digunakan sebagai Gun 3/Sword 1","card_ev_155.swf","2010-06-24 05:44:31 UTC"
1240,2,3,1,1,0,"Digunakan sebagai Gun 3/Sword 1","card_ev_155.swf","2010-06-24 05:44:31 UTC"
1241,2,3,1,1,0,"Digunakan sebagai Gun 3/Sword 1","card_ev_155.swf","2010-06-24 05:44:31 UTC"
1242,2,3,1,1,0,"Digunakan sebagai Gun 3/Sword 1","card_ev_155.swf","2010-06-24 05:44:31 UTC"
1243,2,3,1,1,0,"Digunakan sebagai Gun 3/Sword 1","card_ev_155.swf","2010-06-24 05:44:31 UTC"
1244,2,3,1,1,0,"Digunakan sebagai Gun 3/Sword 1","card_ev_155.swf","2010-06-24 05:44:31 UTC"
1245,2,3,1,1,0,"Digunakan sebagai Gun 3/Sword 1","card_ev_155.swf","2010-06-24 05:44:31 UTC"
1246,2,3,1,1,0,"Digunakan sebagai Gun 3/Sword 1","card_ev_155.swf","2010-06-24 05:44:31 UTC"
1247,2,3,1,1,0,"Digunakan sebagai Gun 3/Sword 1","card_ev_155.swf","2010-06-24 05:44:31 UTC"
1248,2,3,1,1,0,"Digunakan sebagai Gun 3/Sword 1","card_ev_155.swf","2010-06-24 05:44:31 UTC"
1249,2,4,1,2,0,"Digunakan sebagai Gun 4/Sword 2","card_ev_155.swf","2010-06-24 05:44:31 UTC"
1250,2,4,1,2,0,"Digunakan sebagai Gun 4/Sword 2","card_ev_155.swf","2010-06-24 05:44:31 UTC"
1251,2,4,1,2,0,"Digunakan sebagai Gun 4/Sword 2","card_ev_155.swf","2010-06-24 05:44:31 UTC"
1252,2,4,1,2,0,"Digunakan sebagai Gun 4/Sword 2","card_ev_155.swf","2010-06-24 05:44:31 UTC"
1253,2,4,1,2,0,"Digunakan sebagai Gun 4/Sword 2","card_ev_155.swf","2010-06-24 05:44:31 UTC"
1254,2,4,1,2,0,"Digunakan sebagai Gun 4/Sword 2","card_ev_155.swf","2010-06-24 05:44:31 UTC"
1255,2,4,1,2,0,"Digunakan sebagai Gun 4/Sword 2","card_ev_155.swf","2010-06-24 05:44:31 UTC"
1256,2,4,1,2,0,"Digunakan sebagai Gun 4/Sword 2","card_ev_155.swf","2010-06-24 05:44:31 UTC"
1257,2,4,1,2,0,"Digunakan sebagai Gun 4/Sword 2","card_ev_155.swf","2010-06-24 05:44:31 UTC"
1258,2,4,1,2,0,"Digunakan sebagai Gun 4/Sword 2","card_ev_155.swf","2010-06-24 05:44:31 UTC"
1259,2,4,1,2,0,"Digunakan sebagai Gun 4/Sword 2","card_ev_155.swf","2010-06-24 05:44:31 UTC"
1260,2,4,1,2,0,"Digunakan sebagai Gun 4/Sword 2","card_ev_155.swf","2010-06-24 05:44:31 UTC"
1261,2,4,1,2,0,"Digunakan sebagai Gun 4/Sword 2","card_ev_155.swf","2010-06-24 05:44:31 UTC"
1262,2,4,1,2,0,"Digunakan sebagai Gun 4/Sword 2","card_ev_155.swf","2010-06-24 05:44:31 UTC"
1263,2,4,1,2,0,"Digunakan sebagai Gun 4/Sword 2","card_ev_155.swf","2010-06-24 05:44:31 UTC"
1264,2,4,1,2,0,"Digunakan sebagai Gun 4/Sword 2","card_ev_155.swf","2010-06-24 05:44:31 UTC"
1265,2,4,1,2,0,"Digunakan sebagai Gun 4/Sword 2","card_ev_155.swf","2010-06-24 05:44:31 UTC"
1266,2,4,1,2,0,"Digunakan sebagai Gun 4/Sword 2","card_ev_155.swf","2010-06-24 05:44:31 UTC"
1267,2,5,1,3,0,"Digunakan sebagai Gun 5/Sword 3","card_ev_155.swf","2010-06-24 05:44:31 UTC"
1268,2,5,1,3,0,"Digunakan sebagai Gun 5/Sword 3","card_ev_155.swf","2010-06-24 05:44:31 UTC"
1269,2,5,1,3,0,"Digunakan sebagai Gun 5/Sword 3","card_ev_155.swf","2010-06-24 05:44:31 UTC"
1270,2,5,1,3,0,"Digunakan sebagai Gun 5/Sword 3","card_ev_155.swf","2010-06-24 05:44:31 UTC"
1271,2,5,1,3,0,"Digunakan sebagai Gun 5/Sword 3","card_ev_155.swf","2010-06-24 05:44:31 UTC"
1272,2,5,1,3,0,"Digunakan sebagai Gun 5/Sword 3","card_ev_155.swf","2010-06-24 05:44:31 UTC"
1273,2,5,1,3,0,"Digunakan sebagai Gun 5/Sword 3","card_ev_155.swf","2010-06-24 05:44:31 UTC"
1274,2,5,1,3,0,"Digunakan sebagai Gun 5/Sword 3","card_ev_155.swf","2010-06-24 05:44:31 UTC"
1275,2,5,1,3,0,"Digunakan sebagai Gun 5/Sword 3","card_ev_155.swf","2010-06-24 05:44:31 UTC"
1276,2,5,1,3,0,"Digunakan sebagai Gun 5/Sword 3","card_ev_155.swf","2010-06-24 05:44:31 UTC"
1277,2,5,1,3,0,"Digunakan sebagai Gun 5/Sword 3","card_ev_155.swf","2010-06-24 05:44:31 UTC"
1278,2,5,1,3,0,"Digunakan sebagai Gun 5/Sword 3","card_ev_155.swf","2010-06-24 05:44:31 UTC"
1279,2,5,1,3,0,"Digunakan sebagai Gun 5/Sword 3","card_ev_155.swf","2010-06-24 05:44:31 UTC"
1280,2,5,1,3,0,"Digunakan sebagai Gun 5/Sword 3","card_ev_155.swf","2010-06-24 05:44:31 UTC"
1281,2,5,1,3,0,"Digunakan sebagai Gun 5/Sword 3","card_ev_155.swf","2010-06-24 05:44:31 UTC"
1282,2,5,1,3,0,"Digunakan sebagai Gun 5/Sword 3","card_ev_155.swf","2010-06-24 05:44:31 UTC"
1283,2,5,1,3,0,"Digunakan sebagai Gun 5/Sword 3","card_ev_155.swf","2010-06-24 05:44:31 UTC"
1284,2,5,1,3,0,"Digunakan sebagai Gun 5/Sword 3","card_ev_155.swf","2010-06-24 05:44:31 UTC"
1285,3,3,4,1,0,"Digunakan sebagai Shield 3/Move 1","card_ev_160.swf","2010-06-24 05:44:31 UTC"
1286,3,3,4,1,0,"Digunakan sebagai Shield 3/Move 1","card_ev_160.swf","2010-06-24 05:44:31 UTC"
1287,3,3,4,1,0,"Digunakan sebagai Shield 3/Move 1","card_ev_160.swf","2010-06-24 05:44:31 UTC"
1288,3,3,4,1,0,"Digunakan sebagai Shield 3/Move 1","card_ev_160.swf","2010-06-24 05:44:31 UTC"
1289,3,3,4,1,0,"Digunakan sebagai Shield 3/Move 1","card_ev_160.swf","2010-06-24 05:44:31 UTC"
1290,3,3,4,1,0,"Digunakan sebagai Shield 3/Move 1","card_ev_160.swf","2010-06-24 05:44:31 UTC"
1291,3,3,4,1,0,"Digunakan sebagai Shield 3/Move 1","card_ev_160.swf","2010-06-24 05:44:31 UTC"
1292,3,3,4,1,0,"Digunakan sebagai Shield 3/Move 1","card_ev_160.swf","2010-06-24 05:44:31 UTC"
1293,3,3,4,1,0,"Digunakan sebagai Shield 3/Move 1","card_ev_160.swf","2010-06-24 05:44:31 UTC"
1294,3,3,4,1,0,"Digunakan sebagai Shield 3/Move 1","card_ev_160.swf","2010-06-24 05:44:31 UTC"
1295,3,3,4,1,0,"Digunakan sebagai Shield 3/Move 1","card_ev_160.swf","2010-06-24 05:44:31 UTC"
1296,3,3,4,1,0,"Digunakan sebagai Shield 3/Move 1","card_ev_160.swf","2010-06-24 05:44:31 UTC"
1297,3,3,4,1,0,"Digunakan sebagai Shield 3/Move 1","card_ev_160.swf","2010-06-24 05:44:31 UTC"
1298,3,3,4,1,0,"Digunakan sebagai Shield 3/Move 1","card_ev_160.swf","2010-06-24 05:44:31 UTC"
1299,3,3,4,1,0,"Digunakan sebagai Shield 3/Move 1","card_ev_160.swf","2010-06-24 05:44:31 UTC"
1300,3,3,4,1,0,"Digunakan sebagai Shield 3/Move 1","card_ev_160.swf","2010-06-24 05:44:31 UTC"
1301,3,3,4,1,0,"Digunakan sebagai Shield 3/Move 1","card_ev_160.swf","2010-06-24 05:44:31 UTC"
1302,3,3,4,1,0,"Digunakan sebagai Shield 3/Move 1","card_ev_160.swf","2010-06-24 05:44:31 UTC"
1303,3,3,4,1,0,"Digunakan sebagai Shield 3/Move 1","card_ev_160.swf","2010-06-24 05:44:31 UTC"
1304,3,3,4,1,0,"Digunakan sebagai Shield 3/Move 1","card_ev_160.swf","2010-06-24 05:44:31 UTC"
1305,3,3,4,1,0,"Digunakan sebagai Shield 3/Move 1","card_ev_160.swf","2010-06-24 05:44:31 UTC"
1306,3,3,4,1,0,"Digunakan sebagai Shield 3/Move 1","card_ev_160.swf","2010-06-24 05:44:31 UTC"
1307,3,3,4,1,0,"Digunakan sebagai Shield 3/Move 1","card_ev_160.swf","2010-06-24 05:44:31 UTC"
1308,3,3,4,1,0,"Digunakan sebagai Shield 3/Move 1","card_ev_160.swf","2010-06-24 05:44:31 UTC"
1309,3,3,4,1,0,"Digunakan sebagai Shield 3/Move 1","card_ev_160.swf","2010-06-24 05:44:31 UTC"
1310,3,3,4,1,0,"Digunakan sebagai Shield 3/Move 1","card_ev_160.swf","2010-06-24 05:44:31 UTC"
1311,3,3,4,1,0,"Digunakan sebagai Shield 3/Move 1","card_ev_160.swf","2010-06-24 05:44:31 UTC"
1312,3,3,4,1,0,"Digunakan sebagai Shield 3/Move 1","card_ev_160.swf","2010-06-24 05:44:31 UTC"
1313,3,3,4,1,0,"Digunakan sebagai Shield 3/Move 1","card_ev_160.swf","2010-06-24 05:44:31 UTC"
1314,3,3,4,1,0,"Digunakan sebagai Shield 3/Move 1","card_ev_160.swf","2010-06-24 05:44:31 UTC"
1315,3,3,4,1,0,"Digunakan sebagai Shield 3/Move 1","card_ev_160.swf","2010-06-24 05:44:31 UTC"
1316,3,3,4,1,0,"Digunakan sebagai Shield 3/Move 1","card_ev_160.swf","2010-06-24 05:44:31 UTC"
1317,3,3,4,1,0,"Digunakan sebagai Shield 3/Move 1","card_ev_160.swf","2010-06-24 05:44:31 UTC"
1318,3,3,4,1,0,"Digunakan sebagai Shield 3/Move 1","card_ev_160.swf","2010-06-24 05:44:31 UTC"
1319,3,3,4,1,0,"Digunakan sebagai Shield 3/Move 1","card_ev_160.swf","2010-06-24 05:44:31 UTC"
1320,3,3,4,1,0,"Digunakan sebagai Shield 3/Move 1","card_ev_160.swf","2010-06-24 05:44:31 UTC"
1321,3,4,4,1,0,"Digunakan sebagai Shield 4/Move 1","card_ev_160.swf","2010-06-24 05:44:31 UTC"
1322,3,4,4,1,0,"Digunakan sebagai Shield 4/Move 1","card_ev_160.swf","2010-06-24 05:44:31 UTC"
1323,3,4,4,1,0,"Digunakan sebagai Shield 4/Move 1","card_ev_160.swf","2010-06-24 05:44:31 UTC"
1324,3,4,4,1,0,"Digunakan sebagai Shield 4/Move 1","card_ev_160.swf","2010-06-24 05:44:31 UTC"
1325,3,4,4,1,0,"Digunakan sebagai Shield 4/Move 1","card_ev_160.swf","2010-06-24 05:44:31 UTC"
1326,3,4,4,1,0,"Digunakan sebagai Shield 4/Move 1","card_ev_160.swf","2010-06-24 05:44:31 UTC"
1327,3,4,4,1,0,"Digunakan sebagai Shield 4/Move 1","card_ev_160.swf","2010-06-24 05:44:31 UTC"
1328,3,4,4,1,0,"Digunakan sebagai Shield 4/Move 1","card_ev_160.swf","2010-06-24 05:44:31 UTC"
1329,3,4,4,1,0,"Digunakan sebagai Shield 4/Move 1","card_ev_160.swf","2010-06-24 05:44:31 UTC"
1330,3,4,4,1,0,"Digunakan sebagai Shield 4/Move 1","card_ev_160.swf","2010-06-24 05:44:31 UTC"
1331,3,4,4,1,0,"Digunakan sebagai Shield 4/Move 1","card_ev_160.swf","2010-06-24 05:44:31 UTC"
1332,3,4,4,1,0,"Digunakan sebagai Shield 4/Move 1","card_ev_160.swf","2010-06-24 05:44:31 UTC"
1333,3,4,4,1,0,"Digunakan sebagai Shield 4/Move 1","card_ev_160.swf","2010-06-24 05:44:31 UTC"
1334,3,4,4,1,0,"Digunakan sebagai Shield 4/Move 1","card_ev_160.swf","2010-06-24 05:44:31 UTC"
1335,3,4,4,1,0,"Digunakan sebagai Shield 4/Move 1","card_ev_160.swf","2010-06-24 05:44:31 UTC"
1336,3,4,4,1,0,"Digunakan sebagai Shield 4/Move 1","card_ev_160.swf","2010-06-24 05:44:31 UTC"
1337,3,4,4,1,0,"Digunakan sebagai Shield 4/Move 1","card_ev_160.swf","2010-06-24 05:44:31 UTC"
1338,3,4,4,1,0,"Digunakan sebagai Shield 4/Move 1","card_ev_160.swf","2010-06-24 05:44:31 UTC"
1339,3,5,4,1,0,"Digunakan sebagai Shield 5/Move 1","card_ev_160.swf","2010-06-24 05:44:31 UTC"
1340,3,5,4,1,0,"Digunakan sebagai Shield 5/Move 1","card_ev_160.swf","2010-06-24 05:44:31 UTC"
1341,3,5,4,1,0,"Digunakan sebagai Shield 5/Move 1","card_ev_160.swf","2010-06-24 05:44:31 UTC"
1342,3,5,4,1,0,"Digunakan sebagai Shield 5/Move 1","card_ev_160.swf","2010-06-24 05:44:31 UTC"
1343,3,5,4,1,0,"Digunakan sebagai Shield 5/Move 1","card_ev_160.swf","2010-06-24 05:44:31 UTC"
1344,3,5,4,1,0,"Digunakan sebagai Shield 5/Move 1","card_ev_160.swf","2010-06-24 05:44:31 UTC"
1345,3,5,4,1,0,"Digunakan sebagai Shield 5/Move 1","card_ev_160.swf","2010-06-24 05:44:31 UTC"
1346,3,5,4,1,0,"Digunakan sebagai Shield 5/Move 1","card_ev_160.swf","2010-06-24 05:44:31 UTC"
1347,3,5,4,1,0,"Digunakan sebagai Shield 5/Move 1","card_ev_160.swf","2010-06-24 05:44:31 UTC"
1348,3,5,4,1,0,"Digunakan sebagai Shield 5/Move 1","card_ev_160.swf","2010-06-24 05:44:31 UTC"
1349,3,5,4,1,0,"Digunakan sebagai Shield 5/Move 1","card_ev_160.swf","2010-06-24 05:44:31 UTC"
1350,3,5,4,1,0,"Digunakan sebagai Shield 5/Move 1","card_ev_160.swf","2010-06-24 05:44:31 UTC"
1351,3,5,4,1,0,"Digunakan sebagai Shield 5/Move 1","card_ev_160.swf","2010-06-24 05:44:31 UTC"
1352,3,5,4,1,0,"Digunakan sebagai Shield 5/Move 1","card_ev_160.swf","2010-06-24 05:44:31 UTC"
1353,3,5,4,1,0,"Digunakan sebagai Shield 5/Move 1","card_ev_160.swf","2010-06-24 05:44:31 UTC"
1354,3,5,4,1,0,"Digunakan sebagai Shield 5/Move 1","card_ev_160.swf","2010-06-24 05:44:31 UTC"
1355,3,5,4,1,0,"Digunakan sebagai Shield 5/Move 1","card_ev_160.swf","2010-06-24 05:44:31 UTC"
1356,3,5,4,1,0,"Digunakan sebagai Shield 5/Move 1","card_ev_160.swf","2010-06-24 05:44:31 UTC"
1357,5,1,3,1,0,"Digunakan sebagai Special 1/Shield 1","card_ev_165.swf","2010-06-24 05:44:31 UTC"
1358,5,1,3,1,0,"Digunakan sebagai Special 1/Shield 1","card_ev_165.swf","2010-06-24 05:44:31 UTC"
1359,5,1,3,1,0,"Digunakan sebagai Special 1/Shield 1","card_ev_165.swf","2010-06-24 05:44:31 UTC"
1360,5,1,3,1,0,"Digunakan sebagai Special 1/Shield 1","card_ev_165.swf","2010-06-24 05:44:31 UTC"
1361,5,1,3,1,0,"Digunakan sebagai Special 1/Shield 1","card_ev_165.swf","2010-06-24 05:44:31 UTC"
1362,5,1,3,1,0,"Digunakan sebagai Special 1/Shield 1","card_ev_165.swf","2010-06-24 05:44:31 UTC"
